time (s)	magX	magY	magZ
5310.967537	411.288147	471.486267	297.446503
5310.970871	411.171265	476.220337	289.556366
5310.974231	411.521912	480.194641	280.438904
5310.977538	410.586792	485.746918	271.905884
5310.980870	410.411469	489.545898	263.489746
5310.984208	410.119232	495.098175	254.489166
5310.987589	409.710114	499.306274	244.611908
5310.990866	408.541199	503.864990	234.793091
5310.994207	407.138519	508.423737	223.104004
5310.997538	405.618927	512.807129	213.168304
5311.000867	404.391602	517.424316	201.187012
5311.004198	403.105774	521.340149	189.556366
5311.007540	401.001770	525.489746	177.282867
5311.010868	399.131500	529.113403	164.717102
5311.014198	397.378143	532.795410	152.852692
5311.017556	395.390991	535.893005	138.942719
5311.020871	393.520752	538.756836	125.558685
5311.024203	390.656921	541.854492	112.057861
5311.027530	387.910004	544.192261	98.206329
5311.030869	385.279968	546.763855	85.056091
5311.034199	382.533020	548.166565	70.503174
5311.037531	379.844543	550.329041	57.586761
5311.040870	376.337830	551.322632	42.332550
5311.044200	373.240204	552.082397	27.428955
5311.047528	370.201050	552.842224	13.635864
5311.050917	367.161896	553.251343	-1.442993
5311.054197	363.772064	553.134399	-15.645203
5311.057531	360.849792	552.316223	-29.087708
5311.060894	357.050842	551.556396	-45.101685
5311.065490	349.569855	548.809448	-75.201050
5311.068832	345.478668	546.822327	-89.578613
5311.071728	341.036835	543.081787	-105.651123
5311.075072	337.471649	540.217957	-121.080627
5311.078470	333.380493	536.302124	-137.036255
5311.081779	329.113983	532.094116	-152.816528
5311.085063	324.789001	527.360046	-168.596741
5311.088373	319.528931	521.047913	-184.143250
5311.091283	314.970184	514.969604	-199.455872
5311.094616	309.826996	508.482178	-215.060791
5311.097956	304.683807	501.118073	-231.542419
5311.101309	299.423737	491.825256	-247.556396
5311.104650	292.936310	482.123291	-264.622437
5311.107965	286.682648	472.538269	-281.162537
5311.110891	280.078308	461.784332	-297.001221
5311.114194	272.831116	450.036835	-313.599670
5311.117537	265.759216	437.704834	-329.964417
5311.120865	258.219757	424.203979	-344.984802
5311.124191	250.388092	408.949738	-360.122192
5311.127528	242.322632	394.104614	-376.720703
5311.130865	233.964935	377.915253	-390.513794
5311.134188	224.555237	361.141449	-405.242004
5311.137518	216.022202	343.666290	-418.216858
5311.140856	206.670959	325.372864	-431.191711
5311.144186	197.611938	307.488586	-442.997681
5311.147517	188.552902	288.318542	-453.342468
5311.150854	179.552307	268.388641	-463.512024
5311.154189	170.025726	247.406769	-472.161926
5311.157521	161.142029	227.009338	-480.519653
5311.160862	152.316772	206.378143	-486.422607
5311.164188	143.082413	185.396255	-493.494446
5311.167514	134.841614	164.589722	-499.280457
5311.170890	126.834610	144.075378	-502.144348
5311.174188	118.301590	122.976616	-505.768005
5311.177516	110.762115	102.637634	-506.995300
5311.180855	104.157806	82.707771	-508.924011
5311.184185	97.553467	61.492107	-508.865662
5311.187516	90.715363	42.088249	-506.703186
5311.190883	84.286377	23.151955	-505.943420
5311.194186	78.208069	4.040329	-503.547058
5311.197522	73.064880	-14.136185	-498.403870
5311.200850	68.506134	-32.312691	-495.072571
5311.204188	63.421387	-50.430748	-489.812439
5311.207513	58.745758	-67.730568	-483.208069
5311.210849	54.654602	-84.153709	-476.194641
5311.214181	50.972534	-100.635307	-468.421448
5311.217520	47.115143	-116.532448	-460.122192
5311.220852	44.309753	-131.669800	-450.011108
5311.225572	38.815918	-160.658691	-428.912292
5311.228478	36.594971	-175.211578	-417.632385
5311.231695	34.081818	-188.186432	-404.189941
5311.235067	33.146698	-201.102844	-391.507324
5311.238364	31.627136	-213.785522	-377.012878
5311.241708	30.575104	-225.942139	-361.992432
5311.245113	29.347748	-237.631195	-346.270630
5311.248448	28.354156	-248.326721	-329.146179
5311.251282	29.055511	-258.496185	-311.904785
5311.254604	28.178833	-268.139679	-293.669739
5311.257939	28.587952	-277.724731	-275.084167
5311.261275	28.880188	-286.842194	-257.258362
5311.264604	29.055511	-294.440094	-238.322021
5311.267938	30.516663	-302.213318	-219.093506
5311.271274	31.159576	-308.525421	-199.222107
5311.274171	32.562256	-314.369934	-179.467590
5311.277541	34.257141	-319.220917	-159.479248
5311.280847	36.536530	-323.545868	-139.841614
5311.284173	38.640564	-326.935699	-118.509094
5311.287509	40.919922	-330.559326	-99.222107
5311.290851	43.199310	-332.546448	-80.461121
5311.294185	46.121582	-333.949158	-60.648193
5311.297510	49.277618	-334.942688	-41.828796
5311.300845	52.725891	-336.345398	-22.717163
5311.304189	56.466400	-336.637634	-5.534180
5311.307506	59.330231	-336.228546	12.466919
5311.310837	62.953827	-335.293427	29.357666
5311.314176	66.635895	-334.708954	45.488586
5311.317507	69.382812	-333.773834	61.853302
5311.320832	72.772644	-331.962006	77.458191
5311.324169	76.454712	-330.325531	90.783722
5311.327502	80.078308	-328.104614	105.102844
5311.330835	83.292816	-325.649902	119.188141
5311.334180	87.384003	-323.954987	131.987701
