crossing time (s)	slope (V/s)	crossing number
6079.259871	152.502249	5438
6080.256576	157.987713	5439
6081.277490	149.605943	5440
6082.319536	150.721915	5441
6083.347747	147.651992	5442
6084.320549	153.197411	5443
6085.386233	156.731434	5444
6086.363360	152.636313	5445
6087.390252	149.187748	5446
6088.411860	155.904624	5447
6089.449785	156.494056	5448
6090.458202	154.103580	5449
6091.466172	150.010656	5450
6092.504288	152.816996	5451
6093.542839	156.274216	5452
6094.548547	152.449911	5453
6095.588127	153.244817	5454
6096.559615	148.543296	5455
6097.611691	145.565352	5456
6098.622056	150.594243	5457
6099.667175	151.828175	5458
6100.652840	145.463498	5459
6101.674377	146.626045	5460
6102.713877	151.227468	5461
6103.728018	151.984948	5462
6104.739930	143.747714	5463
6105.766724	141.319233	5464
6106.792102	142.749272	5465
6107.803777	144.983597	5466
6108.815829	150.073727	5467
6109.848877	143.336546	5468
6110.862837	151.293292	5469
6111.888294	148.778462	5470
6112.880083	146.139551	5471
6113.933424	142.058478	5472
6114.942606	143.310336	5473
6115.972149	148.273356	5474
6116.970072	141.705202	5475
6118.015561	148.251695	5476
6119.034792	147.412478	5477
6120.055128	144.304554	5478
6121.062090	140.526027	5479
6122.093754	148.242762	5480
6123.085298	140.389436	5481
6124.122367	141.314331	5482
6125.143654	138.627797	5483
6126.173866	146.113843	5484
6127.175435	137.984865	5485
6128.228368	140.901936	5486
6129.219044	137.313453	5487
6130.244851	139.564725	5488
6131.266085	136.285679	5489
6132.295789	140.341166	5490
6133.288788	142.809605	5491
6134.320969	139.966845	5492
6135.331092	137.677901	5493
6136.365996	138.910326	5494
6137.356390	137.753921	5495
6138.422495	139.792293	5496
6139.409504	137.466043	5497
6140.434140	133.792955	5498
6141.448535	132.371004	5499
6142.494880	132.593123	5500
6143.497952	136.800283	5501
6144.533041	135.928068	5502
6145.555108	131.386325	5503
6146.568229	134.219610	5504
6147.560739	133.908925	5505
6148.577901	131.298274	5506
6149.596202	133.652813	5507
6150.666116	130.452717	5508
6151.670066	127.685236	5509
6152.677664	128.550969	5510
6153.691453	133.297290	5511
6154.732843	129.672632	5512
6155.711209	127.312641	5513
6156.781190	128.690322	5514
6157.771748	124.962184	5515
6158.795175	127.681938	5516
6159.817744	125.071111	5517
6160.841835	126.186643	5518
6161.875321	124.584340	5519
6162.891175	125.020348	5520
6163.897366	124.117215	5521
6164.924453	122.054146	5522
6165.919813	123.024555	5523
6166.975020	118.908706	5524
6167.998707	118.779341	5525
6169.014816	118.623466	5526
6170.027414	116.338233	5527
6171.052671	116.035057	5528
6172.048890	116.292417	5529
6173.107087	115.928620	5530
6174.102948	112.385400	5531
6175.113142	112.483112	5532
6176.154354	111.493488	5533
6177.155659	109.748381	5534
6178.186248	109.300808	5535
6179.196091	108.138705	5536
6180.208033	108.506298	5537
6181.251116	105.683958	5538
6182.246514	106.149341	5539
6183.293036	104.453259	5540
6184.294816	103.421836	5541
6185.318166	102.852383	5542
6186.318364	102.029694	5543
6187.368815	102.291240	5544
6188.378132	99.697768	5545
6189.413972	99.032015	5546
6190.417257	98.495727	5547
6191.459334	98.270306	5548
6192.443834	96.915886	5549
6193.496154	95.619542	5550
6194.480464	94.809527	5551
6195.517143	94.008981	5552
6196.526714	91.219133	5553
6197.572343	92.613768	5554
6198.565078	89.675259	5555
6199.593748	89.100841	5556
6200.594893	86.378362	5557
6201.659137	87.727200	5558
6202.675675	84.884717	5559
6203.698852	85.625938	5560
6204.690918	85.048900	5561
6205.716540	83.244809	5562
6206.743179	83.189970	5563
6207.755228	79.627851	5564
6208.776949	82.058699	5565
6209.832983	78.935209	5566
6210.783356	79.042220	5567
6211.834264	78.315499	5568
6212.845833	77.304631	5569
6213.881194	77.227477	5570
6214.892732	75.640527	5571
6215.918427	76.513508	5572
6216.926014	74.213620	5573
6217.958978	73.945865	5574
6218.982141	72.914493	5575
6220.003440	71.220788	5576
6221.011892	72.883728	5577
6222.035171	70.497561	5578
6223.036940	71.566564	5579
6224.077636	69.216764	5580
6225.077943	69.539370	5581
6226.123932	68.746144	5582
6227.109473	68.521281	5583
6228.171847	67.009261	5584
6229.153286	65.625478	5585
6230.194455	65.510724	5586
6231.192051	65.707476	5587
6232.244163	64.960314	5588
6233.250794	62.923179	5589
6234.295041	62.518543	5590
6235.288745	62.283010	5591
6236.305525	61.107402	5592
6237.304400	60.285074	5593
6238.356745	60.175514	5594
6239.359918	59.757606	5595
6240.403899	58.610065	5596
6241.393744	57.625316	5597
6242.427019	58.091463	5598
6243.440244	57.457042	5599
6244.468501	56.717367	5600
6245.488866	56.540276	5601
6246.521691	56.796843	5602
6247.525938	55.808705	5603
6248.542776	53.874989	5604
6249.570279	54.836581	5605
6250.599478	54.399034	5606
6251.602183	52.781932	5607
6252.650917	52.844569	5608
6253.625753	52.193386	5609
6254.681128	51.658946	5610
6255.684421	50.676981	5611
6256.717722	50.955920	5612
6257.724504	49.973394	5613
6258.739629	49.516546	5614
6259.752903	48.883905	5615
6260.795335	48.906779	5616
6261.797640	47.199397	5617
6262.819110	46.975356	5618
6263.853887	48.077848	5619
6264.869922	45.821343	5620
6265.885261	46.992300	5621
6266.914828	44.435225	5622
6267.920433	45.427103	5623
6268.942604	44.794127	5624
6269.962647	44.431950	5625
6270.998308	43.612419	5626
6272.019425	42.223895	5627
6273.030113	42.986133	5628
6274.036405	42.194894	5629
6275.072721	41.863787	5630
6276.078175	40.526937	5631
6277.115539	40.392501	5632
6278.128282	40.447332	5633
6279.143909	40.805265	5634
6280.159598	38.912959	5635
6281.176508	39.011182	5636
6282.221058	38.995795	5637
6283.214688	37.921688	5638
6284.226370	38.409734	5639
6285.272705	37.237410	5640
6286.261431	37.222608	5641
6287.327824	35.770205	5642
6288.295375	36.576676	5643
6289.386916	36.010343	5644
6290.353591	34.867999	5645
6291.392567	35.405110	5646
6292.394543	33.755221	5647
6293.416570	33.648233	5648
6294.437151	33.534607	5649
6295.481754	33.380138	5650
6296.480807	32.569247	5651
6297.500543	32.387303	5652
6298.536399	33.530757	5653
6299.538863	32.655960	5654
6300.569062	33.489237	5655
6301.588975	31.837363	5656
6302.595183	30.581015	5657
6303.619483	31.293521	5658
6304.636951	30.328327	5659
6305.665332	29.910781	5660
6306.687377	30.022426	5661
6307.708934	29.476493	5662
6308.704579	30.047480	5663
6309.753373	28.240837	5664
6310.761457	28.995267	5665
6311.791776	28.701628	5666
6312.772098	27.506160	5667
6313.846881	27.614358	5668
6314.814808	27.978009	5669
6315.883444	27.005298	5670
6316.871079	26.463517	5671
6317.915565	27.111741	5672
6318.932589	25.653058	5673
6319.936475	26.066800	5674
6320.959327	25.395663	5675
6321.976084	25.787043	5676
6323.000111	25.566616	5677
6324.024062	25.096605	5678
6325.033047	24.056516	5679
6326.050918	24.426960	5680
6327.079674	24.966937	5681
6328.091148	22.798329	5682
6329.117778	23.745652	5683
6330.151970	23.600931	5684
6331.147524	22.613206	5685
6332.184676	22.989072	5686
6333.153235	22.217051	5687
6334.233176	21.669147	5688
6335.201676	22.370340	5689
6336.279297	21.510753	5690
6337.245969	21.353325	5691
6338.318738	21.260951	5692
6339.306515	21.480284	5693
6340.359084	21.142103	5694
6341.361424	20.571891	5695
6342.384005	20.915589	5696
6343.377795	20.321459	5697
6344.422840	20.326043	5698
6345.433138	19.902490	5699
6346.449890	20.239711	5700
6347.481631	19.169023	5701
6348.481873	19.159183	5702
6349.512893	19.034834	5703
6350.533811	18.829376	5704
6351.541681	19.464674	5705
6352.564852	18.835705	5706
6353.578754	18.062010	5707
