time (s)	magX	magY	magZ
2824.372893	250.037415	368.856232	-63.745789
2824.376221	244.251312	360.732300	-75.785522
2824.379560	238.173004	351.965515	-85.955017
2824.382893	231.860901	342.555817	-96.007629
2824.386225	225.490356	332.970795	-106.410889
2824.389578	219.879608	322.509064	-116.814148
2824.392893	213.859741	311.872009	-126.399170
2824.396225	208.365875	299.773804	-136.510254
2824.399555	203.047333	287.909393	-146.738159
2824.402889	196.793686	275.869659	-154.803650
2824.406219	190.949158	262.251892	-163.862671
2824.409558	185.689072	248.575684	-171.869690
2824.412893	180.312103	234.315002	-179.350647
2824.416224	174.526016	219.645233	-186.773254
2824.419587	169.908829	205.033905	-193.202209
2824.422884	164.648743	189.370544	-198.403870
2824.426223	160.382233	173.707184	-203.547058
2824.429557	154.946823	158.160721	-208.164246
2824.432907	150.797211	142.146698	-211.437195
2824.436220	146.180008	126.191116	-214.067261
2824.439555	142.088852	110.235535	-215.411499
2824.442888	138.231445	94.864403	-216.229675
2824.446223	133.380493	79.259491	-215.879028
2824.449547	129.581528	63.070129	-215.236145
2824.452886	126.600815	47.523666	-212.898315
2824.456221	122.860321	32.444763	-210.735840
2824.459546	118.886047	17.833424	-206.820007
2824.462886	115.496216	2.988312	-202.378113
2824.467124	109.710129	-24.890121	-192.033325
2824.470466	106.904755	-37.280548	-184.961426
2824.473766	104.391571	-50.138519	-178.006409
2824.477089	102.112228	-62.645821	-169.648743
2824.480411	99.365280	-74.042671	-160.823486
2824.483755	97.436600	-85.030403	-151.589172
2824.487090	94.864990	-95.842796	-141.887207
2824.489986	93.696091	-106.187614	-130.315002
2824.493318	92.176514	-115.772652	-119.970215
2824.496656	90.656921	-125.182350	-109.157837
2824.500034	90.130920	-133.189362	-96.825867
2824.503299	89.429565	-141.254822	-85.078369
2824.506640	89.897125	-149.554077	-71.635925
2824.509546	89.604919	-156.509064	-58.251892
2824.512879	90.481598	-162.996490	-45.686157
2824.516210	90.773834	-169.425476	-32.185303
2824.519580	91.299835	-175.503815	-19.561096
2824.522871	92.994751	-180.822327	-5.826416
2824.526214	94.222092	-185.790192	8.434265
2824.529544	96.326141	-190.524261	20.941528
2824.532877	97.845703	-194.849213	33.215088
2824.536203	100.592636	-198.472809	47.358826
2824.539537	102.462891	-201.453522	60.859711
2824.542879	105.560501	-205.544708	74.945068
2824.546204	108.541199	-208.583862	87.627686
2824.549538	110.937454	-210.687897	100.427246
2824.552880	114.677979	-212.733490	113.986511
2824.556213	117.658691	-213.668610	126.552277
2824.559540	121.165405	-215.129730	138.592041
2824.562903	124.379898	-216.824646	151.625366
2824.566202	128.821732	-216.590881	164.366425
2824.569543	132.679138	-217.292206	175.587952
2824.572875	136.653427	-217.409119	188.036804
2824.576202	139.575699	-216.766205	200.134979
2824.579532	143.374634	-217.233765	211.590271
2824.582874	146.881363	-215.363525	222.928680
2824.586202	150.797211	-213.902374	233.565735
2824.589537	154.128571	-212.908813	244.670349
2824.592872	157.518417	-211.097015	254.722931
2824.596200	161.668030	-208.876099	264.892456
2824.599539	163.830505	-206.947388	274.185242
2824.602868	167.161896	-204.843353	283.887177
2824.606216	170.142609	-202.447113	292.303314
2824.609540	173.883102	-199.817078	301.888367
2824.612867	176.337814	-196.427216	310.129150
2824.616205	179.493866	-194.440094	318.369934
2824.620817	184.753952	-188.361755	334.208618
2824.624152	187.267105	-185.030396	342.098755
2824.627063	190.364700	-181.699005	348.644653
2824.630409	192.994736	-178.542969	355.950317
2824.633727	195.157227	-175.328461	363.197510
2824.637165	197.553482	-172.172424	369.334290
2824.640500	200.241959	-169.600830	375.646393
2824.643726	202.287552	-166.094086	381.198669
2824.646624	204.800705	-163.288727	387.686127
2824.649988	207.606079	-159.898895	392.595520
2824.653284	209.710114	-156.450623	398.673859
2824.656628	212.223251	-153.703674	404.518372
2824.659961	213.976624	-150.781433	409.661560
2824.663297	216.665115	-147.625366	414.629425
2824.666195	218.886032	-144.060181	419.480408
2824.669527	221.749847	-141.313263	424.214478
