time (s)	det(V)
2824.372797	1.625995	
2824.374343	1.626072	
2824.376068	1.625979	
2824.377550	1.626036	
2824.379322	1.626035	
2824.380809	1.625979	
2824.382576	1.625983	
2824.384057	1.625999	
2824.385814	1.626044	
2824.387295	1.625911	
2824.389059	1.626015	
2824.390562	1.626003	
2824.392298	1.625991	
2824.393814	1.625991	
2824.395534	1.626031	
2824.397068	1.626027	
2824.398775	1.625725	
2824.400320	1.625975	
2824.402011	1.625943	
2824.403572	1.625943	
2824.405220	1.626076	
2824.406815	1.626052	
2824.408474	1.625999	
2824.410065	1.626003	
2824.411723	1.626088	
2824.413328	1.625975	
2824.414937	1.626044	
2824.416562	1.625895	
2824.418162	1.625939	
2824.419829	1.621218	
2824.421431	1.578493	
2824.423076	1.388586	
2824.424661	1.188761	
2824.426314	1.024624	
2824.427868	0.811630	
2824.429576	0.674397	
2824.431108	0.425495	
2824.432816	0.205573	
2824.434329	0.023147	
2824.436074	-0.171784	
2824.437562	-0.391339	
2824.439320	-0.573323	
2824.440813	-0.742492	
2824.442598	-0.971381	
2824.444079	-1.143745	
2824.445841	-1.346680	
2824.447315	-1.531817	
2824.449077	-1.626950	
2824.450574	-1.628005	
2824.452330	-1.627784	
2824.453849	-1.628114	
2824.455589	-1.627909	
2824.457121	-1.628122	
2824.458832	-1.627913	
2824.460369	-1.628126	
2824.462083	-1.627836	
2824.463628	-1.628058	
2824.465308	-1.627893	
2824.466891	-1.628203	
2824.468375	-1.628227	
2824.470017	-1.628154	
2824.471524	-1.628231	
2824.473167	-1.628203	
2824.474646	-1.628215	
2824.476273	-1.628251	
2824.477748	-1.628171	
2824.479384	-1.628154	
2824.480898	-1.628324	
2824.482527	-1.628086	
2824.484033	-1.628191	
2824.485622	-1.628134	
2824.487179	-1.628231	
2824.488729	-1.628154	
2824.490284	-1.628263	
2824.491887	-1.628090	
2824.493479	-1.628239	
2824.495055	-1.628001	
2824.496644	-1.628251	
2824.498190	-1.628215	
2824.499844	-1.628195	
2824.501329	-1.628179	
2824.503030	-1.628090	
2824.504506	-1.628255	
2824.506231	-1.628227	
2824.507702	-1.628158	
2824.509431	-1.628062	
2824.510926	-1.628227	
2824.512700	-1.627663	
2824.514185	-1.628203	
2824.515947	-1.628295	
2824.517433	-1.628211	
2824.519211	-1.628332	
2824.520685	-1.628267	
2824.522453	-1.628175	
2824.523937	-1.628231	
2824.525688	-1.628046	
2824.527198	-1.628368	
2824.528923	-1.628287	
2824.530445	-1.628420	
2824.532158	-1.628042	
2824.533701	-1.628360	
2824.535411	-1.628158	
2824.536948	-1.628239	
2824.538636	-1.628070	
2824.540196	-1.628227	
2824.541868	-1.628034	
2824.543436	-1.628320	
2824.545090	-1.628050	
2824.546694	-1.628239	
2824.548335	-1.627885	
2824.549948	-1.628235	
2824.551560	-1.628170	
2824.553172	-1.628021	
2824.554794	-1.628062	
2824.556460	-1.627941	
2824.558043	-1.628098	
2824.559730	-1.628134	
2824.561303	-1.628094	
2824.562993	-1.628150	
2824.564563	-1.628038	
2824.566260	-1.628070	
2824.567823	-1.628142	
2824.569525	-1.628026	
2824.571074	-1.628001	
2824.572789	-1.627824	
2824.574311	-1.628166	
2824.576058	-1.627691	
2824.577557	-1.628255	
2824.579301	-1.627913	
2824.580787	-1.628211	
2824.582548	-1.627739	
2824.584038	-1.628227	
2824.585805	-1.627872	
2824.587284	-1.628142	
2824.589033	-1.627820	
2824.590540	-1.628126	
2824.592273	-1.627562	
2824.593795	-1.628046	
2824.595503	-1.627945	
2824.597031	-1.628102	
2824.598742	-1.627872	
2824.600293	-1.628078	
2824.602003	-1.627872	
2824.603565	-1.628199	
2824.605231	-1.627977	
2824.606799	-1.628134	
2824.608442	-1.627667	
2824.610034	-1.628158	
2824.611656	-1.627933	
2824.613266	-1.628122	
2824.614889	-1.627897	
2824.616523	-1.627768	
2824.618139	-1.627969	
2824.619788	-1.624702	
2824.621277	-1.627466	
2824.622827	-1.621383	
2824.624327	-1.565297	
2824.625876	-1.486289	
2824.627385	-1.429546	
2824.629000	-1.393158	
2824.630499	-1.319863	
2824.632070	-1.353189	
2824.633607	-1.288696	
2824.635105	-1.265980	
2824.636769	-1.202160	
2824.638267	-1.157377	
2824.639887	-1.097186	
2824.641422	-1.101278	
2824.643029	-1.035508	
2824.644523	-1.022114	
2824.646150	-0.988256	
2824.647633	-0.931501	
2824.649353	-0.913510	
2824.650839	-0.859780	
2824.652540	-0.843317	
2824.654021	-0.836291	
2824.655702	-0.774811	
2824.657210	-0.730532	
2824.658864	-0.728054	
2824.660408	-0.714837	
2824.662024	-0.701331	
2824.663576	-0.669527	
2824.665178	-0.653885	
2824.666781	-0.617735	
2824.668435	-0.614359	
2824.670028	-0.561121	
2824.671681	-0.574076	
2824.673277	-0.516966	
2824.674913	-0.518453	
2824.676546	-0.452070	
2824.678152	-0.490633	
2824.679823	-0.431570	
2824.681415	-0.447216	
2824.683077	-0.392995	
2824.684675	-0.428827	
2824.686338	-0.389083	
2824.687922	-0.395488	
2824.689618	-0.338415	
2824.691171	-0.344969	
2824.692893	-0.332683	
2824.694434	-0.330282	
2824.696134	-0.268053	
2824.697660	-0.300299	
2824.699381	-0.309516	
2824.700886	-0.275602	
2824.702643	-0.256862	
2824.704121	-0.283243	
2824.705904	-0.242642	
2824.707386	-0.195309	
2824.709165	-0.185150	
2824.710642	-0.191933	
2824.712417	-0.188614	
2824.713914	-0.144242	
2824.715697	-0.186467	
2824.717189	-0.158394	
2824.718901	-0.111170	
2824.720415	-0.138687	
2824.722126	-0.164497	
2824.723662	-0.120298	
2824.725360	-0.119411	
2824.726916	-0.091068	
2824.728608	-0.107198	
2824.730174	-0.098090	
2824.731838	-0.114803	
2824.733415	-0.098714	
2824.735078	-0.087169	
2824.736658	-0.042881	
2824.738295	-0.094033	
2824.739907	-0.025169	
2824.741520	-0.067805	
2824.743160	-0.029306	
2824.744742	-0.060360	
2824.746421	0.004202	
2824.748021	-0.068876	
2824.749695	-0.022724	
2824.751268	-0.046269	
2824.752964	-0.024214	
2824.754509	-0.051478	
2824.756219	-0.029290	
2824.757759	-0.034152	
2824.759472	0.006772	
2824.761010	-0.023695	
2824.762712	0.024669	
2824.764221	-0.005998	
2824.766000	-0.023852	
2824.767477	-0.021149	
2824.769240	0.021036	
2824.770724	-0.018486	
2824.772504	0.028460	
2824.773987	-0.001607	
2824.775717	-0.025910	
2824.777241	0.030333	
2824.778740	0.031832	
2824.780301	0.025306	
2824.781794	-0.006747	
2824.783443	-0.001841	
2824.784936	0.022430	
2824.786564	0.016021	
2824.788082	-0.000189	
2824.789708	0.029794	
2824.791191	0.034958	
2824.792826	0.031135	
2824.794316	0.004536	
2824.795944	0.057182	
2824.797434	0.026361	
2824.799040	0.037653	
2824.800547	0.027622	
2824.802111	0.036424	
2824.803662	0.013741	
2824.805293	0.008746	
2824.806850	0.068276	
2824.808454	0.041206	
2824.810038	0.012161	
2824.811596	0.032061	
2824.813224	0.045286	
2824.814756	-0.002373	
2824.816434	0.038910	
2824.817914	0.047047	
2824.819648	0.060824	
2824.821118	0.029628	
2824.822821	0.048380	
2824.824360	0.034825	
2824.826069	0.022442	
2824.827575	0.032686	
2824.829327	0.029262	
2824.830814	0.027642	
2824.832592	0.009672	
2824.834074	-0.006502	
2824.835850	0.012480	
2824.837331	-0.013821	
2824.839085	0.045705	
2824.840578	0.020343	
2824.842334	0.035232	
2824.843844	0.035639	
2824.845568	0.051897	
2824.847096	0.014893	
2824.848829	0.016335	
2824.850356	0.020782	
2824.852074	0.058346	
2824.853615	0.028754	
2824.855312	0.013535	
2824.856863	0.075217	
2824.858544	0.031550	
2824.860122	0.045685	
2824.861788	0.050592	
2824.863369	0.037540	
2824.865009	0.023445	
2824.866612	0.070516	
2824.868241	0.032815	
2824.869858	0.048042	
2824.871454	0.018115	
2824.873125	0.048243	
2824.874694	0.043474	
2824.876386	0.060993	
2824.877972	0.051607	
2824.879651	0.084728	
2824.881233	0.044134	
2824.882933	0.056086	
2824.884472	0.036956	
2824.886199	0.030627	
2824.887734	0.032106	
2824.889446	0.053806	
2824.890984	0.055510	
2824.892704	0.063241	
2824.894215	0.056852	
2824.895979	0.065331	
2824.897456	0.026478	
2824.899237	0.052376	
2824.900725	0.023106	
2824.902510	0.023630	
2824.903995	0.044259	
2824.905740	0.029789	
2824.907226	0.093707	
2824.908976	0.025914	
2824.910488	0.054411	
2824.912225	0.029673	
2824.913742	0.062113	
2824.915457	0.031336	
2824.916985	0.051998	
2824.918684	0.068957	
2824.920237	0.040154	
2824.921896	0.000145	
2824.923464	0.073412	
2824.925123	0.044690	
2824.926717	0.031659	
2824.928374	0.027876	
2824.929972	0.066628	
2824.931614	-0.000375	
2824.933226	0.022990	
2824.934742	0.045862	
2824.936321	0.062495	
2824.937805	0.007867	
2824.939439	0.044170	
2824.940913	0.055853	
2824.942548	0.029846	
2824.944026	0.067934	
2824.945634	0.061440	
2824.947146	0.022385	
2824.948710	0.021443	
2824.950263	0.038265	
2824.951760	0.010623	
2824.953413	0.049939	
2824.954897	0.025350	
2824.956536	0.055208	
2824.958059	0.027111	
2824.959735	0.032488	
2824.961211	0.040090	
2824.962933	0.039119	
2824.964406	0.022933	
2824.966108	0.008927	
2824.967588	-0.002514	
2824.969300	0.018772	
2824.970802	0.020738	
2824.972514	0.042140	
2824.974000	0.037894	
2824.975695	0.011497	
2824.977189	0.032738	
2824.978864	0.055784	
2824.980388	0.034132	
2824.982096	0.000810	
2824.983634	0.029447	
2824.985324	-0.008190	
2824.986874	0.002308	
2824.988567	0.030728	
2824.990140	0.058918	
2824.991810	0.014530	
2824.993377	0.057786	
2824.995028	0.011336	
2824.996611	0.057387	
2824.998256	0.015791	
2824.999873	0.036907	
2825.001498	0.013527	
2825.003137	0.020532	
2825.004739	0.002349	
2825.006413	0.039047	
2825.008011	0.017572	
2825.009665	0.034051	
2825.011234	0.004810	
2825.012921	0.032118	
2825.014474	0.026237	
2825.016197	0.019727	
2825.017736	0.016101	
2825.019443	0.030309	
2825.020986	0.018329	
2825.022706	0.030188	
2825.024229	0.026949	
2825.025986	0.037520	
2825.027467	0.010901	
2825.029236	0.037995	
2825.030717	0.032706	
2825.032492	0.030225	
2825.033968	0.036315	
2825.035720	0.045633	
2825.037213	0.013165	
2825.038965	0.017918	
2825.040481	0.033318	
2825.042233	0.043063	
2825.043745	-0.005563	
2825.045454	0.010973	
2825.046982	0.015030	
2825.048670	0.003803	
2825.050224	0.027691	
2825.051905	0.008041	
2825.053470	0.048054	
2825.055135	-0.019666	
2825.056706	0.007420	
2825.058370	0.030575	
2825.059964	0.014562	
2825.061604	0.008379	
2825.063206	0.074810	
2825.064821	-0.007755	
2825.066462	0.042789	
2825.068055	0.006715	
2825.069722	0.002767	
2825.071329	0.000254	
2825.072988	0.050862	
2825.074559	0.023610	
2825.076234	0.026708	
2825.077797	0.012182	
2825.079500	0.071350	
2825.081041	0.018091	
2825.082750	-0.008226	
2825.084268	0.027183	
2825.086007	0.010550	
2825.087487	-0.022691	
2825.089246	0.036710	
2825.090733	0.047417	
2825.092254	0.044533	
2825.093797	0.050294	
2825.095353	0.073759	
2825.096916	0.023521	
2825.098416	0.001728	
2825.100069	0.022087	
2825.101566	0.014885	
2825.103199	0.010977	
2825.104722	0.029093	
2825.106354	0.014651	
2825.107847	0.060719	
2825.109498	0.041967	
2825.110990	0.019908	
2825.112621	0.055849	
2825.114110	0.051969	
2825.115811	0.033983	
2825.117292	0.031083	
2825.118990	0.043631	
2825.120489	0.025532	
2825.122129	0.035953	
2825.123657	0.021306	
2825.125283	0.029499	
2825.126849	0.052046	
2825.128439	0.053766	
2825.130033	0.063281	
2825.131596	0.002683	
2825.133210	0.100845	
2825.134837	0.047993	
2825.136440	0.057178	
2825.138053	0.014099	
2825.139707	0.105812	
2825.141308	0.058475	
2825.142984	0.108434	
2825.144548	0.065037	
2825.146248	0.123250	
2825.147808	0.082250	
2825.149505	0.110513	
2825.151046	0.102110	
2825.152759	0.093501	
2825.154302	0.083012	
2825.156026	0.130929	
2825.157521	0.123464	
2825.159290	0.107850	
2825.160770	0.086693	
2825.162563	0.167353	
2825.164045	0.125063	
2825.165805	0.147658	
2825.167297	0.127400	
2825.169082	0.151143	
2825.170559	0.136786	
2825.172302	0.133905	
2825.173805	0.186785	
2825.175560	0.169878	
2825.177081	0.202419	
2825.178796	0.218258	
2825.180336	0.199926	
2825.182030	0.188622	
2825.183583	0.241498	
2825.185274	0.187333	
2825.186826	0.226613	
2825.188515	0.185262	
2825.190104	0.256975	
2825.191778	0.237627	
2825.193362	0.251601	
2825.195009	0.229127	
2825.196608	0.302301	
2825.198241	0.242219	
2825.199847	0.255170	
2825.201469	0.267319	
2825.203116	0.266079	
2825.204715	0.249365	
2825.206373	0.289886	
2825.207946	0.310007	
2825.209628	0.357747	
2825.211186	0.333114	
2825.212899	0.377869	
2825.214470	0.342830	
2825.216155	0.364067	
2825.217702	0.350524	
2825.219421	0.422756	
2825.220953	0.362440	
2825.222700	0.433395	
2825.224204	0.431578	
2825.225958	0.450805	
2825.227441	0.437890	
2825.229204	0.514030	
2825.230694	0.467015	
2825.232469	0.510336	
2825.233946	0.511278	
2825.235711	0.546011	
2825.237203	0.562446	
2825.238951	0.580368	
2825.240459	0.619064	
2825.242170	0.614174	
2825.243712	0.662921	
2825.245220	0.688416	
2825.246813	0.698027	
2825.248311	0.717754	
2825.249953	0.760567	
2825.251453	0.780600	
2825.253093	0.816907	
2825.254574	0.806562	
2825.256201	0.896382	
2825.257675	0.906666	
2825.259330	0.947570	
2825.260813	0.974378	
2825.262429	1.000131	
2825.263932	1.053651	
2825.265529	1.092344	
2825.267046	1.123922	
2825.268587	1.186912	
2825.270160	1.175065	
2825.271753	1.251724	
2825.273338	1.323565	
2825.274908	1.351441	
2825.276529	1.444278	
2825.278066	1.446465	
2825.279723	1.516292	
2825.281212	1.547330	
2825.282946	1.583891	
2825.284416	1.623256	
2825.286128	1.625230	
2825.287604	1.625689	
2825.289283	1.625500	
2825.290766	1.625963	
2825.292526	1.625870	
2825.294007	1.625822	
2825.295775	1.625866	
2825.297259	1.625979	
2825.299019	1.625532	
2825.300512	1.625886	
2825.302279	1.626092	
2825.303781	1.625991	
2825.305508	1.625939	
2825.307030	1.625979	
2825.308748	1.625725	
2825.310276	1.625923	
2825.311985	1.626019	
2825.313546	1.625911	
2825.315256	1.625971	
2825.316816	1.625951	
2825.318502	1.625995	
2825.320077	1.626015	
2825.321746	1.625943	
2825.323339	1.625991	
2825.324957	1.626104	
2825.326567	1.626015	
2825.328195	1.626076	
2825.329819	1.625943	
2825.331456	1.626080	
2825.333083	1.625975	
2825.334692	1.626193	
2825.336373	1.626007	
2825.337939	1.625975	
2825.339613	1.626007	
2825.341162	1.625939	
2825.342845	1.625983	
2825.344404	1.626036	
2825.346079	1.626007	
2825.347621	1.626015	
2825.349338	1.626072	
2825.350840	1.625995	
2825.352590	1.625979	
2825.354079	1.626140	
2825.355861	1.626019	
2825.357346	1.626032	
2825.359107	1.625995	
2825.360595	1.626036	
2825.362364	1.626048	
2825.363858	1.626039	
2825.365617	1.626052	
2825.367120	1.625959	
2825.368856	1.626056	
2825.370373	1.625971	
2825.372101	1.626019	
2825.373642	1.626124	
2825.375336	1.626249	
2825.376889	1.626056	
2825.378586	1.626024	
2825.380153	1.625991	
2825.381835	1.625991	
2825.383402	1.626104	
2825.385060	1.625915	
2825.386647	1.626060	
2825.388281	1.626084	
2825.389885	1.626023	
2825.391498	1.626253	
2825.393135	1.626019	
2825.394743	1.626144	
2825.396387	1.625991	
2825.397973	1.626112	
2825.399628	1.626068	
2825.401120	1.625995	
2825.402680	1.626048	
2825.404178	1.626035	
2825.405741	1.626011	
2825.407227	1.626072	
2825.408823	1.625999	
2825.410339	1.626060	
2825.411886	1.626152	
2825.413496	1.626052	
2825.414992	1.626140	
2825.416646	1.626024	
2825.418147	1.625967	
2825.419783	1.625943	
2825.421285	1.626040	
2825.422927	1.626032	
2825.424409	1.625979	
2825.426062	1.626019	
2825.427544	1.625955	
2825.429239	1.626003	
2825.430727	1.625939	
2825.432424	1.625967	
2825.433901	1.626088	
2825.435579	1.626047	
2825.437089	1.626048	
2825.438730	1.626088	
2825.440267	1.625935	
2825.441870	1.626076	
2825.443447	1.625947	
2825.445038	1.625999	
2825.446635	1.625874	
2825.448285	1.626084	
2825.449890	1.625882	
2825.451529	1.625951	
2825.453149	1.625927	
2825.454752	1.626080	
2825.456432	1.625983	
2825.458013	1.625967	
2825.459688	1.625169	
2825.461291	1.626024	
