crossing time (s)	slope (V/s)	crossing number
3094.256391	-90.456790	2486
3095.283906	-121.361256	2487
3096.363412	-90.386029	2488
3097.305262	-120.122654	2489
3098.363414	-101.255271	2490
3099.356810	-112.152676	2491
3100.376641	-101.645117	2492
3101.391940	-100.030117	2493
3102.442370	-93.407749	2494
3103.448455	-102.585112	2495
3104.501933	-92.852766	2496
3105.489154	-98.383645	2497
3106.547685	-90.489167	2498
3107.519005	-97.251618	2499
3108.581634	-78.577970	2500
3109.568039	-91.907619	2501
3110.622995	-76.732159	2502
3111.605155	-85.122819	2503
3112.687197	-78.125453	2504
3113.670864	-81.802657	2505
3114.732371	-77.065170	2506
3115.714335	-80.631182	2507
3116.766067	-70.329506	2508
3117.756692	-76.724983	2509
3118.817553	-68.196767	2510
3119.801885	-75.503674	2511
3120.879002	-66.935093	2512
3121.832736	-72.572745	2513
3122.925922	-65.098097	2514
3123.861551	-69.716758	2515
3124.952361	-61.873430	2516
3125.890805	-65.753043	2517
3126.990362	-60.070688	2518
3127.972932	-61.027006	2519
3129.055991	-56.530825	2520
3130.012556	-57.496267	2521
3131.064393	-54.903466	2522
3132.097386	-57.689406	2523
3133.106246	-53.284689	2524
3134.136487	-57.815283	2525
3135.185419	-53.569258	2526
3136.161004	-55.358686	2527
3137.204043	-50.057247	2528
3138.164988	-51.886127	2529
3139.275291	-46.879807	2530
3140.230795	-48.688439	2531
3141.307427	-45.000699	2532
3142.282784	-46.762795	2533
3143.381866	-42.693675	2534
3144.331340	-43.815362	2535
3145.388261	-40.690286	2536
3146.373724	-41.985832	2537
3147.413090	-38.863429	2538
3148.416793	-39.902329	2539
3149.498511	-37.776282	2540
3150.453752	-38.322469	2541
3151.529758	-34.995373	2542
3152.507479	-36.936613	2543
3153.595552	-34.737745	2544
3154.520262	-36.173233	2545
3155.641518	-33.228591	2546
3156.575481	-34.386102	2547
3157.670693	-33.494903	2548
3158.626128	-32.170355	2549
3159.715619	-32.057278	2550
3160.672873	-32.208919	2551
3161.735090	-30.285336	2552
3162.724884	-31.416603	2553
3163.789694	-29.339953	2554
3164.782055	-27.662217	2555
3165.832281	-28.379062	2556
3166.805689	-27.951336	2557
3167.901649	-24.303962	2558
3168.841641	-25.341302	2559
3169.940461	-23.441866	2560
3170.874757	-24.761676	2561
3171.997276	-24.119923	2562
3172.925964	-24.525809	2563
3174.047549	-21.742030	2564
3174.964081	-21.540949	2565
3176.073972	-21.928389	2566
3177.025648	-22.461013	2567
3178.097468	-21.528495	2568
3179.094159	-21.226437	2569
3180.125075	-20.670123	2570
3181.125503	-21.051242	2571
3182.164351	-20.313376	2572
3183.174630	-20.864987	2573
3184.254550	-18.988503	2574
3185.202481	-19.304994	2575
3186.281654	-17.504150	2576
3187.235951	-18.061478	2577
3188.333042	-16.350418	2578
3189.273852	-16.716689	2579
3190.388368	-16.357252	2580
3191.300166	-15.495897	2581
3192.438948	-15.232496	2582
3193.350507	-16.142871	2583
3194.477307	-14.849777	2584
3195.407626	-15.497217	2585
3196.536792	-14.609005	2586
3197.436264	-12.765301	2587
3198.569673	-13.341393	2588
3199.476610	-14.901269	2589
3200.622456	-12.436060	2590
3201.524567	-11.685279	2591
3202.660936	-12.352352	2592
3203.552978	-11.914796	2593
3204.711440	-11.692223	2594
3205.609734	-11.208243	2595
3206.751038	-11.421599	2596
3207.654443	-9.622419	2597
3208.797840	-10.699449	2598
3209.709615	-11.065269	2599
3210.824349	-10.615787	2600
3211.761573	-10.697213	2601
3212.870022	-10.509469	2602
3213.800613	-9.795991	2603
3214.911519	-9.159850	2604
3215.854190	-9.052872	2605
3216.931111	-10.146000	2606
3217.908317	-9.561350	2607
