time (s)	det(V)
3094.923027	0.121832	
3094.924672	0.095600	
3094.926283	0.149789	
3094.927912	0.112338	
3094.929522	0.170341	
3094.931137	0.130542	
3094.932786	0.185258	
3094.934369	0.149507	
3094.936052	0.177778	
3094.937636	0.177387	
3094.939318	0.207620	
3094.940887	0.189210	
3094.942557	0.188771	
3094.944113	0.191092	
3094.945814	0.243431	
3094.947351	0.244269	
3094.949079	0.278526	
3094.950584	0.252701	
3094.952338	0.285112	
3094.953819	0.258868	
3094.955594	0.252161	
3094.957082	0.283010	
3094.958865	0.298470	
3094.960342	0.303465	
3094.962118	0.320288	
3094.963596	0.341380	
3094.965360	0.341670	
3094.966849	0.348868	
3094.968591	0.367761	
3094.970109	0.364688	
3094.971818	0.356043	
3094.973347	0.347821	
3094.974863	0.421838	
3094.976455	0.409801	
3094.977947	0.407312	
3094.979587	0.400266	
3094.981111	0.450088	
3094.982750	0.427328	
3094.984235	0.447671	
3094.985883	0.476848	
3094.987374	0.469525	
3094.988994	0.439445	
3094.990489	0.483141	
3094.992139	0.489111	
3094.993622	0.502940	
3094.995224	0.503395	
3094.996743	0.549709	
3094.998392	0.509079	
3094.999930	0.509300	
3095.001545	0.547114	
3095.003125	0.565915	
3095.004700	0.542196	
3095.006319	0.550841	
3095.007865	0.574273	
3095.009501	0.593650	
3095.010999	0.586781	
3095.012713	0.624374	
3095.014189	0.612857	
3095.015908	0.618633	
3095.017386	0.628760	
3095.019090	0.680476	
3095.020636	0.659706	
3095.022365	0.693209	
3095.023862	0.698603	
3095.025641	0.734943	
3095.027123	0.713166	
3095.028921	0.790647	
3095.030408	0.802933	
3095.032168	0.786755	
3095.033643	0.808573	
3095.035414	0.879906	
3095.036905	0.903214	
3095.038649	0.918646	
3095.040151	0.991446	
3095.041884	1.009964	
3095.043399	1.031540	
3095.045122	1.093745	
3095.046659	1.135994	
3095.048389	1.176044	
3095.049943	1.217391	
3095.051639	1.260852	
3095.053193	1.294823	
3095.054887	1.342180	
3095.056448	1.462333	
3095.058128	1.441885	
3095.059711	1.484573	
3095.061361	1.561276	
3095.062955	1.617008	
3095.064567	1.624984	
3095.066192	1.622813	
3095.067814	1.625979	
3095.069457	1.625600	
3095.071060	1.626052	
3095.072715	1.625516	
3095.074297	1.625987	
3095.075976	1.625738	
3095.077536	1.625870	
3095.079224	1.625681	
3095.080774	1.625979	
3095.082462	1.626015	
3095.084014	1.626019	
3095.085717	1.625854	
3095.087239	1.626080	
3095.088997	1.625919	
3095.090487	1.626011	
3095.092264	1.625987	
3095.093747	1.626003	
3095.095531	1.626011	
3095.097014	1.625967	
3095.098781	1.625947	
3095.100273	1.626003	
3095.102047	1.625927	
3095.103534	1.625951	
3095.105286	1.625995	
3095.106793	1.626043	
3095.108526	1.626023	
3095.110050	1.625983	
3095.111768	1.626076	
3095.113308	1.626048	
3095.115021	1.626031	
3095.116564	1.626056	
3095.118258	1.626104	
3095.119825	1.625947	
3095.121506	1.626015	
3095.123067	1.625947	
3095.124718	1.626060	
3095.126332	1.625979	
3095.127824	1.626100	
3095.129409	1.626007	
3095.130888	1.625979	
3095.132451	1.626088	
3095.133931	1.626003	
3095.135557	1.626060	
3095.137035	1.625919	
3095.138666	1.626031	
3095.140165	1.625983	
3095.141741	1.626148	
3095.143300	1.625991	
3095.144811	1.626032	
3095.146424	1.626016	
3095.147914	1.626076	
3095.149534	1.626011	
3095.151046	1.625987	
3095.152668	1.625983	
3095.154141	1.626028	
3095.155849	1.626100	
3095.157323	1.626112	
3095.159021	1.626023	
3095.160506	1.625951	
3095.162232	1.625971	
3095.163727	1.626028	
3095.165444	1.626136	
3095.166929	1.626024	
3095.168608	1.626080	
3095.170110	1.626035	
3095.171773	1.626056	
3095.173294	1.626136	
3095.174998	1.626084	
3095.176549	1.625959	
3095.178232	1.625995	
3095.179795	1.625931	
3095.181468	1.626080	
3095.183058	1.626019	
3095.184707	1.626040	
3095.186290	1.625975	
3095.187928	1.625975	
3095.189531	1.625979	
3095.191175	1.626205	
3095.192815	1.625935	
3095.194419	1.626241	
3095.196096	1.626023	
3095.197689	1.626120	
3095.199345	1.626116	
3095.200929	1.626047	
3095.202590	1.625907	
3095.204150	1.626019	
3095.205854	1.626003	
3095.207392	1.626088	
3095.209114	1.626096	
3095.210650	1.626112	
3095.212367	1.626036	
3095.213884	1.625890	
3095.215613	1.626019	
3095.217110	1.626003	
3095.218899	1.626132	
3095.220384	1.626056	
3095.222164	1.625879	
3095.223646	1.625963	
3095.225411	1.625955	
3095.226891	1.626044	
3095.228664	1.626088	
3095.230161	1.626015	
3095.231920	1.626019	
3095.233428	1.626048	
3095.235167	1.626148	
3095.236682	1.625911	
3095.238411	1.625375	
3095.239944	1.625097	
3095.241652	1.497033	
3095.243204	1.276047	
