time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2514.369583	258.660645	1.881870	0.100000	223
2516.414269	258.072327	1.822924	0.100000	225
2518.461719	258.309998	1.776837	0.100000	227
2520.506887	258.267456	1.734728	0.100000	229
2522.562873	257.247864	1.703458	0.100000	231
2524.610518	256.501465	1.649546	0.100000	233
2526.645466	257.489441	1.577786	0.100000	235
2528.694643	258.169159	1.538675	0.100000	237
2530.752580	256.801544	1.509780	0.100000	239
2532.792820	256.530487	1.452162	0.100000	241
2534.830144	257.570923	1.392933	0.100000	243
2536.871502	258.635529	1.346914	0.100000	245
2538.913083	259.375885	1.305897	0.100000	247
2540.959493	259.492676	1.265678	0.100000	249
2543.007530	259.144379	1.221857	0.100000	251
2545.058248	257.657806	1.184183	0.100000	253
2547.114365	255.953705	1.165347	0.100000	255
2549.159992	257.047241	1.162977	0.100000	1
2551.186839	260.656342	1.115887	0.100000	3
2553.228453	260.456329	1.044503	0.100000	5
2555.288477	257.472931	1.008633	0.100000	7
2557.342499	256.144073	1.000931	0.100000	9
2559.386306	257.015198	0.990274	0.100000	11
2561.426154	259.333405	0.965988	0.100000	13
2563.465324	259.800232	0.936657	0.100000	15
2565.513471	259.414581	0.899649	0.100000	17
2567.566903	259.635345	0.857160	0.100000	19
