time (s)	det(V)
2514.067566	0.378159	
2514.069055	0.349731	
2514.070776	0.409930	
2514.072250	0.396274	
2514.073973	0.400774	
2514.075445	0.391891	
2514.077145	0.452719	
2514.078627	0.472671	
2514.080315	0.453472	
2514.081794	0.446511	
2514.083499	0.491314	
2514.084984	0.495439	
2514.086748	0.494597	
2514.088251	0.534502	
2514.089979	0.526522	
2514.091495	0.566986	
2514.093224	0.600828	
2514.094752	0.588518	
2514.096467	0.560968	
2514.098012	0.626750	
2514.099708	0.621191	
2514.101271	0.671783	
2514.102950	0.629751	
2514.104522	0.672782	
2514.106181	0.688541	
2514.107773	0.733481	
2514.109410	0.718024	
2514.111010	0.794937	
2514.112624	0.752502	
2514.114275	0.814422	
2514.115875	0.787271	
2514.117538	0.861726	
2514.119145	0.825785	
2514.120793	0.890073	
2514.122384	0.896394	
2514.124062	0.936286	
2514.125617	0.935461	
2514.127319	0.978604	
2514.128861	0.982946	
2514.130570	0.992381	
2514.132124	1.002867	
2514.133829	1.090567	
2514.135367	1.106290	
2514.137104	1.152647	
2514.138586	1.171383	
2514.140357	1.179097	
2514.141840	1.230632	
2514.143615	1.272707	
2514.145103	1.257275	
2514.146862	1.295681	
2514.148346	1.317994	
2514.150123	1.377371	
2514.151620	1.394830	
2514.153376	1.434255	
2514.154881	1.495727	
2514.156613	1.529243	
2514.158133	1.570904	
2514.159827	1.593910	
2514.161364	1.623772	
2514.163056	1.623820	
2514.164599	1.625298	
2514.166267	1.625810	
2514.167846	1.625890	
2514.169519	1.625572	
2514.171087	1.625818	
2514.172729	1.626024	
2514.174330	1.625802	
2514.175963	1.625931	
2514.177591	1.625460	
2514.179193	1.626108	
2514.180861	1.625435	
2514.182466	1.626052	
2514.184140	1.625846	
2514.185734	1.626092	
2514.187411	1.625717	
2514.188986	1.626056	
2514.190688	1.625883	
2514.192242	1.626060	
2514.193926	1.626015	
2514.195415	1.626011	
2514.196971	1.625971	
2514.198457	1.625947	
2514.199970	1.625995	
2514.201525	1.626024	
2514.203081	1.625822	
2514.204683	1.625943	
2514.206178	1.625850	
2514.207825	1.625907	
2514.209312	1.625931	
2514.210940	1.625943	
2514.212470	1.625991	
2514.214109	1.625963	
2514.215591	1.625931	
2514.217223	1.626023	
2514.218708	1.625967	
2514.220340	1.626088	
2514.221833	1.626019	
2514.223534	1.626096	
2514.225015	1.625983	
2514.226674	1.625963	
2514.228193	1.625963	
2514.229856	1.626056	
2514.231389	1.625967	
2514.233007	1.625943	
2514.234560	1.626092	
2514.236152	1.626064	
2514.237759	1.625971	
2514.239303	1.626023	
2514.240942	1.626023	
2514.242547	1.626193	
2514.244213	1.625983	
2514.245798	1.626120	
2514.247486	1.626060	
2514.249075	1.626056	
2514.250732	1.626064	
2514.252303	1.625983	
2514.253988	1.625963	
2514.255538	1.626096	
2514.257230	1.626007	
2514.258772	1.626068	
2514.260485	1.626076	
2514.262001	1.626092	
2514.263728	1.626076	
2514.265216	1.626040	
2514.266980	1.626031	
2514.268472	1.626024	
2514.270250	1.626092	
2514.271739	1.626040	
2514.273518	1.626072	
2514.275001	1.626060	
2514.276737	1.626120	
2514.278243	1.626007	
2514.279976	1.626156	
2514.281492	1.626060	
2514.283227	1.626007	
2514.284745	1.625979	
2514.286465	1.626197	
2514.288008	1.625991	
2514.289704	1.626064	
2514.291255	1.625999	
2514.292933	1.626140	
2514.294507	1.626076	
2514.296156	1.626072	
2514.297752	1.625883	
2514.299410	1.626011	
2514.301003	1.626003	
2514.302634	1.626056	
2514.304246	1.626068	
2514.305847	1.625983	
2514.307515	1.626003	
2514.309095	1.626124	
2514.310771	1.626011	
2514.312352	1.625991	
2514.314033	1.625907	
2514.315598	1.625979	
2514.317267	1.626019	
2514.318821	1.626023	
2514.320528	1.626024	
2514.322062	1.625931	
2514.323785	1.625971	
2514.325258	1.625947	
2514.327022	1.625870	
2514.328499	1.625939	
2514.330266	1.626068	
2514.331746	1.626040	
2514.333520	1.626003	
2514.335009	1.625995	
2514.336765	1.625862	
2514.338257	1.625935	
2514.339993	1.625854	
2514.341502	1.625883	
2514.343212	1.625826	
2514.344742	1.625854	
2514.346459	1.625834	
2514.348007	1.625371	
2514.349692	1.585104	
2514.351253	1.465334	
2514.352943	1.269791	
2514.354523	1.205084	
2514.356024	1.089701	
2514.357585	0.961649	
2514.359119	0.843176	
2514.360735	0.687219	
2514.362229	0.570998	
2514.363861	0.445202	
2514.365341	0.341811	
2514.366979	0.198910	
2514.368464	0.081235	
2514.370098	-0.074057	
2514.371585	-0.152927	
2514.373161	-0.298144	
2514.374711	-0.417487	
2514.376237	-0.524761	
2514.377825	-0.661096	
2514.379385	-0.833190	
2514.380998	-0.945133	
2514.382540	-1.075296	
2514.384214	-1.210337	
2514.385701	-1.343151	
2514.387408	-1.451376	
2514.388882	-1.562146	
2514.390590	-1.627518	
2514.392069	-1.627969	
2514.393782	-1.627518	
2514.395274	-1.628001	
2514.396970	-1.627945	
2514.398465	-1.628013	
2514.400181	-1.627856	
2514.401655	-1.628058	
2514.403440	-1.627969	
2514.404929	-1.628046	
2514.406667	-1.627985	
2514.408176	-1.628106	
2514.409891	-1.628126	
2514.411414	-1.628167	
2514.413122	-1.627921	
2514.414674	-1.628102	
2514.416349	-1.628042	
2514.417908	-1.628138	
2514.419585	-1.627824	
2514.421158	-1.628183	
2514.422814	-1.627985	
2514.424410	-1.628158	
2514.426054	-1.627965	
2514.427664	-1.628344	
2514.429296	-1.627925	
2514.430915	-1.628187	
2514.432524	-1.627889	
2514.434175	-1.628138	
2514.435789	-1.628279	
2514.437458	-1.627997	
2514.439030	-1.628030	
2514.440707	-1.628223	
2514.442276	-1.628328	
2514.443963	-1.627993	
2514.445537	-1.628146	
2514.447233	-1.628122	
2514.448774	-1.628078	
2514.450481	-1.628122	
2514.452014	-1.628054	
2514.453751	-1.628146	
2514.455231	-1.628247	
2514.457004	-1.628118	
2514.458486	-1.628255	
2514.460249	-1.628191	
2514.461736	-1.628179	
2514.463497	-1.628110	
2514.464990	-1.628259	
2514.466774	-1.628163	
2514.468264	-1.628263	
2514.470017	-1.628150	
2514.471526	-1.628227	
2514.473245	-1.627981	
2514.474766	-1.628299	
2514.476475	-1.628142	
2514.478020	-1.628279	
2514.479743	-1.627901	
2514.481290	-1.628271	
2514.482965	-1.628146	
2514.484527	-1.628219	
2514.486219	-1.628304	
2514.487796	-1.628110	
2514.489448	-1.627752	
2514.491058	-1.628320	
2514.492686	-1.628070	
2514.494305	-1.628122	
2514.495942	-1.628175	
2514.497558	-1.628114	
2514.499169	-1.628259	
2514.500805	-1.628259	
2514.502403	-1.628211	
2514.504084	-1.628158	
2514.505659	-1.628235	
2514.507334	-1.627977	
2514.508890	-1.628013	
2514.510600	-1.627683	
2514.512084	-1.628259	
2514.513636	-1.628199	
2514.515133	-1.628146	
2514.516663	-1.628179	
2514.518193	-1.628114	
2514.519757	-1.628046	
2514.521313	-1.628102	
2514.522806	-1.627985	
2514.524450	-1.628138	
2514.525940	-1.628114	
2514.527572	-1.628283	
2514.529099	-1.628134	
2514.530721	-1.628122	
2514.532196	-1.628158	
2514.533822	-1.628102	
2514.535310	-1.628078	
2514.536929	-1.628017	
2514.538428	-1.628009	
2514.540108	-1.627776	
2514.541621	-1.628118	
2514.543296	-1.627905	
2514.544808	-1.628001	
2514.546452	-1.627695	
2514.547992	-1.628098	
2514.549601	-1.627800	
2514.551178	-1.628062	
2514.552745	-1.628082	
2514.554367	-1.628074	
2514.555905	-1.628038	
2514.557541	-1.627417	
2514.559145	-1.628086	
2514.560805	-1.627892	
2514.562399	-1.628102	
2514.564039	-1.627369	
2514.565627	-1.627937	
2514.567305	-1.626926	
2514.568861	-1.627429	
2514.570557	-1.626422	
2514.572093	-1.598522	
2514.573803	-1.519229	
2514.575338	-1.519196	
2514.577070	-1.418013	
2514.578564	-1.430122	
2514.580314	-1.425586	
2514.581808	-1.340041	
2514.583599	-1.307633	
2514.585085	-1.311367	
2514.586845	-1.233359	
2514.588324	-1.228364	
2514.590079	-1.160656	
2514.591579	-1.164720	
2514.593314	-1.067255	
2514.594828	-1.084307	
2514.596572	-1.082402	
2514.598094	-0.994967	
2514.599814	-0.993025	
2514.601351	-0.938957	
2514.603064	-0.926763	
2514.604614	-0.898952	
2514.606316	-0.862193	
2514.607880	-0.808436	
2514.609536	-0.794151	
2514.611111	-0.774070	
2514.612756	-0.790598	
2514.614329	-0.725037	
2514.615957	-0.711925	
2514.617557	-0.641575	
2514.619179	-0.671618	
2514.620852	-0.617328	
2514.622444	-0.590914	
2514.624114	-0.565492	
2514.625688	-0.564549	
2514.627360	-0.510606	
2514.628939	-0.538893	
2514.630624	-0.478758	
2514.632181	-0.457819	
2514.633902	-0.436066	
2514.635432	-0.442801	
2514.637152	-0.418603	
2514.638694	-0.402059	
2514.640414	-0.377720	
2514.641918	-0.356228	
2514.643653	-0.336764	
2514.645136	-0.331917	
2514.646903	-0.330310	
2514.648392	-0.305153	
2514.650179	-0.270687	
2514.651654	-0.266582	
2514.653421	-0.260274	
2514.654912	-0.216079	
2514.656656	-0.219056	
2514.658160	-0.205082	
2514.659915	-0.189895	
2514.661443	-0.200405	
2514.663184	-0.200485	
2514.664716	-0.189746	
2514.666416	-0.176090	
2514.667960	-0.154248	
2514.669655	-0.147179	
2514.671244	-0.140931	
2514.672729	-0.137688	
2514.674384	-0.134888	
2514.675875	-0.118159	
2514.677502	-0.067797	
2514.678983	-0.125631	
2514.680633	-0.090476	
2514.682105	-0.107709	
2514.683741	-0.099548	
2514.685224	-0.085779	
2514.686857	-0.076639	
2514.688357	-0.071386	
2514.689950	-0.053150	
2514.691483	-0.058878	
2514.693042	-0.038334	
2514.694606	-0.030567	
2514.696197	-0.059136	
2514.697780	-0.046044	
2514.699358	-0.031969	
2514.700955	-0.023703	
2514.702493	-0.049524	
2514.704150	0.024996	
2514.705643	-0.026575	
2514.707333	-0.010486	
2514.708818	-0.053967	
2514.710526	0.007384	
2514.712008	-0.019658	
2514.713706	-0.026168	
2514.715188	-0.040050	
2514.716949	-0.017704	
2514.718434	-0.048030	
2514.720192	-0.021725	
2514.721679	-0.036436	
2514.723457	0.015517	
2514.724947	-0.047663	
2514.726714	-0.009092	
2514.728211	0.029914	
2514.729950	-0.044030	
2514.731464	-0.023243	
2514.733180	-0.026954	
2514.734712	-0.036340	
2514.736435	-0.041689	
2514.737987	0.000161	
2514.739688	0.009954	
2514.741245	0.030172	
2514.742927	-0.013140	
2514.744484	0.006252	
2514.746148	-0.036493	
2514.747728	-0.014035	
2514.749372	-0.003082	
2514.750979	0.010002	
2514.752596	-0.034527	
2514.754219	0.055679	
2514.755827	-0.016891	
2514.757476	0.029532	
2514.759065	-0.008089	
2514.760718	0.046704	
2514.762303	-0.004226	
2514.764000	-0.027296	
2514.765548	-0.015283	
2514.767237	0.037447	
2514.768776	-0.004298	
2514.770486	0.011767	
2514.772026	0.029076	
2514.773722	0.018426	
2514.775205	0.009064	
2514.776982	0.050850	
2514.778463	0.043522	
2514.780230	0.020057	
2514.781709	0.016830	
2514.783478	0.046346	
2514.784963	0.064522	
2514.786731	0.018160	
2514.788219	0.067277	
2514.789969	0.020246	
2514.791486	0.023759	
2514.793226	0.063261	
2514.794750	0.036899	
2514.796450	0.045323	
2514.797983	0.017539	
2514.799674	0.056727	
2514.801223	0.032041	
2514.802881	0.034478	
2514.804461	0.082351	
2514.806095	0.043377	
2514.807702	0.071474	
2514.809337	0.036287	
2514.810931	0.063140	
2514.812561	0.031336	
2514.814185	0.048441	
2514.815789	0.030112	
2514.817453	0.047812	
2514.819031	0.045568	
2514.820711	0.057323	
2514.822295	0.067120	
2514.823960	0.044416	
2514.825524	0.039200	
2514.827224	0.071422	
2514.828718	0.093219	
2514.830274	0.038664	
2514.831782	0.096974	
2514.833412	0.062141	
2514.834898	0.036738	
2514.836479	0.024476	
2514.837996	0.055840	
2514.839515	0.042253	
2514.841159	0.089288	
2514.842660	0.052566	
2514.844275	0.075193	
2514.845789	0.036263	
2514.847419	0.047143	
2514.848904	0.103230	
2514.850551	0.049863	
2514.852027	0.082101	
2514.853662	0.037632	
2514.855157	0.045879	
2514.856860	0.053758	
2514.858340	0.049053	
2514.860025	0.075152	
2514.861530	0.050120	
2514.863194	0.022325	
2514.864740	0.031538	
2514.866362	0.070383	
2514.867920	0.061972	
2514.869515	0.045182	
2514.871099	0.064042	
2514.872683	0.041504	
2514.874288	0.035671	
2514.875935	0.005809	
2514.877536	0.055063	
