time (s)	magX	magY	magZ
3018.564447	-14.884861	69.343071	-4.132671
3018.567773	-14.943310	70.044411	-4.541788
3018.571104	-14.943310	70.044411	-4.366452
3018.574435	-14.651081	70.102859	-4.483343
3018.577769	-14.884861	70.745758	-4.541788
3018.581102	-14.767971	70.804207	-4.424898
3018.584437	-15.352425	71.447105	-5.301578
3018.587769	-15.060200	71.797775	-3.840444
3018.591100	-15.118645	72.557564	-4.308007
3018.594471	-15.469315	72.966682	-3.665108
3018.597768	-15.177090	73.492691	-3.781999
3018.601107	-15.410873	73.492691	-3.665108
3018.604437	-15.235535	74.486259	-3.723554
3018.607771	-15.001751	74.953819	-3.665108
3018.611098	-15.644653	75.830505	-3.898890
3018.614433	-15.352425	76.239624	-3.489772
3018.617764	-15.469315	77.116302	-2.905318
3018.621101	-15.001751	77.759201	-2.729983
3018.625376	-15.060200	78.986549	-2.671537
3018.628737	-15.644653	79.863235	-1.911748
3018.631965	-15.235535	80.915253	-2.028638
3018.635277	-15.527763	81.382812	-1.911748
3018.638638	-15.995327	82.785500	-0.392168
3018.641971	-16.345997	83.779068	-1.911748
3018.645306	-16.521332	84.421974	-1.444185
3018.648225	-16.930450	85.006424	-1.327294
3018.651545	-16.813560	85.590881	-0.567504
3018.654892	-17.222675	87.519577	-0.158387
3018.658206	-18.274693	87.578018	-0.450614
3018.661536	-17.982468	88.922264	1.068966
3018.664845	-18.742252	89.857391	0.893629
3018.667763	-18.683811	91.143188	1.536528
3018.671092	-18.742252	91.727638	1.711864
3018.674427	-19.443600	93.130333	0.718293
3018.677761	-19.969608	94.123901	2.880771
3018.681124	-20.670952	94.883698	2.296318
3018.684428	-20.904736	95.935707	2.296318
3018.687759	-21.080067	97.221512	2.646990
3018.691089	-21.898304	98.916412	2.939217
3018.694427	-21.898304	100.494446	3.523671
3018.697755	-22.658092	102.247803	3.932788
3018.701091	-23.184101	103.066040	4.517241
3018.704420	-23.300991	105.111626	5.510812
3018.707758	-24.119232	106.631210	5.627703
3018.711095	-23.827000	109.027458	6.387493
3018.714416	-24.645237	110.780830	6.621274
3018.717757	-25.638813	112.300415	6.913501
3018.721097	-25.405025	114.988892	8.140854
3018.724448	-26.047924	116.917587	8.082409
3018.727758	-25.872593	118.787842	9.835770
3018.731091	-26.457043	121.300987	10.420221
3018.734418	-26.807713	123.755699	11.764465
3018.737748	-26.515484	126.502632	12.348919
3018.741085	-27.275280	128.723557	14.219170
3018.744423	-27.392170	130.886047	14.043833
3018.747758	-27.918171	133.340744	15.271185
3018.751080	-28.677967	136.613678	16.030975
3018.754420	-28.970188	139.009933	17.316772
3018.757749	-29.320866	141.873764	18.485680
3018.761086	-30.255985	145.263580	20.239042
3018.764419	-30.782001	148.244308	21.407948
3018.767772	-31.658672	150.991241	22.927526
3018.771087	-32.009350	154.556412	24.447107
3018.774413	-32.184689	158.004669	26.258913
3018.777749	-32.827579	160.751617	27.720045
3018.782001	-35.106953	167.355942	31.752777
3018.785681	-35.808300	170.745758	33.155464
3018.788597	-36.918758	174.720047	34.791935
3018.791940	-38.087666	178.694336	37.421974
3018.795281	-39.022793	182.434830	39.876678
3018.798619	-40.308590	186.292236	42.331387
3018.802031	-41.243717	190.558746	44.084747
3018.804857	-43.055523	194.766815	46.481003
3018.808232	-43.639980	198.331970	49.637051
3018.811539	-45.276447	203.358276	52.325539
3018.814837	-46.562244	207.449448	56.416718
3018.818178	-47.555813	212.300415	58.637638
3018.821504	-49.075390	217.034500	63.196377
3018.824838	-51.120983	221.359451	66.118645
3018.827740	-52.114552	226.385742	69.859146
3018.831076	-53.634136	232.230270	74.593216
3018.834408	-54.686153	237.139694	78.216827
3018.837739	-56.205730	242.399780	83.652252
3018.841074	-57.199299	248.478088	88.269432
3018.844407	-58.601986	254.264160	93.938637
3018.847741	-60.121563	260.108734	99.023376
3018.851079	-61.290478	266.187042	105.861488
3018.854410	-62.284046	272.732910	112.115135
3018.857762	-63.569843	279.103455	118.894791
3018.861091	-64.271179	285.532440	125.440674
3018.864402	-65.498535	292.019867	132.746338
3018.867737	-67.193451	298.741089	141.279373
3018.871069	-67.485672	304.702515	148.994156
3018.874403	-69.414368	311.949738	157.702515
3018.877743	-69.706604	318.495605	166.586212
3018.881066	-71.459976	325.509064	175.411453
3018.884410	-72.278198	332.990051	185.230270
3018.887733	-73.154877	339.652832	195.633545
3018.891068	-73.856216	346.666290	206.913498
3018.894412	-75.083572	353.796600	218.544128
3018.897765	-76.544708	361.277618	229.824066
3018.901072	-77.538284	368.291046	242.097595
3018.904403	-79.233200	374.661591	254.312683
3018.907732	-79.759201	381.499695	267.988892
3018.911067	-82.155457	388.337830	281.197540
3018.914403	-83.558151	394.299225	296.101135
3018.917733	-84.317947	401.078918	311.530701
3018.921069	-86.305084	406.806519	326.200470
3018.924404	-87.707779	411.949738	342.565155
3018.927732	-88.993576	418.086487	359.981873
3018.931079	-90.571594	422.352997	376.989502
3018.934397	-91.565170	426.970215	394.523071
3018.937732	-93.669205	429.950928	413.342499
3018.942372	-95.714783	435.269409	452.383972
3018.945259	-97.351273	437.665710	472.313873
3018.948605	-97.994156	438.542389	494.055542
3018.951944	-99.279953	439.009918	516.264771
3018.955330	-99.338394	438.834595	536.720642
3018.958692	-99.455292	437.256592	559.397461
3018.961521	-100.098190	435.444794	582.307983
3018.964832	-99.513733	432.522491	605.569275
3018.968153	-98.578613	428.723541	628.830505
3018.971520	-97.585052	422.762115	653.377563
3018.974819	-96.649902	416.216248	678.801270
3018.978152	-93.961426	408.793701	702.880798
3018.981489	-92.266510	400.435974	726.317322
3018.984394	-89.227356	390.617187	751.507324
3018.987727	-85.486847	378.577423	776.521912
3018.991058	-80.986557	365.836334	801.127380
3018.994394	-76.310928	352.277039	825.148437
3018.997724	-71.050842	336.905884	849.461670
3019.001085	-65.615417	320.190552	873.424255
3019.004388	-59.887783	302.656921	896.510254
3019.007721	-53.809467	282.727051	918.777893
3019.011082	-46.912914	262.797211	940.110413
3019.014403	-39.548801	241.406189	962.904175
3019.017721	-31.950909	219.722977	981.314392
3019.021056	-24.177673	195.935715	1000.075378
3019.024388	-16.638222	170.862656	1014.920532
3019.027728	-9.332554	146.257156	1030.817627
3019.031057	-1.500877	120.599640	1044.260010
3019.034390	6.213909	94.123901	1055.832275
3019.037720	14.337814	67.355927	1066.761475
3019.041060	21.409702	40.763298	1073.073608
3019.044412	28.481590	13.819988	1080.963745
3019.047721	35.202805	-13.883109	1084.119873
3019.051057	43.151375	-40.767971	1088.269409
3019.054384	49.814144	-67.126831	1086.457642
3019.057724	56.126244	-93.018120	1084.879639
3019.061048	61.503216	-118.441849	1080.379272
3019.064389	67.230858	-143.281113	1075.002319
3019.067721	72.374054	-167.360611	1065.884888
3019.071051	77.283463	-190.680298	1056.299805
3019.074384	82.368210	-213.590866	1044.376953
3019.077721	85.874924	-233.754532	1030.876099
3019.081049	90.141434	-254.093521	1015.621887
3019.084388	93.765045	-272.620697	998.146667
3019.087738	97.154884	-290.271179	980.320862
3019.091049	100.778488	-306.343658	960.566345
3019.095660	106.564590	-335.449432	915.797180
3019.098561	109.545288	-348.482758	893.237305
3019.101925	112.642899	-359.645813	870.209839
3019.105281	114.513153	-370.516632	845.195251
3019.108644	117.201630	-379.400330	820.648132
3019.111976	119.656342	-386.881348	795.341309
3019.115347	122.052597	-393.076538	768.690247
3019.118140	123.689072	-398.862671	743.383362
3019.121478	125.676208	-403.362915	717.901184
3019.124807	127.312683	-406.518982	691.717712
3019.128136	129.007599	-409.908813	666.703125
3019.131497	130.234955	-411.077728	640.811829
3019.134813	131.286972	-411.662170	615.212769
3019.138134	132.748108	-411.662170	589.613647
3019.141045	131.929871	-410.785522	566.878418
3019.144380	133.274109	-409.850403	541.805420
3019.147708	133.332550	-407.629425	517.667480
3019.151042	133.274109	-405.350067	494.698395
3019.154376	132.748108	-402.018707	472.313873
3019.157726	131.696091	-398.044403	450.981323
3019.161048	131.286972	-394.187012	430.233215
3019.164376	129.533600	-390.738739	409.718872
3019.167715	128.247803	-385.361786	390.081238
3019.171039	126.494446	-380.686157	372.839844
3019.174416	124.624191	-375.484497	354.546448
3019.177708	122.695496	-369.815308	336.428406
3019.181038	121.059021	-364.379883	320.765045
3019.184372	118.604324	-358.652252	304.867920
3019.187722	116.324951	-353.158386	290.081238
3019.191037	114.220932	-346.787842	276.638794
3019.194370	111.123322	-341.293976	263.371704
3019.197703	109.194626	-335.917023	250.455292
3019.201035	107.616608	-329.838684	237.772659
3019.204371	104.051437	-324.169495	226.142029
3019.207706	101.830505	-318.032715	215.914093
3019.211038	99.375809	-311.662170	204.926346
3019.214370	97.096436	-306.226776	195.224426
3019.217726	94.057281	-300.031555	185.814728
3019.221036	91.894798	-294.128571	176.931046
3019.224367	90.082993	-288.576263	168.573349
3019.227703	87.511398	-282.497955	161.150787
3019.231085	85.991821	-277.471649	152.910004
3019.234368	83.361778	-271.393341	146.013443
3019.237709	81.900650	-265.957916	138.649323
3019.241034	80.731735	-260.873169	131.168320
3019.244364	78.803040	-255.846863	125.732903
3019.247703	77.108124	-250.645218	120.706612
3019.252333	74.361191	-240.183502	108.549965
3019.255298	73.133842	-236.033905	103.231445
3019.258581	71.906494	-231.299820	97.270012
3019.261987	70.562241	-226.039734	92.945061
3019.265318	68.633545	-221.597900	88.444763
3019.268637	68.399765	-217.039139	83.418465
3019.271886	66.821747	-213.006409	80.379311
3019.275229	65.711281	-208.330780	75.820572
3019.278116	65.302162	-204.181168	72.138512
3019.281455	64.308594	-199.622437	68.631798
3019.284794	63.315022	-195.881943	65.066628
3019.288112	61.912331	-191.615433	62.319695
3019.291482	61.503216	-188.050262	59.222092
3019.294815	60.275864	-184.309753	56.650497
3019.297700	58.814728	-180.452362	52.734657
3019.301029	58.113384	-177.354752	49.461720
3019.304421	57.119812	-173.555817	48.409698
3019.307696	56.067799	-170.282883	45.253651
3019.311025	54.548218	-167.126816	43.383400
3019.314364	53.963764	-164.087662	40.987144
3019.317697	53.203976	-161.399170	39.058445
3019.321028	52.677967	-157.892456	37.305084
3019.324359	51.041496	-155.087082	35.025715
3019.327693	50.164818	-152.457031	34.149036
3019.331027	49.346581	-149.885437	31.752777
3019.334360	48.879021	-147.489182	30.759203
3019.337692	47.710114	-145.385147	29.531851
3019.341030	46.307423	-142.988892	28.304499
3019.344355	45.722969	-140.767975	25.557568
3019.347703	44.729401	-138.956161	25.499123
3019.351026	44.144943	-136.676788	24.622444
3019.354366	43.502045	-135.040314	23.278198
3019.357688	42.450031	-132.468735	22.401520
3019.361025	41.398014	-130.598480	20.940386
3019.364358	40.521332	-128.903564	21.174168
3019.367692	40.345997	-127.150208	20.297487
3019.371026	39.060200	-125.221512	19.245470
3019.374353	38.241966	-123.526596	18.485680
3019.377697	37.540619	-121.714790	17.667446
3019.381026	36.722385	-120.136772	17.258327
3019.384381	36.254822	-118.792519	16.089422
3019.387686	35.728813	-117.097610	15.972530
3019.391037	35.378143	-115.928703	15.154295
3019.394352	35.202805	-114.058441	14.452951
3019.397688	34.910580	-112.480423	13.926943
3019.401022	34.852135	-111.311516	13.167154
3019.404358	34.910580	-109.324379	12.056692
3019.407685	34.618355	-108.155472	11.355347
3019.412367	33.858562	-105.466980	10.712448
3019.415234	33.741673	-104.590302	10.361776
3019.418613	33.390999	-103.012276	10.478668
3019.421963	33.449444	-102.310936	9.368206
3019.425229	33.215664	-100.791359	9.835770
