crossing time (s)	slope (V/s)	crossing number
3018.036743	152.170730	2162
3019.017407	147.094007	2163
3020.051510	152.107097	2164
3021.077832	146.756460	2165
3022.111533	145.886549	2166
3023.127156	150.557713	2167
3024.165086	142.988570	2168
3025.183965	144.907785	2169
3026.195398	146.854767	2170
3027.202499	139.457047	2171
3028.246452	143.999289	2172
3029.262933	142.431082	2173
3030.301556	139.340899	2174
3031.289387	140.854683	2175
3032.347585	136.054372	2176
3033.343042	132.306862	2177
3034.371195	128.857914	2178
3035.396496	128.212647	2179
3036.406446	125.578454	2180
3037.420897	123.000178	2181
3038.444235	118.330080	2182
3039.470804	115.638490	2183
3040.506228	112.046341	2184
3041.509680	108.203332	2185
3042.530740	102.024491	2186
3043.546159	95.490173	2187
3044.590389	92.822336	2188
3045.617106	88.016493	2189
3046.638025	86.788353	2190
3047.659475	82.180409	2191
3048.697507	80.469320	2192
3049.689391	76.923277	2193
3050.707765	74.847969	2194
3051.757920	71.110876	2195
3052.782354	66.883260	2196
3053.785807	62.879944	2197
3054.797315	62.001390	2198
3055.822249	59.174719	2199
3056.851871	55.050036	2200
3057.872684	52.942767	2201
3058.905182	50.957333	2202
3059.900676	48.244497	2203
3060.949470	46.660353	2204
3061.975253	43.660469	2205
3062.969152	43.307593	2206
3064.039494	41.477375	2207
3065.023947	38.406402	2208
3066.058653	37.527808	2209
3067.071258	34.907471	2210
3068.094757	34.957860	2211
3069.138740	33.127984	2212
3070.136177	30.907287	2213
3071.182805	28.970102	2214
3072.185701	28.848194	2215
3073.224994	26.677652	2216
3074.221213	25.156529	2217
3075.271063	24.802147	2218
3076.286386	23.761881	2219
3077.306431	22.066672	2220
3078.323363	21.126999	2221
3079.337504	21.007732	2222
3080.366818	19.678138	2223
3081.393071	17.311329	2224
3082.401982	18.241278	2225
3083.442732	16.565857	2226
3084.450605	16.206107	2227
3085.477116	14.408758	2228
3086.488278	14.445143	2229
3087.525735	14.110950	2230
3088.538771	13.423858	2231
3089.568435	12.755445	2232
3090.562212	12.610183	2233
3091.639461	12.586149	2234
3092.615224	11.787684	2235
3093.672072	11.187621	2236
3094.675421	10.047138	2237
3095.670235	9.468476	2238
3096.715580	9.159297	2239
3097.718296	8.405150	2240
3098.772809	4.941430	2241
3099.753851	8.527501	2242
