time (s)	magX	magY	magZ
3372.531842	404.566925	387.617187	297.329590
3372.535164	403.456451	390.481018	289.439514
3372.538493	401.586212	392.760376	280.438904
3372.541402	400.066620	395.799530	271.379883
3372.544734	398.780823	398.721802	262.437744
3372.548073	397.085907	400.299835	253.320251
3372.551400	394.923431	403.455872	244.670349
3372.554736	392.702515	405.676788	234.851532
3372.558073	390.540039	407.547028	224.623596
3372.561400	387.968445	409.008179	214.921661
3372.564736	385.747528	410.761536	203.641724
3372.568086	382.591461	411.346008	193.589111
3372.571394	380.136780	412.339569	182.542938
3372.574736	376.863831	413.099365	171.555206
3372.578064	372.597321	412.748688	159.047913
3372.581397	369.499695	412.456451	147.592621
3372.584729	366.051422	411.579773	136.195770
3372.588086	362.018707	411.053772	124.272919
3372.591395	357.518402	409.125092	111.590271
3372.594735	352.784332	407.547028	99.141449
3372.598070	347.348907	405.033905	87.160156
3372.601400	341.738159	402.170074	74.068329
3372.604727	336.361206	398.078918	62.496185
3372.608061	330.282867	395.331970	49.287537
3372.611431	324.555237	390.773254	37.481567
3372.614728	318.476929	385.454712	25.208038
3372.618067	312.398590	379.142609	12.583862
3372.621400	305.677368	372.947418	1.128540
3372.624725	298.196381	366.459961	-10.443604
3372.628056	290.832275	358.686737	-22.717163
3372.631391	283.643494	350.855072	-33.295715
3372.634727	276.454712	342.205139	-43.932800
3372.638063	268.623047	333.087677	-53.693176
3372.641391	261.025146	323.677948	-63.102905
3372.644721	253.193451	314.268280	-72.921692
3372.648054	245.128006	303.748108	-80.168945
3372.652726	228.997070	281.421967	-95.306274
3372.655614	221.399170	270.901825	-103.371704
3372.658902	213.742844	258.336060	-108.748718
3372.662261	205.443604	246.004089	-113.774963
3372.665615	198.605499	233.964355	-119.385803
3372.668969	190.656921	220.872589	-123.184692
3372.672305	183.409698	208.073059	-126.574524
3372.675191	176.162491	194.922852	-129.847473
3372.678507	168.798370	181.714203	-131.893066
3372.681819	162.077148	168.797775	-133.471069
3372.685153	155.940399	155.238449	-133.412659
3372.688479	148.459396	141.796021	-133.880188
3372.691820	142.731735	127.827576	-132.652893
3372.695150	136.711868	114.794266	-130.724182
3372.698081	130.984207	101.293396	-128.970764
3372.701383	125.490356	88.143188	-126.691467
3372.704723	120.288727	73.356514	-122.191162
3372.708057	115.028641	60.381645	-118.216858
3372.711384	110.353027	47.523666	-113.248962
3372.714720	105.735825	34.373459	-106.644714
3372.718067	102.462891	21.807713	-100.566345
3372.721385	98.371719	9.417297	-93.786682
3372.724721	94.923447	-2.680893	-85.545898
3372.728047	91.416718	-14.077736	-77.597351
3372.731383	89.254242	-25.299248	-68.713623
3372.734715	86.390411	-36.345421	-57.959717
3372.738050	84.169495	-46.924026	-47.673279
3372.741403	82.123901	-56.625954	-37.562256
3372.744714	80.662781	-66.386330	-26.165405
3372.748051	80.195221	-75.620705	-15.002380
3372.751380	79.376984	-84.036827	-2.436584
3372.754718	78.850952	-92.043846	9.661560
3372.758051	78.441864	-99.232613	22.402649
3372.761384	78.909424	-106.129173	34.851532
3372.764711	79.084747	-112.791939	48.293945
3372.768047	79.961426	-118.168907	61.677979
3372.771380	81.422577	-123.312096	74.828125
3372.774705	82.065460	-127.929298	87.510803
3372.778044	83.994141	-132.137360	99.901184
3372.781382	86.390411	-136.053192	113.577393
3372.784761	88.494446	-139.443024	126.435425
3372.788045	90.306274	-141.371704	139.176514
3372.791380	92.936310	-143.592621	149.988892
3372.794715	95.507889	-146.514893	163.781982
3372.798040	98.488602	-147.859161	175.587952
3372.801377	101.118637	-149.554077	186.751007
3372.804712	103.748688	-150.080078	198.089386
3372.808046	106.963181	-150.781433	209.018707
3372.812714	113.041504	-151.307434	230.117462
3372.815580	116.197540	-151.073639	240.345398
3372.818965	119.295151	-151.073639	251.040894
3372.822324	122.977219	-150.489197	260.859711
3372.825652	126.834610	-149.612518	270.561646
3372.828940	129.932220	-147.800690	279.737549
3372.832224	133.672714	-147.099365	288.971924
3372.835163	137.296326	-145.579773	298.030945
3372.838472	140.803055	-144.469330	306.330200
3372.841793	144.192871	-143.358856	313.869659
3372.845131	147.874924	-141.605499	322.227356
3372.848484	151.440094	-139.852142	330.585022
3372.851828	155.063705	-137.981873	339.118042
3372.855140	158.453537	-136.520752	347.417297
3372.858036	162.077148	-134.358276	354.430725
3372.861367	165.408524	-131.903564	362.320862
3372.864707	168.856812	-129.507324	368.574493
3372.868043	172.538864	-127.169502	375.061920
3372.871405	176.162491	-125.065453	382.601379
3372.874698	179.552307	-122.961418	388.971924
3372.878036	183.000595	-120.331398	394.465790
3372.881370	186.331985	-117.993584	400.894775
3372.884700	189.546463	-115.012856	408.434235
3372.888032	192.936295	-112.733498	413.168304
3372.891371	196.150787	-109.928123	418.428375
3372.894702	199.365280	-107.064293	423.396240
3372.898038	201.703094	-105.018715	427.721191
3372.901368	205.209824	-102.505547	432.922852
3372.904697	207.722977	-99.758629	437.773804
3372.908029	210.177673	-97.070137	442.449432
3372.911364	213.158401	-94.323204	447.358826
3372.914715	216.197556	-91.985390	450.690216
3372.918027	218.769150	-89.296913	454.138489
3372.921367	221.106964	-87.368217	457.469879
3372.924695	223.912338	-84.621269	460.684387
3372.928028	226.133255	-82.225029	464.366425
3372.931358	228.120392	-80.296318	467.639374
3372.934693	231.042664	-77.841621	471.263000
3372.938027	232.971359	-75.679131	473.776123
3372.941358	235.250732	-73.282890	476.347717
3372.944701	236.770309	-71.178856	479.153107
3372.948028	238.815887	-69.483940	480.848022
3372.951366	241.095276	-67.730568	483.419617
3372.954698	242.614838	-66.210991	486.225006
3372.958053	244.660431	-63.990074	487.277008
3372.961364	246.413788	-61.593803	490.140839
3372.964692	247.991821	-59.665108	491.543518
3372.968950	251.089417	-56.801292	495.517822
3372.972273	252.784332	-54.580360	497.504944
3372.975540	254.771484	-52.885445	499.082977
3372.978880	256.466400	-51.599655	500.544098
3372.982227	258.336639	-49.554062	502.472809
3372.985555	259.213318	-47.625374	503.232605
3372.988909	261.142029	-45.462891	505.570404
3372.991795	262.369385	-44.703102	507.031555
3372.995125	263.362946	-42.540619	508.025116
3372.998471	265.174744	-41.021049	509.310913
