time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3371.690642	68.914879	2.209706	0.100000	195
3373.728314	67.386505	2.153963	0.100000	197
3375.783231	71.084053	2.152927	0.100000	199
3377.813320	67.941238	2.182411	0.100000	201
3379.858245	67.499550	2.116692	0.100000	203
3381.903398	67.976265	2.098862	0.100000	205
3383.947336	69.390541	2.071888	0.100000	207
3386.007557	69.510773	1.980702	0.100000	209
3388.048783	67.926880	1.994126	0.100000	211
3390.083872	70.144615	1.957162	0.100000	213
3392.144883	67.691307	1.918890	0.100000	215
3394.169990	70.119286	1.920577	0.100000	217
3396.236972	68.613503	1.837460	0.100000	219
3398.265498	68.419769	1.866095	0.100000	221
3400.306777	69.732185	1.840793	0.100000	223
3402.364635	70.194649	1.786106	0.100000	225
3404.415509	70.285507	1.741168	0.100000	227
3406.458438	70.653244	1.737929	0.100000	229
3408.492880	69.878754	1.758356	0.100000	231
3410.527457	67.462341	1.712713	0.100000	233
3412.587601	68.478561	1.615014	0.100000	235
3414.639898	71.171455	1.637108	0.100000	237
3416.661915	67.625465	1.651865	0.100000	239
3418.721398	68.333305	1.540735	0.100000	241
3420.776532	71.124214	1.551550	0.100000	243
3422.802340	69.450401	1.592474	0.100000	245
3424.839037	67.856575	1.548100	0.100000	247
3426.886002	67.893867	1.508527	0.100000	249
3428.929057	68.456108	1.492602	0.100000	251
3430.972155	69.477531	1.482442	0.100000	253
3433.032320	70.292969	1.435233	0.100000	255
3435.094162	68.842682	1.382412	0.100000	1
3437.121880	68.061623	1.390878	0.100000	3
3439.149506	69.774055	1.392503	0.100000	5
3441.213249	70.435356	1.345550	0.100000	7
3443.274366	69.034004	1.298065	0.100000	9
3445.311151	68.172371	1.278898	0.100000	11
3447.347523	68.010971	1.264461	0.100000	13
3449.390741	67.928375	1.241732	0.100000	15
3451.440804	68.159737	1.212822	0.100000	17
3453.496701	69.308777	1.184671	0.100000	19
3455.543504	71.009010	1.203229	0.100000	21
3457.563477	69.896271	1.244316	0.100000	23
3459.594751	67.522606	1.190598	0.100000	25
3461.658169	67.667381	1.121794	0.100000	27
3463.723466	69.349388	1.098368	0.100000	29
3465.769694	70.690140	1.118616	0.100000	31
3467.800005	70.676865	1.140683	0.100000	33
3469.830439	70.227013	1.134025	0.100000	35
3471.873513	70.162369	1.112998	0.100000	37
3473.925591	70.447029	1.087890	0.100000	39
3475.989200	70.050285	1.048547	0.100000	41
3478.045434	68.528526	1.005002	0.100000	43
3480.081598	67.304710	0.988035	0.100000	45
3482.103177	67.620224	0.992975	0.100000	47
3484.127196	69.181190	1.000888	0.100000	49
3486.178823	70.374191	0.994379	0.100000	51
3488.256520	69.992989	0.961031	0.100000	53
3490.318248	68.613739	0.920298	0.100000	55
3492.367540	67.988525	0.892184	0.100000	57
3494.413918	68.352272	0.877907	0.100000	59
3496.451797	69.506111	0.885599	0.100000	61
3498.478290	70.308449	0.925371	0.100000	63
