time (s)	det(V)
3372.531662	1.625854	
3372.533139	1.626011	
3372.534877	1.625947	
3372.536350	1.626007	
3372.538047	1.625923	
3372.539535	1.626007	
3372.541245	1.626044	
3372.542748	1.625931	
3372.544516	1.625951	
3372.545995	1.626035	
3372.547761	1.625987	
3372.549251	1.626048	
3372.551030	1.626068	
3372.552510	1.626052	
3372.554276	1.626100	
3372.555771	1.626052	
3372.557510	1.626052	
3372.559040	1.625971	
3372.560786	1.626044	
3372.562305	1.626152	
3372.564023	1.626112	
3372.565557	1.625995	
3372.567249	1.626140	
3372.568801	1.626068	
3372.570482	1.626007	
3372.572051	1.626112	
3372.573724	1.626156	
3372.575306	1.626040	
3372.576958	1.626064	
3372.578560	1.625983	
3372.580199	1.626039	
3372.581800	1.626003	
3372.583422	1.626201	
3372.585061	1.626032	
3372.586661	1.626108	
3372.588345	1.625903	
3372.589933	1.626205	
3372.591575	1.625967	
3372.593162	1.625951	
3372.594842	1.626088	
3372.596411	1.626092	
3372.598116	1.625971	
3372.599660	1.626112	
3372.601359	1.626023	
3372.602900	1.626217	
3372.604639	1.626080	
3372.606149	1.626092	
3372.607899	1.626031	
3372.609399	1.625979	
3372.611156	1.626056	
3372.612633	1.625991	
3372.614416	1.626124	
3372.615895	1.625959	
3372.617675	1.625947	
3372.619153	1.626080	
3372.620900	1.626044	
3372.622406	1.625971	
3372.624150	1.626084	
3372.625662	1.625947	
3372.627398	1.626068	
3372.628924	1.625955	
3372.630636	1.625923	
3372.632180	1.625939	
3372.633868	1.626060	
3372.635430	1.625995	
3372.637112	1.626104	
3372.638690	1.626036	
3372.640342	1.626176	
3372.641927	1.625983	
3372.643574	1.626007	
3372.645170	1.625927	
3372.646806	1.626112	
3372.648429	1.625927	
3372.650037	1.625975	
3372.651693	1.625911	
3372.653175	1.625931	
3372.654736	1.625939	
3372.656212	1.625854	
3372.657839	1.625778	
3372.659317	1.625858	
3372.660948	1.625375	
3372.662457	1.625584	
3372.664029	1.570408	
3372.665586	1.397501	
3372.667124	1.247051	
3372.668733	1.074768	
3372.670229	0.904471	
3372.671885	0.753594	
3372.673385	0.561064	
3372.675022	0.417886	
3372.676497	0.276294	
3372.678192	0.091886	
3372.679677	-0.057436	
3372.681374	-0.259835	
3372.682871	-0.404254	
3372.684588	-0.575067	
3372.686074	-0.738298	
3372.687794	-0.886907	
3372.689285	-1.039371	
3372.690982	-1.236731	
3372.692469	-1.398480	
3372.694124	-1.578465	
3372.695643	-1.626023	
3372.697294	-1.627788	
3372.698847	-1.628090	
3372.700549	-1.627385	
3372.702110	-1.628138	
3372.703794	-1.627876	
3372.705345	-1.628070	
3372.707005	-1.627514	
3372.708588	-1.628199	
3372.710227	-1.628066	
3372.711817	-1.628207	
3372.713435	-1.628126	
3372.715067	-1.628013	
3372.716672	-1.628106	
3372.718336	-1.627957	
3372.719938	-1.628074	
3372.721596	-1.628058	
3372.723177	-1.628114	
3372.724864	-1.627848	
3372.726424	-1.628046	
3372.728132	-1.627945	
3372.729677	-1.628090	
3372.731394	-1.628066	
3372.732951	-1.628223	
3372.734640	-1.627812	
3372.736174	-1.628150	
3372.737888	-1.628171	
3372.739397	-1.628150	
3372.741157	-1.628279	
3372.742645	-1.628078	
3372.744419	-1.628094	
3372.745902	-1.628235	
3372.747677	-1.627997	
3372.749158	-1.628170	
3372.750909	-1.628013	
3372.752414	-1.628183	
3372.754168	-1.628166	
3372.755678	-1.628239	
3372.757414	-1.628038	
3372.758945	-1.628183	
3372.760663	-1.627981	
3372.762201	-1.628211	
3372.763900	-1.628207	
3372.765453	-1.628211	
3372.767119	-1.628179	
3372.768699	-1.628179	
3372.770380	-1.627901	
3372.771961	-1.628138	
3372.773622	-1.628030	
3372.775206	-1.628150	
3372.776842	-1.628138	
3372.778459	-1.628283	
3372.780073	-1.628162	
3372.781699	-1.628130	
3372.783322	-1.628134	
3372.784963	-1.628114	
3372.786558	-1.628078	
3372.788216	-1.627707	
3372.789796	-1.628146	
3372.791500	-1.627957	
3372.793053	-1.627989	
3372.794765	-1.627961	
3372.796303	-1.628046	
3372.798022	-1.627925	
3372.799573	-1.628090	
3372.801288	-1.627953	
3372.802815	-1.628021	
3372.804545	-1.627719	
3372.806020	-1.628114	
3372.807791	-1.628042	
3372.809270	-1.628086	
3372.811039	-1.627993	
3372.812550	-1.628142	
3372.814035	-1.628054	
3372.815616	-1.628114	
3372.817166	-1.627933	
3372.818769	-1.628154	
3372.820253	-1.628179	
3372.821898	-1.628114	
3372.823386	-1.628126	
3372.825042	-1.627969	
3372.826532	-1.628078	
3372.828168	-1.627868	
3372.829646	-1.628013	
3372.831264	-1.628207	
3372.832752	-1.628114	
3372.834382	-1.628062	
3372.835892	-1.628114	
3372.837581	-1.627877	
3372.839088	-1.628146	
3372.840756	-1.627566	
3372.842270	-1.627993	
3372.843909	-1.627361	
3372.845452	-1.628082	
3372.847073	-1.627687	
3372.848637	-1.627897	
3372.850209	-1.627844	
3372.851823	-1.627659	
3372.853360	-1.627590	
3372.855022	-1.625641	
3372.856498	-1.602111	
3372.858209	-1.532305	
3372.859769	-1.527076	
3372.861458	-1.451223	
3372.863037	-1.443480	
3372.864728	-1.378979	
3372.866273	-1.348549	
3372.867988	-1.260449	
3372.869521	-1.243555	
3372.871245	-1.202885	
3372.872728	-1.146045	
3372.874503	-1.119196	
3372.875981	-1.105286	
3372.877744	-1.045349	
3372.879226	-1.000272	
3372.881009	-0.984389	
3372.882498	-0.939034	
3372.884259	-0.857883	
3372.885747	-0.917144	
3372.887485	-0.855676	
3372.888991	-0.778566	
3372.890721	-0.782090	
3372.892245	-0.735273	
3372.893962	-0.726649	
3372.895509	-0.666941	
3372.897236	-0.689387	
3372.898787	-0.629957	
3372.900489	-0.600969	
3372.902042	-0.566877	
3372.903711	-0.554317	
3372.905284	-0.535295	
3372.906954	-0.504048	
3372.908552	-0.467261	
3372.910191	-0.483064	
3372.911798	-0.406103	
3372.913422	-0.429060	
3372.915020	-0.420339	
3372.916626	-0.393144	
3372.918254	-0.346214	
3372.919836	-0.356974	
3372.921531	-0.319849	
3372.923093	-0.326161	
3372.924798	-0.295389	
3372.926351	-0.291755	
3372.928046	-0.276157	
3372.929585	-0.257144	
3372.931297	-0.271589	
3372.932846	-0.235391	
3372.934571	-0.221638	
3372.936064	-0.214331	
3372.937824	-0.206919	
3372.939304	-0.201589	
3372.941077	-0.151819	
3372.942566	-0.178745	
3372.944326	-0.159711	
3372.945807	-0.161709	
3372.947568	-0.158688	
3372.949055	-0.124983	
3372.950811	-0.127585	
3372.952317	-0.099024	
3372.954055	-0.140379	
3372.955577	-0.108769	
3372.957293	-0.118735	
3372.958831	-0.087874	
3372.960539	-0.105727	
3372.962096	-0.074065	
3372.963798	-0.120048	
3372.965361	-0.110533	
3372.967034	-0.077694	
3372.968632	-0.068236	
3372.970137	-0.040126	
3372.971766	-0.046797	
3372.973293	-0.047385	
3372.974928	-0.034156	
3372.976414	-0.061005	
3372.978061	-0.073360	
3372.979537	-0.028561	
3372.981174	-0.078673	
3372.982651	-0.050185	
3372.984290	-0.054197	
3372.985770	-0.009910	
3372.987346	-0.040424	
3372.988901	-0.019521	
3372.990448	-0.049629	
3372.992027	-0.047764	
3372.993608	-0.045468	
3372.995200	-0.049371	
3372.996752	-0.044638	
3372.998379	0.012733	
3372.999892	-0.050060	
3373.001574	-0.022909	
3373.003053	-0.029850	
3373.004758	-0.014200	
3373.006242	0.031562	
3373.007950	0.030490	
3373.009443	-0.005201	
3373.011161	-0.019348	
3373.012646	-0.001478	
3373.014344	-0.040029	
3373.015829	-0.010607	
3373.017596	-0.015876	
3373.019081	-0.010905	
3373.020814	-0.033350	
3373.022321	0.006635	
3373.024049	0.027501	
3373.025584	0.021954	
3373.027292	-0.035679	
3373.028825	0.006764	
3373.030522	-0.014764	
3373.032070	-0.025737	
3373.033749	0.030962	
3373.035315	0.014687	
3373.036981	-0.017374	
3373.038568	0.049464	
3373.040213	0.034426	
3373.041819	0.044622	
3373.043444	-0.002864	
3373.045047	0.022784	
3373.046658	0.007690	
3373.048314	0.041758	
3373.049882	0.026990	
3373.051553	0.067523	
3373.053109	-0.000939	
3373.054800	0.031590	
3373.056369	0.048553	
3373.058055	0.021991	
3373.059599	0.021942	
3373.061286	0.071390	
3373.062823	0.018973	
3373.064544	0.048432	
3373.066032	0.036114	
3373.067802	0.038595	
3373.069280	0.041709	
3373.071057	0.051514	
3373.072538	0.075108	
3373.074315	0.037330	
3373.075797	0.033854	
3373.077577	0.042547	
3373.079068	0.057561	
3373.080824	0.015477	
3373.082330	0.055833	
3373.084063	0.049174	
3373.085593	0.064755	
3373.087318	0.050169	
3373.088851	0.087149	
3373.090564	0.044340	
3373.092113	0.063756	
3373.093805	0.026615	
3373.095364	0.087189	
3373.097029	0.031747	
3373.098601	0.004899	
3373.100267	0.019276	
3373.101851	0.068558	
3373.103493	0.041810	
3373.105110	0.053798	
3373.106735	0.044803	
3373.108360	0.103866	
3373.109978	0.025950	
3373.111615	0.100929	
3373.113217	0.023908	
3373.114901	0.036009	
3373.116472	0.043562	
3373.118154	0.067200	
3373.119726	0.031062	
3373.121417	0.055256	
3373.122975	0.057814	
3373.124653	0.050330	
3373.126146	0.033407	
3373.127703	0.002997	
3373.129219	0.070343	
3373.130814	0.031667	
3373.132342	0.047651	
3373.133900	0.048187	
3373.135454	0.069754	
3373.136960	0.054201	
3373.138614	0.033556	
3373.140106	0.056074	
3373.141741	0.036287	
3373.143276	-0.003541	
3373.144909	0.047252	
3373.146411	0.042112	
3373.148049	0.020939	
3373.149532	0.061436	
3373.151176	0.047147	
3373.152656	0.052711	
3373.154360	0.041226	
3373.155840	0.054564	
3373.157525	0.021471	
3373.159021	0.049033	
3373.160680	0.053633	
3373.162195	0.045854	
3373.163816	0.026599	
3373.165374	0.021862	
3373.166964	0.038527	
3373.168561	0.060989	
3373.170114	0.011815	
3373.171733	0.051043	
3373.173348	0.016963	
3373.174985	0.031409	
3373.176582	0.010683	
3373.178227	0.020835	
3373.179817	0.004177	
3373.181500	0.008701	
3373.183064	0.024532	
3373.184771	0.074045	
3373.186323	0.026120	
3373.188030	0.083491	
3373.189579	0.020609	
3373.191267	0.032158	
3373.192803	0.003726	
3373.194541	0.037524	
3373.196029	0.031771	
3373.197805	0.040847	
3373.199286	0.034273	
3373.201066	0.009720	
3373.202546	0.028218	
3373.204296	0.048968	
3373.205784	0.042640	
3373.207551	0.051204	
3373.209046	0.022921	
3373.210784	0.047103	
3373.212300	-0.005209	
3373.214036	0.019940	
3373.215558	0.032928	
3373.217263	0.034527	
3373.218798	0.068630	
3373.220499	0.018244	
3373.222055	0.048912	
3373.223732	0.008814	
3373.225304	0.050785	
3373.226957	-0.004508	
3373.228546	0.024806	
3373.230201	0.019300	
3373.231812	0.020754	
3373.233440	-0.000459	
3373.235055	0.055071	
3373.236663	0.033991	
3373.238295	0.076272	
3373.239910	0.045770	
3373.241551	0.037540	
3373.243147	-0.019288	
3373.244839	0.034422	
3373.246403	0.030635	
3373.248104	0.008085	
3373.249654	0.029503	
3373.251359	0.041584	
3373.252907	0.023135	
3373.254603	0.029628	
3373.256141	0.059446	
3373.257855	0.025290	
3373.259347	0.012782	
3373.261124	0.028569	
3373.262604	0.006643	
3373.264367	0.016262	
3373.265843	0.015529	
3373.267610	0.013422	
3373.269085	0.047232	
3373.270829	0.033455	
3373.272339	0.005660	
3373.274098	0.006796	
3373.275604	0.019062	
3373.277338	0.003775	
3373.278863	0.017358	
3373.280569	0.017777	
3373.282114	0.048996	
3373.283641	0.025894	
3373.285228	-0.001914	
3373.286718	0.005801	
3373.288344	-0.004721	
3373.289879	0.031872	
3373.291503	0.006212	
3373.292982	0.016556	
3373.294615	-0.015795	
3373.296095	0.054612	
3373.297726	-0.003766	
3373.299209	0.003227	
3373.300812	0.038901	
3373.302337	0.027928	
3373.303894	-0.006196	
3373.305446	0.012323	
3373.307047	0.026293	
3373.308631	-0.016133	
3373.310200	-0.012439	
3373.311813	0.008173	
3373.313370	-0.016158	
3373.314991	0.026865	
3373.316479	-0.014087	
3373.318180	0.078754	
3373.319665	0.021467	
3373.321388	0.014727	
3373.322860	0.006111	
3373.324573	0.031368	
3373.326058	0.009716	
3373.327738	0.072546	
3373.329224	0.012355	
3373.330986	-0.010880	
3373.332468	0.008818	
3373.334244	0.008113	
3373.335724	0.050491	
3373.337473	-0.005571	
3373.338988	0.042475	
3373.340719	-0.010244	
3373.342243	0.024536	
3373.343984	0.002365	
3373.345514	0.033411	
3373.347225	0.001764	
3373.348761	0.023634	
3373.350468	0.035671	
3373.352034	0.054439	
3373.353694	0.054793	
3373.355262	0.086444	
3373.356919	0.037278	
3373.358494	0.054370	
3373.360129	0.023102	
3373.361737	0.061819	
3373.363344	0.010268	
3373.364988	0.032984	
3373.366598	0.026974	
3373.368269	0.065066	
3373.369875	0.008008	
3373.371535	0.055301	
3373.373122	0.049891	
3373.374811	0.052928	
3373.376376	0.022216	
3373.378082	0.040996	
3373.379634	0.033314	
3373.381327	0.046120	
3373.382880	0.048243	
3373.384579	0.075225	
3373.386094	0.063841	
3373.387842	0.030954	
3373.389341	0.047736	
3373.391124	0.081674	
3373.392607	0.018651	
3373.394378	0.056477	
3373.395858	0.073082	
3373.397622	0.076901	
3373.399107	0.081372	
3373.400856	0.071918	
3373.402367	0.085944	
3373.404111	0.041508	
3373.405619	0.106380	
3373.407361	0.064002	
3373.408877	0.102549	
3373.410575	0.083870	
3373.412115	0.068779	
3373.413796	0.047043	
3373.415348	0.096789	
3373.417033	0.106158	
3373.418615	0.132262	
3373.420281	0.080953	
3373.421872	0.113433	
3373.423535	0.087910	
3373.425125	0.091793	
3373.426754	0.074117	
3373.428373	0.118477	
3373.429972	0.093864	
3373.431626	0.092845	
3373.433215	0.112140	
3373.434878	0.127065	
3373.436479	0.095894	
3373.438137	0.134514	
3373.439628	0.176283	
3373.441179	0.128644	
3373.442702	0.108136	
3373.444260	0.163880	
3373.445758	0.205634	
3373.447364	0.149286	
3373.448886	0.193134	
3373.450453	0.175043	
3373.452033	0.195273	
3373.453530	0.197214	
3373.455196	0.185109	
3373.456680	0.217533	
3373.458313	0.176368	
3373.459838	0.205662	
3373.461452	0.239677	
3373.462935	0.242299	
3373.464576	0.273644	
3373.466065	0.244225	
3373.467776	0.280335	
3373.469262	0.271235	
3373.470968	0.297987	
3373.472442	0.345074	
3373.474118	0.330411	
3373.475622	0.386614	
3373.477265	0.380834	
3373.478813	0.378839	
3373.480421	0.397249	
3373.481995	0.440211	
3373.483582	0.441963	
3373.485184	0.505147	
3373.486836	0.470548	
3373.488441	0.505188	
3373.490090	0.528411	
3373.491701	0.547022	
3373.493297	0.535404	
3373.494968	0.615809	
3373.496547	0.603060	
3373.498222	0.683139	
3373.499808	0.649216	
3373.501466	0.739011	
3373.503048	0.729303	
3373.504731	0.762259	
3373.506300	0.763322	
3373.508014	0.806316	
3373.509563	0.815320	
3373.511268	0.906235	
3373.512811	0.930518	
3373.514536	0.938441	
3373.516049	0.995056	
3373.517792	1.031282	
3373.519282	1.041470	
3373.521085	1.106853	
3373.522566	1.143088	
3373.524352	1.195517	
3373.525829	1.244372	
3373.527586	1.264502	
3373.529065	1.302477	
3373.530816	1.353383	
3373.532324	1.395257	
3373.534083	1.471263	
3373.535592	1.466429	
3373.537336	1.519595	
3373.538859	1.570570	
3373.540571	1.613258	
3373.542103	1.625193	
3373.543814	1.625790	
3373.545367	1.625786	
3373.547053	1.625447	
3373.548627	1.625794	
3373.550309	1.625927	
3373.551903	1.625919	
3373.553552	1.625927	
3373.555123	1.625975	
3373.556779	1.625713	
3373.558392	1.625911	
3373.560020	1.626003	
3373.561653	1.625693	
3373.563261	1.626189	
3373.564926	1.625794	
3373.566535	1.626120	
3373.568192	1.625967	
3373.569785	1.625951	
3373.571471	1.625854	
3373.573048	1.626064	
3373.574750	1.626040	
3373.576305	1.626064	
3373.578016	1.625955	
3373.579562	1.625911	
3373.581232	1.625935	
3373.582776	1.626052	
3373.584513	1.626024	
3373.586008	1.626084	
3373.587769	1.626148	
3373.589249	1.625959	
3373.591020	1.625963	
3373.592500	1.625995	
3373.594276	1.626019	
3373.595761	1.625979	
3373.597543	1.626080	
3373.599047	1.626003	
3373.600544	1.626043	
3373.602113	1.626035	
3373.603616	1.625987	
3373.605253	1.626064	
3373.606750	1.626023	
3373.608373	1.625991	
3373.609896	1.625951	
3373.611534	1.626052	
3373.613028	1.625814	
3373.614687	1.626076	
3373.616161	1.626052	
3373.617797	1.625987	
3373.619280	1.626019	
3373.620914	1.625999	
3373.622388	1.626011	
3373.624072	1.625951	
3373.625574	1.626072	
3373.627217	1.626052	
3373.628750	1.626003	
3373.630363	1.626076	
3373.631941	1.625955	
3373.633518	1.626096	
3373.635149	1.626112	
3373.636682	1.626124	
3373.638308	1.626036	
3373.639809	1.626064	
3373.641483	1.625991	
3373.642965	1.625959	
3373.644688	1.626011	
3373.646236	1.626068	
3373.647932	1.626152	
3373.649480	1.626080	
3373.651203	1.626168	
3373.652701	1.626068	
3373.654459	1.626088	
3373.655949	1.626023	
3373.657696	1.626080	
3373.659184	1.626124	
3373.660967	1.626019	
3373.662451	1.626023	
3373.664232	1.626011	
3373.665713	1.626128	
3373.667478	1.626164	
3373.668973	1.626128	
3373.670717	1.626108	
3373.672228	1.625999	
3373.673967	1.626148	
3373.675501	1.626040	
3373.677206	1.626128	
3373.678757	1.626040	
3373.680463	1.626120	
3373.682016	1.625967	
3373.683699	1.626056	
3373.685258	1.625975	
3373.686938	1.626148	
3373.688530	1.625915	
3373.690192	1.626032	
3373.691790	1.625939	
3373.693427	1.625971	
3373.695035	1.625939	
3373.696660	1.625967	
3373.698278	1.625939	
3373.699883	1.626144	
3373.701558	1.625915	
3373.703142	1.626040	
3373.704807	1.625911	
3373.706385	1.625955	
3373.708053	1.625846	
3373.709618	1.626060	
3373.711326	1.625427	
3373.712871	1.625874	
3373.714573	1.596105	
3373.716103	1.405799	
3373.717828	1.234539	
3373.719330	1.020978	
3373.721097	0.830607	
3373.722582	0.686974	
3373.724357	0.481038	
3373.725853	0.285213	
3373.727650	0.093658	
3373.729130	-0.087636	
3373.730912	-0.301169	
3373.732397	-0.457259	
