time (s)	det(V)
2334.153948	-0.007891	
2334.155711	-0.018784	
2334.157211	-0.026953	
2334.158957	-0.014683	
2334.160473	-0.005374	
2334.162197	-0.043836	
2334.163725	-0.002788	
2334.165431	-0.025072	
2334.166971	-0.014055	
2334.168693	-0.016859	
2334.170243	-0.025668	
2334.171916	-0.023030	
2334.173475	-0.000093	
2334.175130	-0.011328	
2334.176711	-0.021366	
2334.178352	-0.026804	
2334.179958	-0.011867	
2334.181575	-0.020581	
2334.183211	-0.022281	
2334.184838	-0.024146	
2334.186498	-0.006872	
2334.188096	-0.000931	
2334.189755	-0.013616	
2334.191238	0.022059	
2334.192825	0.017640	
2334.194336	-0.000286	
2334.195906	-0.023086	
2334.197398	0.012286	
2334.198893	0.024130	
2334.200500	0.003017	
2334.202057	0.006256	
2334.203639	0.019574	
2334.205149	0.014248	
2334.206797	0.025109	
2334.208295	0.021624	
2334.209918	0.033495	
2334.211449	0.008492	
2334.213087	0.022744	
2334.214567	0.032718	
2334.216199	0.024512	
2334.217681	0.034390	
2334.219326	0.045085	
2334.220811	0.037419	
2334.222518	0.024247	
2334.223996	0.026659	
2334.225682	0.043437	
2334.227197	0.051393	
2334.228852	0.010586	
2334.230390	0.062987	
2334.232002	0.049323	
2334.233570	0.038196	
2334.235169	0.034507	
2334.236767	0.072328	
2334.238337	0.038728	
2334.239941	0.029612	
2334.241573	0.054523	
2334.243191	0.073912	
2334.244805	0.035534	
2334.246461	0.036049	
2334.248045	0.053250	
2334.249724	0.043949	
2334.251321	0.056856	
2334.252990	0.055933	
2334.254572	0.065698	
2334.256267	0.036493	
2334.257835	0.062181	
2334.259557	0.071120	
2334.261104	0.047969	
2334.262811	0.052352	
2334.264342	0.036593	
2334.266084	0.039973	
2334.267595	0.026909	
2334.269350	0.051977	
2334.270834	0.070105	
2334.272630	0.060840	
2334.274114	0.051345	
2334.275897	0.072739	
2334.277377	0.064675	
2334.279145	0.038845	
2334.280623	0.067003	
2334.282367	0.064505	
2334.283880	0.061947	
2334.285629	0.051176	
2334.287140	0.070326	
2334.288858	0.064409	
2334.290390	0.066483	
2334.292116	0.065492	
2334.293659	0.044473	
2334.295347	0.038092	
2334.296896	0.047595	
2334.298585	0.051393	
2334.300157	0.047832	
2334.301857	0.041894	
2334.303426	0.054427	
2334.305082	0.046455	
2334.306668	0.069190	
2334.308311	0.057327	
2334.309920	0.079986	
2334.311522	0.048642	
2334.313199	0.032766	
2334.314780	0.039860	
2334.316437	0.046825	
2334.318030	0.033330	
2334.319694	0.073497	
2334.321283	0.049564	
2334.322979	0.063506	
2334.324536	0.052360	
2334.326247	0.092523	
2334.327793	0.042386	
2334.329502	0.069775	
