time (s)	magX	magY	magZ
2334.156216	85.290474	-116.805382	18.777906
2334.159554	84.822906	-116.571602	18.777906
2334.162889	84.121567	-116.279373	18.485680
2334.166222	84.472244	-116.396271	17.842781
2334.169554	83.069550	-116.571602	17.725891
2334.172884	83.127998	-116.162483	18.836351
2334.176215	83.011108	-115.987144	18.076563
2334.179553	82.718880	-116.513153	18.427235
2334.182885	82.543549	-115.694923	18.427235
2334.186268	82.309761	-115.694923	18.485680
2334.190842	81.199295	-116.104042	18.368790
2334.194203	81.082413	-115.987144	17.901226
2334.197527	81.549973	-115.987144	18.661016
2334.200476	81.082413	-116.396271	18.544125
2334.203795	81.316193	-116.630051	18.076563
2334.207148	80.381058	-115.987144	17.959673
2334.210497	81.374634	-116.337822	18.953243
2334.213725	80.497955	-116.162483	18.894798
2334.217063	80.790184	-116.220924	17.842781
2334.219966	80.381058	-115.928703	18.018118
2334.223310	80.673294	-116.513153	18.310345
2334.226644	79.971947	-116.220924	18.135008
2334.230009	80.147278	-116.688484	17.433664
2334.233316	80.264175	-117.039162	17.784336
2334.236663	80.439507	-116.279373	17.258327
2334.239538	79.796608	-116.688484	18.076563
2334.242875	79.971947	-116.396271	17.608999
2334.246208	80.088837	-116.922264	17.082993
2334.249549	79.971947	-117.272942	17.608999
2334.252878	80.030396	-116.805382	17.725891
2334.256207	79.621277	-116.863831	16.907656
2334.259541	79.621277	-117.331390	17.492109
2334.262876	79.913498	-117.272942	16.849211
2334.266210	80.205727	-117.682060	17.024548
2334.269536	79.855057	-118.032738	17.258327
2334.272908	79.855057	-118.032738	17.550554
2334.276201	79.971947	-119.026299	17.141438
2334.279538	80.439507	-119.786095	17.842781
2334.282875	80.381058	-119.727646	18.485680
2334.286204	80.848633	-120.253654	18.427235
2334.289536	80.673294	-121.130333	18.602571
2334.292873	81.900650	-122.240799	19.420805
2334.296203	82.017532	-122.416138	19.771477
2334.299534	81.725311	-123.643486	20.005260
2334.302871	82.075981	-125.104630	20.180595
2334.306206	82.894211	-126.215088	21.349503
2334.309538	82.426651	-127.267097	21.641729
2334.312937	83.420227	-128.494446	22.693747
2334.316242	83.595558	-129.955582	23.336645
2334.319531	84.063126	-131.475159	23.862652
2334.322885	84.647575	-132.702515	24.505552
2334.326205	85.232025	-133.696091	25.031561
2334.329536	86.225601	-134.455872	25.557568
2334.332867	86.810051	-136.559906	25.966686
2334.336203	86.810051	-137.436584	27.369373
2334.339531	87.336060	-138.956161	27.953827
2334.342866	88.212738	-140.358856	28.187609
2334.346200	88.504967	-141.644638	29.473406
2334.349528	89.615433	-142.930450	30.525421
2334.354216	90.725891	-146.028061	31.811222
2334.357071	91.544128	-146.729401	32.454121
2334.360470	92.654587	-148.658081	33.330803
2334.363796	92.596146	-150.177673	34.382816
2334.367081	93.706604	-151.054352	35.025715
2334.370378	94.349503	-152.924591	36.253067
2334.373709	95.343079	-154.444183	37.012856
2334.377070	96.278198	-155.496185	37.831093
2334.379984	96.862656	-157.600220	38.590881
2334.383282	98.382233	-158.944473	39.467560
2334.386641	99.375809	-160.990067	41.045589
2334.389979	99.960258	-162.509644	41.980713
2334.393304	101.479843	-164.379898	41.980713
2334.396619	102.181183	-166.425476	43.149620
2334.399525	102.940964	-168.178833	44.727646
2334.402860	104.051437	-169.639969	46.188778
2334.406195	105.045013	-172.503799	47.182350
2334.409561	106.272354	-175.075394	49.169491
2334.412862	107.675049	-177.062531	50.279953
2334.416194	108.201050	-179.517227	51.390411
2334.419527	109.486847	-182.147278	54.254238
2334.422866	110.246643	-185.011108	56.533607
2334.426191	111.357101	-187.991806	58.228519
2334.429522	113.052017	-190.972534	60.390999
2334.432860	114.746933	-194.070129	63.021038
2334.436191	115.623611	-197.284622	65.241966
2334.439520	117.026306	-200.791351	68.514908
2334.442858	118.721207	-203.888947	72.080063
2334.446184	119.773224	-207.804794	75.469902
2334.449517	120.591461	-211.428391	78.742844
2334.452877	122.461716	-215.052017	81.840446
2334.456182	123.396851	-219.143188	84.996498
2334.459521	125.617767	-222.942123	89.847458
2334.462851	126.845123	-227.325546	92.886620
