time (s)	det(V)
3874.084820	1.626007	
3874.086295	1.626007	
3874.087871	1.625878	
3874.089360	1.625830	
3874.090932	1.625975	
3874.092433	1.625935	
3874.094046	1.625979	
3874.095554	1.625963	
3874.097115	1.625979	
3874.098705	1.626019	
3874.100198	1.625951	
3874.101856	1.625947	
3874.103349	1.625955	
3874.104973	1.625995	
3874.106498	1.625935	
3874.108132	1.626015	
3874.109612	1.626052	
3874.111234	1.625983	
3874.112717	1.625983	
3874.114419	1.626092	
3874.115910	1.626027	
3874.117609	1.625846	
3874.119096	1.625999	
3874.120785	1.626031	
3874.122292	1.625927	
3874.123941	1.625999	
3874.125449	1.625939	
3874.127075	1.626088	
3874.128637	1.625911	
3874.130244	1.626032	
3874.131821	1.625955	
3874.133500	1.626213	
3874.135099	1.625975	
3874.136742	1.626156	
3874.138356	1.626068	
3874.139993	1.626104	
3874.141602	1.625951	
3874.143218	1.626144	
3874.144863	1.625995	
3874.146475	1.626096	
3874.148149	1.625890	
3874.149721	1.626056	
3874.151402	1.625959	
3874.152975	1.626112	
3874.154683	1.625987	
3874.156247	1.626032	
3874.157915	1.625995	
3874.159457	1.626096	
3874.161162	1.626120	
3874.162701	1.626040	
3874.164430	1.626108	
3874.165913	1.625991	
3874.167673	1.626052	
3874.169159	1.626052	
3874.170922	1.626084	
3874.172404	1.625987	
3874.174183	1.626084	
3874.175672	1.625935	
3874.177435	1.625927	
3874.178929	1.626088	
3874.180676	1.626096	
3874.182187	1.626015	
3874.183897	1.626011	
3874.185425	1.625999	
3874.187121	1.625995	
3874.188659	1.625971	
3874.190364	1.626156	
3874.191932	1.625991	
3874.193603	1.625999	
3874.195179	1.625955	
3874.196835	1.626092	
3874.198414	1.625943	
3874.200054	1.625963	
3874.201649	1.625915	
3874.203267	1.626209	
3874.204911	1.625999	
3874.206526	1.625995	
3874.208181	1.625963	
3874.209775	1.626177	
3874.211441	1.625991	
3874.213027	1.626176	
3874.214717	1.626036	
3874.216277	1.625907	
3874.217963	1.625931	
3874.219514	1.625963	
3874.221227	1.626003	
3874.222791	1.625979	
3874.224479	1.625866	
3874.226019	1.625886	
3874.227748	1.625971	
3874.229229	1.626052	
3874.231013	1.625862	
3874.232494	1.625887	
3874.234273	1.625693	
3874.235753	1.626019	
3874.237514	1.625665	
3874.238995	1.625931	
3874.240762	1.624714	
3874.242264	1.624199	
3874.244041	1.480315	
3874.245560	1.289796	
3874.247047	1.132748	
3874.248642	0.959151	
3874.250139	0.819167	
3874.251787	0.672427	
3874.253282	0.489288	
3874.254895	0.341348	
3874.256423	0.203027	
3874.258052	-0.003186	
3874.259535	-0.169262	
3874.261171	-0.354984	
3874.262655	-0.506203	
3874.264285	-0.688476	
3874.265764	-0.879507	
3874.267387	-1.058240	
3874.268889	-1.207376	
3874.270458	-1.384908	
3874.272009	-1.511595	
3874.273541	-1.620186	
3874.275143	-1.628017	
3874.276704	-1.627953	
3874.278320	-1.628046	
3874.279861	-1.628070	
3874.281528	-1.628150	
3874.283003	-1.628094	
3874.284716	-1.628134	
3874.286190	-1.628183	
3874.287891	-1.627643	
3874.289364	-1.628110	
3874.291078	-1.628042	
3874.292584	-1.628163	
3874.294303	-1.628026	
3874.295776	-1.628171	
3874.297555	-1.627872	
3874.299035	-1.628098	
3874.300817	-1.628034	
3874.302292	-1.628199	
3874.304051	-1.627691	
3874.305559	-1.628247	
3874.307312	-1.628074	
3874.308827	-1.628126	
3874.310549	-1.628227	
3874.312066	-1.628187	
3874.313793	-1.627872	
3874.315333	-1.628247	
3874.317022	-1.628110	
3874.318569	-1.628275	
3874.320252	-1.628062	
3874.321828	-1.628255	
3874.323494	-1.627719	
3874.325086	-1.628291	
3874.326714	-1.628211	
3874.328320	-1.628380	
3874.329942	-1.628243	
3874.331550	-1.628146	
3874.333145	-1.628062	
3874.334824	-1.628106	
3874.336401	-1.628046	
3874.338083	-1.628026	
3874.339662	-1.628392	
3874.341321	-1.628098	
3874.342891	-1.628191	
3874.344594	-1.628215	
3874.346139	-1.628352	
3874.347842	-1.628146	
3874.349380	-1.628291	
3874.351111	-1.628158	
3874.352618	-1.628154	
3874.354372	-1.628102	
3874.355851	-1.628195	
3874.357641	-1.627836	
3874.359126	-1.628324	
3874.360899	-1.627997	
3874.362381	-1.628287	
3874.364184	-1.628062	
3874.365661	-1.628090	
3874.367418	-1.628199	
3874.368915	-1.628126	
3874.370658	-1.628332	
3874.372184	-1.628154	
3874.373926	-1.628102	
3874.375439	-1.628287	
3874.377148	-1.628138	
3874.378675	-1.628283	
3874.380365	-1.627740	
3874.381924	-1.628215	
3874.383599	-1.628142	
3874.385164	-1.628291	
3874.386838	-1.627937	
3874.388426	-1.628271	
3874.390075	-1.628130	
3874.391668	-1.628183	
3874.393299	-1.627752	
3874.394901	-1.628166	
3874.396523	-1.628090	
3874.398180	-1.628146	
3874.399761	-1.627993	
3874.401436	-1.628118	
3874.403011	-1.628122	
3874.404717	-1.627792	
3874.406306	-1.628126	
3874.407989	-1.627703	
3874.409559	-1.628070	
3874.411251	-1.627961	
3874.412724	-1.628054	
3874.414290	-1.628082	
3874.415776	-1.628215	
3874.417386	-1.628175	
3874.418884	-1.628227	
3874.420466	-1.628066	
3874.422009	-1.628102	
3874.423510	-1.628142	
3874.425149	-1.628134	
3874.426641	-1.628126	
3874.428260	-1.628231	
3874.429784	-1.628199	
3874.431426	-1.628082	
3874.432905	-1.628255	
3874.434557	-1.627965	
3874.436038	-1.628094	
3874.437673	-1.627905	
3874.439161	-1.628018	
3874.440851	-1.620758	
3874.442329	-1.628034	
3874.444008	-1.627715	
3874.445515	-1.627780	
3874.447146	-1.627518	
3874.448682	-1.627244	
3874.450278	-1.627421	
3874.451860	-1.615973	
3874.453438	-1.573957	
3874.455053	-1.468891	
3874.456634	-1.425163	
3874.458254	-1.368900	
3874.459882	-1.359171	
3874.461499	-1.252505	
3874.463099	-1.253307	
3874.464790	-1.195058	
3874.466363	-1.155991	
3874.468063	-1.097786	
3874.469643	-1.088351	
3874.471321	-1.013473	
3874.472891	-1.006238	
3874.474593	-0.939432	
3874.476152	-0.979889	
3874.477858	-0.901115	
3874.479404	-0.913381	
3874.481106	-0.863841	
3874.482625	-0.831711	
3874.484352	-0.744659	
3874.485838	-0.783657	
3874.487624	-0.725500	
3874.489120	-0.709254	
3874.490901	-0.681346	
3874.492381	-0.667162	
3874.494164	-0.604030	
3874.495643	-0.636068	
3874.497414	-0.638227	
3874.498909	-0.600804	
3874.500622	-0.553298	
3874.502143	-0.571675	
3874.503893	-0.568751	
3874.505415	-0.503097	
3874.507134	-0.504301	
3874.508668	-0.470274	
3874.510368	-0.468119	
3874.511922	-0.476881	
3874.513605	-0.484156	
3874.515174	-0.418639	
3874.516832	-0.454870	
3874.518425	-0.399202	
3874.520081	-0.406095	
3874.521667	-0.353324	
3874.523304	-0.401084	
3874.524912	-0.353622	
3874.526563	-0.379472	
3874.528198	-0.317569	
3874.529802	-0.373542	
3874.531484	-0.306442	
3874.533086	-0.360382	
3874.534763	-0.301733	
3874.536362	-0.318753	
3874.538012	-0.287836	
3874.539597	-0.300021	
3874.541303	-0.270554	
3874.542844	-0.296057	
3874.544554	-0.206202	
3874.546092	-0.244229	
3874.547804	-0.232756	
3874.549344	-0.233522	
3874.551054	-0.239528	
3874.552555	-0.232438	
3874.554334	-0.189859	
3874.555815	-0.196614	
3874.557597	-0.155171	
3874.559083	-0.155384	
3874.560859	-0.152641	
3874.562339	-0.142611	
3874.564095	-0.154518	
3874.565585	-0.145314	
3874.567345	-0.140355	
3874.568850	-0.158152	
3874.570589	-0.127231	
3874.572121	-0.109969	
3874.573615	-0.110775	
3874.575207	-0.103286	
3874.576706	-0.094090	
3874.578347	-0.060264	
3874.579852	-0.056034	
3874.581509	-0.071821	
3874.582989	-0.063007	
3874.584637	-0.068228	
3874.586116	-0.029773	
3874.587749	-0.070919	
3874.589238	-0.020702	
3874.590877	-0.050769	
3874.592357	-0.033894	
3874.593970	-0.017447	
3874.595482	-0.040521	
3874.597040	-0.045359	
3874.598602	-0.014341	
3874.600208	-0.012560	
3874.601794	-0.019928	
3874.603360	-0.013841	
3874.604973	-0.006486	
3874.606506	-0.033044	
3874.608171	0.034333	
3874.609667	-0.002010	
3874.611337	0.011557	
3874.612821	-0.003005	
3874.614541	-0.021342	
3874.616026	0.041613	
3874.617734	0.048005	
3874.619230	-0.034905	
3874.621004	0.023711	
3874.622484	0.013777	
3874.624273	0.038172	
3874.625759	0.039534	
3874.627524	0.028029	
3874.629008	0.008870	
3874.630774	-0.008874	
3874.632268	0.064763	
3874.634021	0.017124	
3874.635519	-0.003746	
3874.637258	0.014816	
3874.638782	0.038918	
3874.640475	0.020407	
3874.642013	0.047369	
3874.643714	0.007114	
3874.645268	0.048759	
3874.646957	0.001265	
3874.648519	0.016202	
3874.650200	-0.015324	
3874.651774	0.017866	
3874.653452	-0.004028	
3874.655043	0.021012	
3874.656702	0.006018	
3874.658315	0.063861	
3874.659937	0.010127	
3874.661557	0.066951	
3874.663189	-0.010607	
3874.664825	0.020931	
3874.666436	-0.007811	
3874.668108	-0.022087	
3874.669686	-0.034366	
3874.671355	0.011803	
3874.672927	-0.003940	
3874.674623	0.071438	
3874.676182	-0.007428	
3874.677885	0.052159	
3874.679435	-0.002167	
3874.681133	-0.000910	
3874.682679	0.016476	
3874.684409	0.023707	
3874.685923	-0.022273	
3874.687669	-0.007271	
3874.689155	0.029201	
3874.690948	0.031244	
3874.692440	0.009447	
3874.694200	0.030921	
3874.695692	0.028565	
3874.697468	0.026732	
3874.698947	0.029056	
3874.700698	0.014921	
3874.702190	0.030176	
3874.703946	0.017370	
3874.705459	0.027864	
3874.707194	0.028448	
3874.708721	0.031308	
3874.710462	0.036875	
3874.711990	0.055200	
3874.713698	0.016210	
3874.715254	0.045552	
3874.716945	0.002486	
3874.718508	0.018905	
3874.720178	0.011138	
3874.721760	0.055792	
3874.723402	0.019864	
3874.725011	0.051425	
3874.726644	0.011340	
3874.728261	0.041766	
3874.729895	0.019404	
3874.731499	0.063196	
3874.733038	0.049258	
3874.734616	0.057315	
3874.736093	0.051313	
3874.737725	0.048819	
3874.739203	0.053613	
3874.740836	0.070653	
3874.742317	0.048710	
3874.743918	0.058866	
3874.745435	0.050745	
3874.746984	0.018204	
3874.748578	0.067325	
3874.750066	-0.006288	
3874.751735	0.018538	
3874.753221	0.035598	
3874.754847	0.020270	
3874.756374	0.065061	
3874.758008	0.075326	
3874.759483	0.049041	
3874.761216	0.055341	
3874.762689	0.008053	
3874.764408	0.032843	
3874.765897	0.051679	
3874.767582	0.091097	
3874.769071	0.012371	
3874.770784	0.036150	
3874.772277	0.058298	
3874.773957	0.040686	
3874.775466	0.082625	
3874.777117	0.060832	
3874.778641	0.035159	
3874.780271	-0.002594	
3874.781834	0.070838	
3874.783522	0.003154	
3874.785100	0.043599	
3874.786768	0.029608	
3874.788375	0.066101	
3874.790016	0.008492	
3874.791621	0.058685	
3874.793261	0.018401	
3874.794880	0.037850	
3874.796509	-0.012685	
3874.798153	0.010252	
3874.799741	0.009583	
3874.801411	0.031211	
3874.802981	-0.003597	
3874.804667	0.043881	
3874.806240	-0.009189	
3874.807916	0.030313	
3874.809476	-0.013592	
3874.811177	0.037943	
3874.812721	0.000334	
3874.814421	-0.018043	
3874.815941	-0.004907	
3874.817668	-0.003368	
3874.819151	-0.020271	
3874.820924	0.010792	
3874.822409	-0.017189	
3874.824181	0.027276	
3874.825669	0.034450	
3874.827468	0.004524	
3874.828941	0.026563	
3874.830712	0.016121	
3874.832205	-0.010885	
3874.833950	-0.034160	
3874.835464	0.011795	
3874.837192	0.015368	
3874.838718	0.022120	
3874.840443	0.053476	
3874.841981	0.029975	
3874.843679	0.008814	
3874.845230	0.001068	
3874.846912	-0.001386	
3874.848482	0.012536	
3874.850135	-0.002413	
3874.851723	0.013430	
3874.853356	-0.018969	
3874.854958	0.029213	
3874.856602	0.019167	
3874.858218	0.047579	
3874.859849	-0.004306	
3874.861477	0.096805	
3874.863077	-0.010043	
3874.864739	0.029818	
3874.866332	0.014856	
3874.868023	0.042918	
3874.869607	0.004109	
3874.871280	0.014031	
3874.872856	0.013620	
3874.874535	0.047256	
3874.876086	-0.000810	
3874.877779	0.055953	
3874.879318	0.021693	
3874.881057	0.046672	
3874.882562	0.035248	
3874.884321	0.031046	
3874.885797	-0.005011	
3874.887563	0.017060	
3874.889057	0.068844	
3874.890832	0.074576	
3874.892315	0.046817	
3874.894093	0.035566	
3874.895601	0.055833	
3874.897093	0.053226	
3874.898662	0.029733	
3874.900188	0.009676	
3874.901807	0.029942	
3874.903299	0.029125	
3874.904950	0.036791	
3874.906457	0.073948	
3874.908101	0.073932	
3874.909586	0.056054	
3874.911237	0.069686	
3874.912712	0.043167	
3874.914342	0.025435	
3874.915821	0.015767	
3874.917459	0.043530	
3874.918940	0.016448	
3874.920518	0.040203	
3874.922059	0.065049	
3874.923698	0.036440	
3874.925278	-0.006562	
3874.926881	0.055837	
3874.928462	0.054624	
3874.930035	0.002103	
3874.931641	0.037185	
3874.933202	0.026865	
3874.934843	0.014925	
3874.936344	0.029910	
3874.938034	0.037298	
3874.939517	0.042463	
3874.941247	0.045327	
3874.942785	0.035167	
3874.944500	0.067519	
3874.946043	0.022788	
3874.947758	0.013024	
3874.949286	-0.000431	
3874.951026	0.067668	
3874.952540	0.008870	
3874.954299	0.031091	
3874.955782	0.051752	
3874.957573	0.060554	
3874.959056	0.054817	
3874.960834	0.081545	
3874.962322	0.025342	
3874.964091	0.043010	
3874.965574	0.030253	
3874.967328	0.053597	
3874.968842	0.025741	
3874.970611	0.084921	
3874.972119	0.035465	
3874.973846	0.039288	
3874.975369	0.074605	
3874.977061	0.078391	
3874.978599	0.098424	
3874.980284	0.055639	
3874.981847	0.045468	
3874.983526	0.065347	
3874.985090	0.105755	
3874.986744	0.092172	
3874.988325	0.111439	
3874.989965	0.093799	
3874.991574	0.172195	
3874.993191	0.108317	
3874.994804	0.142405	
3874.996402	0.102090	
3874.998056	0.145515	
3874.999650	0.121760	
3875.001317	0.147082	
3875.002912	0.132379	
3875.004587	0.183965	
3875.006166	0.188014	
3875.007882	0.211588	
3875.009424	0.173472	
3875.011129	0.191216	
3875.012677	0.190439	
3875.014395	0.212139	
3875.015912	0.205883	
3875.017653	0.229385	
3875.019145	0.202713	
3875.020934	0.266151	
3875.022415	0.288396	
3875.024194	0.285527	
3875.025673	0.289721	
3875.027446	0.327833	
3875.028930	0.332183	
3875.030704	0.294027	
3875.032204	0.334806	
3875.033957	0.330266	
3875.035461	0.314008	
3875.037172	0.350391	
3875.038688	0.388326	
3875.040389	0.379045	
3875.041934	0.384531	
3875.043611	0.391194	
3875.045174	0.444751	
3875.046863	0.391742	
3875.048436	0.442733	
3875.050097	0.439381	
3875.051691	0.480965	
3875.053341	0.453037	
3875.054917	0.517079	
3875.056562	0.489634	
3875.058176	0.520310	
3875.059699	0.524121	
3875.061330	0.564424	
3875.062803	0.547582	
3875.064444	0.539283	
3875.065929	0.605001	
3875.067555	0.616277	
3875.069033	0.623830	
3875.070656	0.633808	
3875.072178	0.674449	
3875.073743	0.678716	
3875.075306	0.691026	
3875.076820	0.716727	
3875.078445	0.731470	
3875.079939	0.742480	
3875.081566	0.762706	
3875.083101	0.797035	
3875.084769	0.834463	
3875.086248	0.828331	
3875.087954	0.876393	
3875.089435	0.894996	
3875.091156	0.929519	
3875.092641	0.956331	
3875.094362	1.002943	
3875.095848	0.979853	
3875.097546	1.011358	
3875.099031	1.103208	
3875.100751	1.072879	
3875.102231	1.125368	
3875.103905	1.139664	
3875.105419	1.184060	
3875.107138	1.226140	
3875.108664	1.288063	
3875.110361	1.303838	
3875.111913	1.406907	
3875.113621	1.363748	
3875.115168	1.430573	
3875.116828	1.479739	
3875.118399	1.535088	
3875.120061	1.553506	
3875.121649	1.613407	
3875.123274	1.619912	
3875.124890	1.622696	
3875.126493	1.626040	
3875.128139	1.625532	
3875.129751	1.625931	
3875.131392	1.625689	
3875.132994	1.625999	
3875.134661	1.625677	
3875.136234	1.625919	
3875.137919	1.625818	
3875.139476	1.626056	
3875.141173	1.625830	
3875.142726	1.626052	
3875.144430	1.625999	
3875.145991	1.625886	
3875.147705	1.625919	
3875.149210	1.625935	
3875.150982	1.626019	
3875.152462	1.626096	
3875.154247	1.626076	
3875.155728	1.625858	
3875.157477	1.625983	
3875.158960	1.625963	
3875.160717	1.625995	
3875.162209	1.626015	
3875.163985	1.626040	
3875.165487	1.626072	
3875.167223	1.625963	
3875.168737	1.626064	
3875.170451	1.625975	
3875.171985	1.625991	
3875.173687	1.626140	
3875.175235	1.625995	
3875.176920	1.625919	
3875.178486	1.626068	
3875.180159	1.626056	
3875.181738	1.626047	
3875.183407	1.626112	
3875.184995	1.626040	
3875.186635	1.626132	
3875.188237	1.625979	
3875.189861	1.626068	
3875.191478	1.625927	
3875.193100	1.626116	
3875.194768	1.625971	
3875.196347	1.626156	
3875.197982	1.625983	
3875.199577	1.625995	
3875.201284	1.625935	
