time (s)	magX	magY	magZ
3720.025162	-84.902390	261.569855	809.543518
3720.028467	-75.551132	249.004089	825.732910
3720.031824	-65.849213	235.853897	841.454712
3720.035156	-56.381062	222.586792	857.644104
3720.038551	-46.562244	207.332550	871.028076
3720.041910	-35.749859	191.435425	885.756348
3720.045208	-25.989483	175.479843	898.906433
3720.048046	-15.177090	158.355362	911.063110
3720.051374	-5.825832	140.646408	921.291077
3720.054698	3.934544	122.353004	932.278748
3720.058036	14.396259	103.358269	942.039124
3720.061381	23.689072	84.246635	949.227905
3720.064710	32.280540	65.719460	956.299805
3720.067611	42.566921	46.257156	962.202759
3720.070945	52.151958	26.619522	966.177124
3720.074278	59.983635	7.800117	969.625427
3720.077614	68.224426	-13.181765	970.852661
3720.080942	76.757454	-30.832260	969.508484
3720.084280	84.413795	-49.300995	969.859131
3720.087610	91.894798	-68.120399	967.346008
3720.090959	99.784920	-85.361778	963.254883
3720.094280	106.798370	-101.960258	958.871399
3720.097610	114.513153	-118.032738	951.741028
3720.100938	120.825241	-134.397430	944.026306
3720.104278	128.189362	-149.476318	935.025696
3720.107605	134.910583	-164.087662	924.330261
3720.110937	142.216248	-177.530106	915.271240
3720.114292	149.112793	-191.030975	903.465210
3720.117607	155.658676	-202.603149	892.009949
3720.120941	162.789017	-214.058441	879.268860
3720.124279	169.568665	-224.812378	865.125122
3720.127613	175.939209	-235.274109	850.805969
3720.130941	182.134430	-244.274704	835.434814
3720.134278	188.388077	-252.573929	818.777893
3720.137609	194.232605	-260.931641	800.776672
3720.140943	199.843353	-268.529510	784.821167
3720.144271	205.629456	-275.426056	766.001770
3720.147605	210.538864	-281.971954	748.468140
3720.150939	215.506714	-287.290466	729.122742
3720.154276	219.831665	-292.375214	709.601990
3720.157610	224.039749	-297.518402	690.139709
3720.160942	227.020447	-301.434235	670.151367
3720.164326	229.884277	-304.765625	649.812378
3720.167613	231.462296	-308.681488	629.181152
3720.170935	233.449448	-311.136169	608.783752
3720.174271	234.384567	-314.000000	587.509644
3720.177600	235.144348	-315.578033	567.638245
3720.182229	235.144348	-317.623596	528.187561
3720.185123	233.390991	-318.266510	509.777344
3720.188506	231.988312	-318.909393	491.191711
3720.191814	230.293396	-319.026306	472.021606
3720.195197	228.306244	-319.260071	453.552887
3720.198534	225.267090	-318.441833	438.064880
3720.201407	223.163055	-317.915833	421.349518
3720.204686	220.240799	-315.694916	405.160126
3720.208022	216.617172	-314.993561	390.957916
3720.211360	213.753357	-313.123322	375.352997
3720.214680	210.772644	-310.493256	359.981873
3720.218019	207.675034	-309.499695	346.890106
3720.221359	203.992981	-306.869659	333.097015
3720.224298	200.252487	-303.596710	322.050842
3720.227596	196.161301	-301.200470	310.186432
3720.230944	193.765045	-298.395111	297.796021
3720.234266	190.725891	-295.881927	287.451202
3720.237593	187.394501	-292.784332	276.288116
3720.240933	184.472244	-289.394501	266.352417
3720.244266	181.608414	-286.121582	256.708923
3720.247602	179.212158	-282.965515	247.299240
3720.250936	175.763885	-279.341888	238.473984
3720.254258	173.016937	-275.542969	229.356506
3720.257593	170.912903	-271.860901	221.583267
3720.260924	168.750443	-268.237305	213.751602
3720.264262	166.587967	-264.555237	205.861481
3720.267589	164.542374	-260.288696	197.562241
3720.270921	162.204559	-256.665100	190.373474
3720.274262	160.275864	-253.216827	182.424896
3720.277596	158.113388	-248.774963	175.586792
3720.280921	156.067795	-244.859131	168.398010
3720.284256	153.846878	-240.534180	161.384567
3720.287591	151.450607	-237.378128	156.182938
3720.290925	149.229691	-233.579193	149.987732
3720.294255	147.067215	-229.137344	143.500290
3720.297591	144.729401	-225.396835	137.421982
3720.300918	143.268265	-221.831665	132.044998
3720.304250	141.105789	-217.682068	126.843369
3720.307588	138.884857	-213.883102	120.765045
3720.310948	136.254822	-210.259491	115.095848
3720.314249	133.800110	-206.635895	109.894218
3720.317598	131.988312	-203.830505	105.335480
3720.320929	129.708939	-200.206894	100.718300
3720.324257	127.137344	-197.401520	96.334892
3720.327585	125.150208	-193.544128	92.594391
3720.330920	122.695496	-190.680298	87.977203
3720.334251	120.591461	-188.342484	85.288719
3720.338882	115.740509	-182.497955	77.807716
3720.341799	113.461136	-179.692581	75.177673
3720.345119	111.883102	-177.880768	72.606079
3720.348453	109.311508	-175.250717	69.508469
3720.351856	107.207474	-173.029800	66.644653
3720.355209	104.635880	-170.808868	64.774406
3720.358434	102.940964	-168.237274	63.021038
3720.361367	100.895386	-167.009933	60.332550
3720.364681	99.551140	-163.795441	58.520748
3720.368010	97.680893	-162.392746	56.708942
3720.371342	95.869087	-160.405594	55.364700
3720.374676	94.115723	-158.418472	52.793098
3720.377999	92.946808	-156.606659	51.331970
3720.380914	91.544128	-154.911743	49.461720
3720.384246	90.667450	-153.099945	47.825249
3720.387580	89.381653	-152.047928	47.007011
3720.390911	88.388077	-149.359436	45.779659
3720.394254	87.336060	-147.956741	44.260082
