time (s)	det(V)
3720.024337	-1.628263	
3720.025839	-1.628303	
3720.027476	-1.628299	
3720.028962	-1.628154	
3720.030610	-1.628146	
3720.032098	-1.628304	
3720.033706	-1.628175	
3720.035228	-1.628231	
3720.036788	-1.628170	
3720.038375	-1.628215	
3720.039873	-1.628082	
3720.041550	-1.628154	
3720.043027	-1.628001	
3720.044658	-1.628150	
3720.046183	-1.628074	
3720.047832	-1.627985	
3720.049308	-1.627993	
3720.051035	-1.628179	
3720.052514	-1.628017	
3720.054207	-1.628001	
3720.055682	-1.627973	
3720.057382	-1.627941	
3720.058870	-1.622841	
3720.060570	-1.375087	
3720.062065	-1.106471	
3720.063761	-0.814321	
3720.065258	-0.574555	
3720.066919	-0.332916	
3720.068451	-0.056586	
3720.070150	0.234086	
3720.071692	0.484248	
3720.073410	0.756672	
3720.074958	1.028628	
3720.076640	1.293203	
3720.078220	1.513279	
3720.079896	1.624017	
3720.081480	1.625931	
3720.083139	1.626088	
3720.084743	1.626072	
3720.086387	1.626040	
3720.087988	1.626168	
3720.089603	1.626201	
3720.091256	1.626140	
3720.092848	1.626209	
3720.094512	1.626048	
3720.096124	1.626180	
3720.097778	1.626015	
3720.099366	1.626233	
3720.101077	1.626120	
3720.102638	1.626181	
3720.104342	1.626096	
3720.105893	1.626140	
3720.107592	1.626152	
3720.109154	1.626197	
3720.110854	1.626100	
3720.112391	1.626177	
3720.114124	1.626128	
3720.115606	1.626156	
3720.117393	1.626173	
3720.118884	1.626225	
3720.120681	1.626140	
3720.122168	1.626209	
3720.123965	1.626132	
3720.125455	1.626209	
3720.127252	1.626257	
3720.128730	1.626249	
3720.130517	1.626156	
3720.131999	1.626213	
3720.133755	1.626172	
3720.135260	1.626225	
3720.136989	1.626249	
3720.138511	1.626172	
3720.140233	1.626322	
3720.141775	1.626168	
3720.143470	1.626285	
3720.145016	1.626213	
3720.146712	1.626297	
3720.148273	1.626176	
3720.149951	1.626217	
3720.151521	1.626140	
3720.153193	1.626346	
3720.154798	1.626180	
3720.156450	1.626277	
3720.158043	1.626116	
3720.159693	1.626253	
3720.161296	1.626120	
3720.162924	1.626217	
3720.164590	1.626132	
3720.166179	1.626233	
3720.167848	1.626164	
3720.169439	1.626293	
3720.171137	1.626160	
3720.172738	1.626273	
3720.174408	1.626201	
3720.175989	1.626136	
3720.177686	1.626128	
3720.179242	1.626245	
3720.180959	1.626233	
3720.182434	1.626140	
3720.184003	1.626217	
3720.185495	1.626092	
3720.187141	1.626160	
3720.188658	1.626334	
3720.190228	1.626152	
3720.191786	1.626156	
3720.193323	1.626084	
3720.194927	1.626176	
3720.196419	1.626140	
3720.198076	1.626108	
3720.199582	1.626161	
3720.201252	1.626144	
3720.202729	1.626229	
3720.204443	1.626144	
3720.205920	1.626112	
3720.207631	1.626197	
3720.209117	1.626124	
3720.210835	1.626189	
3720.212323	1.626144	
3720.214034	1.626156	
3720.215517	1.626140	
3720.217213	1.626156	
3720.218692	1.626112	
3720.220383	1.626193	
3720.221898	1.626068	
3720.223557	1.626048	
3720.225101	1.626088	
3720.226819	1.626060	
3720.228377	1.626132	
3720.230071	1.626164	
3720.231624	1.626011	
3720.233312	1.626092	
