time (s)	magX	magY	magZ
2063.350416	54.022209	-122.007019	18.251900
2063.353297	53.379311	-120.896553	18.076563
2063.356637	53.554649	-119.669205	17.258327
2063.359970	52.385742	-118.850967	17.550554
2063.363298	52.151958	-118.032738	17.199883
2063.366661	51.450615	-116.688484	16.323202
2063.369968	50.924606	-115.461128	15.621859
2063.373301	50.515488	-114.876686	15.154295
2063.376633	49.814144	-113.298660	15.212740
2063.379975	49.229691	-112.947983	14.160725
2063.383301	48.820572	-111.954414	13.342489
2063.386633	48.119228	-110.610168	13.284044
2063.389963	47.476330	-110.434837	12.407364
2063.393302	46.950321	-109.850380	12.407364
2063.396627	46.950321	-108.564590	12.290474
2063.399966	46.190533	-108.389252	11.238457
2063.403291	45.956753	-107.278786	11.647573
2063.406634	45.664524	-107.220345	11.063122
2063.409984	45.547634	-106.460556	11.589128
2063.413292	45.138515	-106.168327	11.238457
2063.416625	44.787842	-105.700760	11.530684
2063.419963	44.203392	-105.057861	11.121567
2063.423316	44.028053	-105.116310	11.180012
2063.426655	44.086498	-105.116310	10.127996
2063.429964	44.086498	-104.531853	10.829340
2063.433293	43.677383	-104.765640	11.413794
2063.436628	43.735828	-104.824081	11.063122
2063.439960	44.495617	-104.648750	11.004675
2063.443299	44.261837	-104.122734	12.115137
2063.446626	44.144943	-104.590302	11.881355
2063.449954	43.852718	-104.940971	12.056692
2063.453321	43.502045	-104.824081	12.056692
2063.456627	44.144943	-105.057861	12.465809
2063.459955	44.554062	-105.408531	12.056692
2063.463287	44.495617	-105.934547	12.056692
2063.467996	44.144943	-105.992989	12.816483
2063.470891	44.261837	-105.583870	12.641146
2063.474222	44.437172	-105.759209	13.284044
2063.477566	44.086498	-106.051437	13.167154
2063.480804	43.911163	-106.519005	12.933372
2063.484139	44.320282	-105.934547	13.751608
2063.487479	44.086498	-106.928116	13.517826
2063.490391	44.028053	-106.635887	13.693161
2063.493708	44.144943	-105.992989	13.517826
2063.497046	43.852718	-106.811218	13.400934
2063.500396	44.086498	-107.512566	13.459381
2063.503736	43.969608	-107.629463	12.933372
2063.507067	43.735828	-107.629463	12.056692
2063.510033	43.852718	-107.629463	12.407364
2063.513284	44.203392	-107.571014	12.465809
2063.516617	44.144943	-107.687912	12.348919
2063.519955	44.086498	-108.272362	12.933372
2063.523283	44.203392	-107.980125	12.056692
2063.526614	44.261837	-108.739922	11.998247
2063.529954	43.735828	-108.973701	11.939802
2063.533287	43.735828	-109.850380	12.758036
2063.536612	44.203392	-109.850380	11.939802
2063.539952	44.086498	-110.376389	12.699591
2063.543281	43.852718	-110.785507	12.524256
2063.546608	44.612507	-112.188194	12.641146
2063.549944	44.086498	-112.538872	13.693161
2063.553307	44.846291	-112.947983	13.751608
2063.556617	44.787842	-114.175339	13.693161
2063.559957	44.670952	-114.993568	14.686733
2063.563281	45.372299	-115.753365	14.043833
2063.566616	45.547634	-117.039162	14.452951
2063.569940	46.365868	-118.734085	15.329632
2063.573283	46.365868	-119.435425	16.089422
2063.576608	47.184105	-120.896553	17.316772
2063.579943	47.651665	-122.357689	17.667446
2063.583343	48.119228	-123.643486	17.784336
