crossing time (s)	slope (V/s)	crossing number
3401.459230	144.875859	2617
3402.488588	147.992277	2618
3403.519924	141.915559	2619
3404.539637	148.362766	2620
3405.569738	146.366421	2621
3406.590379	142.192274	2622
3407.601835	146.322317	2623
3408.613969	144.393793	2624
3409.632528	137.424551	2625
3410.657191	136.355366	2626
3411.690295	137.412744	2627
3412.723360	132.162013	2628
3413.738018	129.196878	2629
3414.777218	131.599467	2630
3415.785838	127.185674	2631
3416.814133	127.947093	2632
3417.824406	125.150019	2633
3418.859748	123.359564	2634
3419.855168	120.130015	2635
3420.873828	115.716936	2636
3421.902660	112.981452	2637
3422.923840	110.576799	2638
3423.934178	107.814851	2639
3424.961553	104.516301	2640
3426.016809	102.314961	2641
3427.016161	98.075937	2642
3428.048495	96.234586	2643
3429.063058	94.187141	2644
3430.084733	91.631628	2645
3431.084238	89.578421	2646
3432.142959	85.572324	2647
3433.142216	84.333711	2648
3434.155073	82.140162	2649
3435.206876	78.960251	2650
3436.204221	77.116791	2651
3437.220156	76.018682	2652
3438.253801	71.377819	2653
3439.292510	69.523203	2654
3440.307343	68.251378	2655
3441.321635	65.127373	2656
3442.332161	62.883921	2657
3443.367099	61.415546	2658
3444.380521	58.475157	2659
3445.427630	57.653603	2660
3446.430948	55.966107	2661
3447.431708	54.862549	2662
3448.455146	52.780482	2663
3449.508462	50.604586	2664
3450.522612	48.458933	2665
3451.529163	47.352198	2666
3452.554569	45.831631	2667
3453.599761	44.912483	2668
3454.601583	43.544808	2669
3455.627684	41.602490	2670
3456.644400	40.126872	2671
3457.674339	39.351225	2672
3458.712714	36.450659	2673
3459.694618	36.623325	2674
3460.742819	35.204259	2675
3461.747921	34.294040	2676
3462.791324	33.739578	2677
3463.802100	31.661140	2678
3464.822885	32.620873	2679
3465.850494	30.641434	2680
3466.892391	28.937376	2681
3467.881163	27.602064	2682
3468.913357	27.445181	2683
3469.887284	27.167213	2684
3470.951929	25.102413	2685
3471.958013	24.042882	2686
3473.015685	22.792388	2687
3473.998234	22.848600	2688
3475.052473	21.453257	2689
3476.051614	22.451281	2690
3477.108731	19.389389	2691
3478.091700	20.155411	2692
3479.139224	19.980202	2693
3480.136053	18.735875	2694
3481.176138	18.043775	2695
3482.166321	16.910298	2696
3483.217179	17.089443	2697
3484.222250	15.989869	2698
3485.277867	15.086369	2699
3486.261969	15.354374	2700
3487.300713	14.548446	2701
3488.320418	14.543219	2702
3489.358978	14.214071	2703
3490.350649	13.971103	2704
3491.377924	13.150958	2705
3492.394742	11.429616	2706
3493.453707	11.580387	2707
3494.448055	11.389573	2708
3495.458472	11.665048	2709
3496.488193	8.686042	2710
3497.528589	9.705237	2711
3498.527042	9.781211	2712
3499.551522	8.378611	2713
3500.571594	9.597475	2714
3501.590253	9.181693	2715
3502.639336	9.038278	2716
3503.655071	6.098763	2717
