time (s)	det(V)
5639.924012	1.626007	
5639.925531	1.626007	
5639.927259	1.626181	
5639.928796	1.626032	
5639.930497	1.626080	
5639.932040	1.626016	
5639.933727	1.626064	
5639.935281	1.626007	
5639.936954	1.626048	
5639.938527	1.625927	
5639.940175	1.626023	
5639.941784	1.625947	
5639.943419	1.625963	
5639.945021	1.626169	
5639.946639	1.626124	
5639.948259	1.625987	
5639.949876	1.626132	
5639.951543	1.626064	
5639.953111	1.625959	
5639.954779	1.625995	
5639.956345	1.626096	
5639.958040	1.625878	
5639.959603	1.626044	
5639.961273	1.626052	
5639.962817	1.626007	
5639.964502	1.626072	
5639.965998	1.626100	
5639.967539	1.626040	
5639.969056	1.625955	
5639.970630	1.625802	
5639.972147	1.625943	
5639.973691	1.625947	
5639.975283	1.625870	
5639.976775	1.625890	
5639.978395	1.625979	
5639.979917	1.626035	
5639.981534	1.625870	
5639.983027	1.626040	
5639.984670	1.625963	
5639.986158	1.625939	
5639.987793	1.626007	
5639.989276	1.625923	
5639.990987	1.625987	
5639.992470	1.625971	
5639.994151	1.625814	
5639.995637	1.626003	
5639.997302	1.625919	
5639.998826	1.625939	
5640.000447	1.625854	
5640.001999	1.625923	
5640.003576	1.625955	
5640.005173	1.625975	
5640.006726	1.625931	
5640.008349	1.625890	
5640.009868	1.626052	
5640.011548	1.625508	
5640.013145	1.625947	
5640.014790	1.624001	
5640.016367	1.611940	
5640.018079	1.482172	
5640.019625	1.330172	
5640.021331	1.212351	
5640.022867	1.080798	
5640.024576	0.975482	
5640.026095	0.806192	
5640.027830	0.672633	
5640.029332	0.524652	
5640.031072	0.334298	
5640.032561	0.208313	
5640.034332	0.064377	
5640.035818	-0.039510	
5640.037591	-0.198967	
5640.039070	-0.348941	
5640.040828	-0.479338	
5640.042325	-0.678752	
5640.044085	-0.821886	
5640.045594	-0.938039	
5640.047335	-1.115394	
5640.048847	-1.229270	
5640.050552	-1.381069	
5640.052078	-1.473556	
5640.053768	-1.613145	
5640.055319	-1.627840	
5640.056991	-1.627828	
5640.058551	-1.628038	
5640.060199	-1.627663	
5640.061807	-1.628122	
5640.063426	-1.627526	
5640.065023	-1.628195	
5640.066636	-1.628126	
5640.068246	-1.628026	
5640.069856	-1.627921	
5640.071539	-1.628102	
5640.073110	-1.627953	
5640.074800	-1.628074	
5640.076350	-1.628251	
5640.078038	-1.628042	
5640.079592	-1.628106	
5640.081270	-1.627961	
5640.082822	-1.628243	
5640.084525	-1.628179	
5640.086025	-1.628114	
5640.087770	-1.627659	
5640.089250	-1.628187	
5640.091015	-1.628082	
5640.092496	-1.628038	
5640.094277	-1.628009	
5640.095762	-1.628227	
5640.097523	-1.627957	
5640.099021	-1.628142	
5640.100785	-1.627925	
5640.102280	-1.628215	
5640.103993	-1.627877	
5640.105518	-1.628215	
5640.107221	-1.628078	
5640.108757	-1.628203	
5640.110441	-1.628251	
5640.111996	-1.628170	
5640.113679	-1.628074	
5640.115257	-1.628247	
5640.116931	-1.627981	
5640.118510	-1.628223	
5640.120149	-1.627711	
5640.121755	-1.628336	
5640.123381	-1.628130	
5640.124995	-1.628255	
5640.126512	-1.628247	
5640.128140	-1.628408	
5640.129614	-1.628231	
5640.131245	-1.628376	
5640.132718	-1.628400	
5640.134359	-1.628376	
5640.135838	-1.628348	
5640.137466	-1.628307	
5640.138974	-1.628376	
5640.140545	-1.628287	
5640.142101	-1.628324	
5640.143618	-1.628259	
5640.145216	-1.628380	
5640.146787	-1.628235	
5640.148399	-1.628380	
5640.149935	-1.628215	
5640.151601	-1.628275	
5640.153075	-1.628469	
5640.154752	-1.628211	
5640.156229	-1.628231	
5640.157940	-1.628050	
5640.159431	-1.628271	
5640.161138	-1.628457	
5640.162623	-1.628239	
5640.164395	-1.628142	
5640.165873	-1.628328	
5640.167649	-1.628062	
5640.169134	-1.628372	
5640.170901	-1.628247	
5640.172381	-1.628231	
5640.174153	-1.628231	
5640.175653	-1.628207	
5640.177406	-1.627933	
5640.178910	-1.628207	
5640.180641	-1.628138	
5640.182162	-1.628199	
5640.183875	-1.628175	
5640.185409	-1.628283	
5640.187093	-1.628034	
5640.188653	-1.628235	
5640.190326	-1.628086	
5640.191899	-1.628324	
5640.193564	-1.628058	
5640.195157	-1.628312	
5640.196813	-1.627985	
5640.198427	-1.628158	
5640.200070	-1.628078	
5640.201685	-1.628166	
5640.203307	-1.628130	
5640.204936	-1.628239	
5640.206552	-1.628054	
5640.208206	-1.628118	
5640.209813	-1.628106	
5640.211479	-1.628171	
5640.213046	-1.628126	
5640.214739	-1.628102	
5640.216306	-1.628126	
5640.217993	-1.627913	
5640.219538	-1.628138	
5640.221248	-1.627655	
5640.222787	-1.628211	
5640.224495	-1.628170	
5640.226005	-1.628138	
5640.227760	-1.627909	
5640.229233	-1.628166	
5640.231001	-1.628162	
5640.232480	-1.628058	
5640.234256	-1.628046	
5640.235736	-1.628090	
5640.237474	-1.627941	
5640.238973	-1.628142	
5640.240718	-1.628038	
5640.242227	-1.628074	
5640.243937	-1.628098	
5640.245460	-1.628110	
5640.247175	-1.627723	
5640.248709	-1.628102	
5640.250391	-1.627691	
5640.251947	-1.628175	
5640.253616	-1.627607	
5640.255191	-1.628114	
5640.256842	-1.627941	
5640.258441	-1.628126	
5640.259940	-1.628094	
5640.261592	-1.628046	
5640.263091	-1.627929	
5640.264712	-1.628142	
5640.266198	-1.627941	
5640.267820	-1.627989	
5640.269313	-1.628074	
