time (s)	magX	magY	magZ
5639.924644	458.102844	528.937988	-161.466431
5639.927974	451.966125	526.717102	-174.441284
5639.931325	445.712463	525.080627	-186.714783
5639.934636	439.634125	521.924622	-198.228577
5639.937973	432.679138	519.060791	-209.917603
5639.941302	425.841034	515.729370	-222.717163
5639.944638	418.009338	512.398010	-234.815308
5639.947969	411.405029	508.306854	-247.322632
5639.951306	403.631805	504.098755	-258.777893
5639.954640	395.975464	499.598480	-270.408569
5639.957977	387.910004	493.987732	-282.156067
5639.961306	379.552307	488.902985	-293.085327
5639.965933	362.018707	477.097015	-315.060791
5639.968848	352.959686	471.486267	-327.100525
5639.972163	342.790192	464.414368	-336.977844
5639.975593	333.614258	456.933380	-347.264160
5639.978922	324.029236	450.095276	-356.673889
5639.982158	314.151978	441.211578	-367.135559
5639.985477	304.391602	432.853882	-377.480469
5639.988424	293.637634	424.087097	-386.539429
5639.991722	283.117493	415.378723	-394.897156
5639.995055	272.246643	405.326111	-403.430115
5639.998396	261.317352	395.156647	-412.781372
5640.001754	250.154297	385.220917	-420.613037
5640.005077	239.225021	374.057861	-427.451172
5640.008408	226.893036	362.544128	-434.932190
5640.011306	215.613098	351.790192	-442.179443
5640.014627	204.216263	338.698425	-448.433105
5640.018007	193.228516	326.424896	-454.394470
5640.021301	181.422562	314.735840	-459.362366
5640.024633	169.207474	301.059631	-464.973145
5640.027968	157.459961	288.201630	-468.655151
5640.031327	145.361786	274.876099	-471.577393
5640.034628	134.140274	260.849213	-474.967224
5640.037968	122.042084	246.062531	-476.895935
5640.041300	110.879013	232.327881	-478.532471
5640.044640	99.131516	218.067200	-480.227356
5640.047964	87.734650	203.864990	-479.642944
5640.051293	76.571625	189.370544	-479.233826
5640.054629	65.934540	174.583862	-477.947937
5640.057959	55.648163	160.264755	-476.545288
5640.061295	44.134430	146.179413	-473.973694
5640.064630	34.023376	131.918762	-470.057861
5640.067955	23.970764	118.008759	-466.901855
5640.071299	14.794861	104.157211	-462.284607
5640.074650	5.677399	90.305664	-456.615417
5640.077954	-3.615417	76.804787	-450.537170
5640.081296	-13.258911	63.128578	-444.283447
5640.084625	-21.090576	50.270599	-436.159607
5640.087969	-29.272949	37.412621	-429.847473
5640.091288	-37.221497	25.080654	-421.665161
5640.094624	-44.585632	12.748684	-413.365906
5640.097957	-51.599060	1.059608	-404.716003
5640.101287	-58.320251	-10.454124	-394.546448
5640.104622	-64.281708	-21.675636	-384.552368
5640.107956	-70.360016	-33.014030	-373.623047
5640.111288	-76.204559	-44.235535	-362.226135
5640.114621	-81.581512	-54.171257	-351.472229
5640.117971	-86.549408	-63.931618	-338.848083
5640.121290	-91.166565	-74.977791	-327.977234
5640.125532	-98.764435	-93.329628	-302.436584
5640.128799	-101.745209	-101.979546	-288.585083
5640.132130	-105.076569	-111.038582	-275.434814
5640.135465	-107.648163	-118.928703	-260.706604
5640.138814	-109.869080	-126.877266	-247.322632
5640.142159	-112.089996	-134.475159	-232.652893
5640.145059	-113.375793	-141.605499	-218.625977
5640.148416	-115.070709	-148.677368	-203.780884
5640.151777	-115.596741	-154.346588	-189.753967
5640.155044	-116.122742	-161.418457	-175.201050
5640.158374	-116.181152	-166.620087	-160.531311
5640.161305	-116.356537	-172.055511	-145.569275
5640.164613	-115.888947	-176.497375	-130.665710
5640.167953	-115.479828	-182.108124	-115.995972
5640.171285	-114.018707	-186.257751	-100.332581
5640.174620	-113.200439	-190.348907	-86.188782
5640.177952	-111.680878	-194.556976	-71.226807
5640.181284	-109.635284	-197.362366	-56.323181
5640.184608	-107.823486	-200.869080	-42.004150
5640.187946	-105.719452	-203.206909	-27.801880
5640.191276	-103.323181	-204.960266	-13.891907
5640.194618	-101.277618	-207.473389	0.544128
5640.197947	-98.472229	-209.402100	13.811218
5640.201277	-95.199280	-210.571014	28.305664
5640.204629	-91.926361	-211.681458	41.338959
5640.207950	-89.237854	-212.733490	55.190491
5640.211281	-86.257141	-213.610168	67.054932
5640.214612	-83.042633	-214.837494	79.854462
5640.217945	-79.185272	-214.545288	92.537109
5640.221279	-75.503235	-214.545288	104.693726
5640.224612	-71.528931	-215.363525	116.265900
5640.227949	-68.372894	-214.720642	127.604340
5640.231280	-64.807709	-213.317932	138.533569
5640.234612	-60.833435	-213.668610	149.755096
5640.237945	-56.391602	-212.850372	160.216827
5640.241278	-53.177094	-211.856812	170.912323
5640.244608	-49.319702	-211.097015	181.315582
5640.247958	-44.819397	-210.161865	191.660400
5640.251272	-42.072449	-209.109894	201.187012
