time (s)	det(V)
2808.009789	-0.264230	
2808.011517	0.077940	
2808.013036	0.439740	
2808.014774	0.779025	
2808.016309	1.136071	
2808.018002	1.461176	
2808.019543	1.622994	
2808.021224	1.626080	
2808.022795	1.626116	
2808.024471	1.626148	
2808.026033	1.626108	
2808.027694	1.626297	
2808.029300	1.626060	
2808.030956	1.626116	
2808.032571	1.626048	
2808.034184	1.626277	
2808.035822	1.626116	
2808.037433	1.626321	
2808.039097	1.626064	
2808.040691	1.626140	
2808.042348	1.626108	
2808.043942	1.626221	
2808.045635	1.626120	
2808.047209	1.626189	
2808.048905	1.626136	
2808.050460	1.626237	
2808.052169	1.626245	
2808.053735	1.626241	
2808.055441	1.626189	
2808.056999	1.626265	
2808.058732	1.626181	
2808.060242	1.626185	
2808.061993	1.626233	
2808.063473	1.626184	
2808.065247	1.626205	
2808.066725	1.626257	
2808.068489	1.626217	
2808.069979	1.626152	
2808.071760	1.626221	
2808.073251	1.626156	
2808.075025	1.626342	
2808.076513	1.626241	
2808.078261	1.626233	
2808.079809	1.626184	
2808.081302	1.626237	
2808.082926	1.626253	
2808.084409	1.626132	
2808.086065	1.626213	
2808.087552	1.626253	
2808.089185	1.626181	
2808.090707	1.626310	
2808.092355	1.626205	
2808.093829	1.626205	
2808.095457	1.626313	
2808.096935	1.626152	
2808.098578	1.626269	
2808.100067	1.626140	
2808.101692	1.626281	
2808.103205	1.626205	
2808.104778	1.626140	
2808.106331	1.626269	
2808.107947	1.626168	
2808.109519	1.626156	
2808.111130	1.626225	
2808.112710	1.626221	
2808.114300	1.626289	
2808.115920	1.626068	
2808.117465	1.626164	
2808.119158	1.626120	
2808.120652	1.626173	
2808.122366	1.626124	
2808.123841	1.626314	
2808.125559	1.626233	
2808.127108	1.626209	
2808.128826	1.626156	
2808.130390	1.626205	
2808.132076	1.626205	
2808.133613	1.626176	
2808.135357	1.626148	
2808.136836	1.626241	
2808.138619	1.626084	
2808.140104	1.626173	
2808.141890	1.626197	
2808.143377	1.626164	
2808.145126	1.626152	
2808.146609	1.626100	
2808.148375	1.626088	
2808.149869	1.626144	
2808.151623	1.626152	
2808.153123	1.626104	
2808.154869	1.626044	
2808.156390	1.626112	
2808.158121	1.626148	
2808.159649	1.626088	
2808.161362	1.626354	
2808.162924	1.626011	
2808.164646	1.626168	
2808.166194	1.626068	
2808.167871	1.626213	
2808.169434	1.626056	
2808.171120	1.626144	
2808.172705	1.625935	
2808.174361	1.626088	
2808.175965	1.626164	
2808.177608	1.626080	
2808.179217	1.625983	
2808.180851	1.626156	
2808.182470	1.625931	
2808.184095	1.626205	
2808.185771	1.625592	
2808.187351	1.625153	
2808.189019	1.542126	
2808.190595	1.471924	
2808.192288	1.414078	
2808.193878	1.316233	
2808.195565	1.258991	
2808.197128	1.182131	
2808.198834	1.095925	
2808.200381	1.028551	
2808.202084	0.984034	
2808.203616	0.933547	
2808.205356	0.861863	
2808.206858	0.822567	
2808.208592	0.782090	
2808.210079	0.746117	
2808.211833	0.693427	
2808.213320	0.648137	
2808.215104	0.605287	
2808.216588	0.593726	
2808.218394	0.538208	
2808.219877	0.540919	
2808.221637	0.460212	
2808.223137	0.434934	
2808.224893	0.407022	
2808.226408	0.395871	
2808.228163	0.356764	
2808.229682	0.380471	
2808.231408	0.338770	
2808.232938	0.285958	
2808.234640	0.255287	
2808.236215	0.291594	
2808.237706	0.244608	
2808.239291	0.220881	
2808.240789	0.221795	
2808.242443	0.235395	
2808.243926	0.187494	
2808.245558	0.164364	
2808.247034	0.172855	
2808.248676	0.150047	
2808.250161	0.125051	
2808.251809	0.107882	
2808.253319	0.131404	
2808.254902	0.099757	
2808.256445	0.092994	
2808.257998	0.100740	
2808.259543	0.091733	
2808.261137	0.074746	
2808.262732	0.086540	
2808.264313	0.055563	
2808.265906	0.056775	
2808.267443	0.066709	
2808.269112	0.054556	
2808.270599	0.025818	
2808.272328	0.015372	
2808.273800	0.021294	
2808.275547	0.017193	
2808.277020	0.021829	
2808.278729	-0.002675	
2808.280215	0.022998	
2808.281926	0.019791	
2808.283407	-0.021435	
2808.285166	-0.016520	
2808.286654	0.016806	
2808.288449	-0.021471	
2808.289935	-0.027558	
2808.291737	-0.003948	
2808.293216	-0.024126	
2808.294985	-0.021036	
2808.296476	0.009313	
2808.298200	-0.012081	
2808.299716	-0.014353	
2808.301453	-0.026841	
2808.302996	-0.002735	
2808.304696	-0.052118	
2808.306234	-0.034309	
2808.307933	-0.041053	
2808.309492	-0.013906	
2808.311168	-0.047289	
2808.312729	-0.023050	
2808.314381	-0.047405	
2808.315980	-0.036045	
2808.317619	-0.052658	
2808.319232	-0.041367	
2808.320875	-0.036428	
2808.322471	-0.048868	
2808.324113	-0.046801	
2808.325785	-0.023324	
2808.327366	-0.040791	
2808.329032	-0.041069	
2808.330613	-0.033447	
2808.332301	-0.041802	
2808.333892	-0.060936	
2808.335570	-0.052634	
2808.337148	-0.058153	
2808.338866	-0.039687	
2808.340405	-0.054648	
2808.342097	-0.034539	
2808.343648	-0.067297	
2808.345380	-0.060239	
2808.346906	-0.043478	
2808.348639	-0.039534	
2808.350135	-0.046861	
2808.351895	-0.050008	
2808.353397	-0.071914	
2808.355171	-0.051325	
2808.356649	-0.050406	
2808.358430	-0.051208	
2808.359914	-0.037753	
2808.361665	-0.046334	
2808.363160	-0.035352	
2808.364914	-0.058608	
2808.366434	-0.058805	
2808.368184	-0.062576	
2808.369696	-0.040070	
2808.371408	-0.078379	
2808.372949	-0.075237	
2808.374671	-0.071007	
2808.376211	-0.026813	
2808.377894	-0.063539	
2808.379462	-0.035921	
2808.381127	-0.055341	
2808.382709	-0.057255	
2808.384375	-0.053972	
2808.385952	-0.037580	
2808.387591	-0.063494	
2808.389178	-0.057291	
2808.390817	-0.052074	
2808.392450	-0.039308	
2808.393970	-0.039018	
2808.395628	-0.061710	
2808.397107	-0.014937	
2808.398739	-0.033153	
2808.400219	-0.018849	
2808.401862	-0.053117	
2808.403342	-0.031425	
2808.404975	-0.072901	
2808.406490	-0.044835	
2808.408057	-0.047417	
2808.409613	-0.013725	
2808.411133	-0.043727	
2808.412768	-0.031215	
2808.414259	-0.025173	
2808.415892	-0.024379	
2808.417447	-0.024617	
2808.419122	-0.030676	
2808.420636	-0.045625	
2808.422322	-0.044654	
2808.423814	-0.042015	
2808.425543	-0.001112	
2808.427015	-0.034063	
2808.428724	0.000661	
2808.430215	-0.019759	
2808.431908	-0.034140	
2808.433392	-0.004314	
2808.435097	-0.035997	
2808.436575	-0.017886	
2808.438245	-0.049850	
2808.439756	-0.012254	
2808.441499	-0.024951	
2808.443031	-0.022663	
2808.444776	-0.031373	
2808.446300	-0.002860	
2808.448007	-0.008665	
2808.449553	-0.019537	
2808.451246	-0.025858	
2808.452788	-0.017414	
2808.454470	-0.029225	
2808.456051	-0.017870	
2808.457722	-0.017644	
2808.459313	0.017410	
2808.460970	-0.014172	
2808.462566	-0.018019	
2808.464210	-0.011747	
2808.465823	-0.001273	
2808.467439	-0.022248	
2808.469086	-0.021455	
2808.470684	-0.013148	
2808.472350	-0.015416	
2808.473929	-0.024387	
2808.475606	-0.013769	
2808.477195	0.003924	
2808.478856	0.017016	
2808.480429	0.019304	
2808.482109	0.011255	
2808.483665	-0.002864	
2808.485373	0.005466	
2808.486911	0.018824	
2808.488643	-0.021628	
2808.490143	0.010071	
2808.491927	-0.009938	
2808.493419	0.028291	
2808.495219	-0.027912	
2808.496702	0.022494	
2808.498486	0.018268	
2808.499964	-0.023155	
2808.501740	-0.013342	
2808.503216	0.030063	
2808.504984	-0.014365	
2808.506491	0.024673	
2808.508263	0.025403	
2808.509765	0.009430	
2808.511503	-0.007046	
2808.513025	0.024569	
2808.514735	-0.001579	
2808.516275	-0.001136	
2808.517960	-0.003702	
2808.519520	0.020802	
2808.521242	-0.020689	
2808.522799	0.008898	
2808.524455	0.002075	
2808.526027	0.041770	
2808.527716	0.014981	
2808.529294	0.021427	
2808.530950	0.011549	
2808.532568	0.015622	
2808.534197	0.002332	
2808.535819	0.003863	
2808.537446	0.016125	
2808.539066	0.016359	
2808.540674	0.024633	
2808.542327	0.022615	
2808.543938	0.039764	
2808.545627	0.032102	
2808.547200	0.031058	
2808.548891	0.046100	
2808.550367	0.061887	
2808.551948	0.029463	
2808.553441	0.041057	
2808.555085	0.019835	
2808.556581	0.053295	
2808.558163	0.042225	
2808.559699	0.070250	
2808.561253	0.042680	
2808.562850	0.041979	
2808.564345	0.060989	
2808.566028	0.054572	
2808.567519	0.048473	
2808.569158	0.050197	
2808.570680	0.052900	
2808.572308	0.041588	
2808.573796	0.048090	
2808.575516	0.066616	
2808.577001	0.034511	
2808.578744	0.051059	
2808.580222	0.071277	
2808.581938	0.061476	
2808.583421	0.063055	
2808.585136	0.051373	
2808.586618	0.045822	
2808.588322	0.026111	
2808.589819	0.049955	
2808.591482	0.075543	
2808.593012	0.050978	
2808.594741	0.040843	
2808.596276	0.100780	
2808.598002	0.046160	
2808.599534	0.095741	
2808.601243	0.037532	
2808.602799	0.058407	
2808.604478	0.042853	
2808.606042	0.054552	
2808.607727	0.043180	
2808.609317	0.079628	
2808.610978	0.050294	
2808.612567	0.061734	
2808.614204	0.062117	
2808.615804	0.074733	
2808.617444	0.046664	
2808.619092	0.054979	
2808.620695	0.055551	
2808.622372	0.034905	
2808.623976	0.046579	
2808.625659	0.085106	
2808.627248	0.060948	
2808.628902	0.068191	
2808.630467	0.089425	
2808.632183	0.056807	
2808.633736	0.065843	
2808.635451	0.053843	
2808.636989	0.057492	
2808.638683	0.039719	
2808.640201	0.069017	
2808.641947	0.074045	
2808.643437	0.084695	
2808.645225	0.069734	
