time (s)	magX	magY	magZ
2808.012164	28.890709	40.821743	1075.469849
2808.015495	43.969608	19.080070	1079.327271
2808.018828	58.113384	-3.129164	1083.535278
2808.022160	71.380478	-26.390413	1084.061401
2808.025497	84.647575	-48.541203	1084.002930
2808.028826	98.323792	-70.633553	1080.671509
2808.032163	111.532440	-91.849213	1075.119263
2808.035493	123.981293	-113.298660	1069.099365
2808.038848	135.611923	-135.098770	1059.806519
2808.042162	147.008774	-154.677963	1051.039673
2808.045489	158.230270	-175.016937	1038.941650
2808.048854	168.808884	-193.076569	1024.505493
2808.052153	178.218582	-211.486847	1009.017517
2808.055493	187.394501	-228.903564	992.594360
2808.058824	196.628876	-243.924011	974.008789
2808.062182	204.285217	-258.710693	953.961975
2808.065486	211.649323	-272.445343	932.220276
2808.068818	218.545883	-284.718872	910.069580
2808.072150	224.624191	-295.998810	887.860352
2808.075491	230.001160	-307.044983	864.131470
2808.080198	239.469315	-324.344818	817.199951
2808.083123	244.028061	-331.825806	792.535950
2808.086413	246.365875	-338.722382	766.352417
2808.089736	249.872574	-343.281128	743.266541
2808.093048	252.268845	-347.664520	718.368774
2808.096321	255.132660	-351.638794	693.295715
2808.099667	255.717117	-354.035065	668.865540
2808.103039	256.944489	-356.139099	645.955017
2808.105931	257.295135	-357.074219	621.758606
2808.109264	258.054932	-357.483337	598.614258
2808.112601	258.230286	-357.191132	574.826965
2808.115933	257.879608	-357.015778	551.857971
2808.119318	257.879608	-355.437744	530.350098
2808.122613	256.418457	-354.268860	508.900635
2808.125482	254.781998	-351.814148	488.970795
2808.128815	253.145508	-348.950317	467.755096
2808.132147	251.509064	-345.911163	447.123901
2808.135515	248.294556	-343.573334	427.953857
2808.138817	245.606079	-339.540619	408.900635
2808.142152	242.800705	-336.384583	391.776154
2808.145483	239.644653	-333.228516	373.950317
2808.148833	236.313263	-329.663361	357.351837
2808.152144	233.040314	-324.987732	340.870239
2808.155477	229.533600	-321.071869	324.797791
2808.158814	226.085327	-316.980713	309.368195
2808.162144	221.818817	-311.954407	294.932190
2808.165480	217.084747	-307.454132	280.379303
2808.168810	213.870255	-302.720032	267.579773
2808.172139	209.311508	-298.044403	254.721817
2808.175479	204.752777	-293.018127	241.513153
2808.178828	200.836929	-287.991821	230.408524
2808.182139	197.213333	-283.491516	219.128586
2808.185496	192.596130	-278.932770	208.666855
2808.188813	187.978958	-273.380493	198.146698
