time (s)	magX	magY	magZ
4444.989311	-58.718876	93.714790	19.888371
4444.992648	-60.004673	95.818825	21.174168
4444.995980	-61.232029	97.046165	21.524839
4444.998894	-62.225597	99.325539	22.050846
4445.002231	-63.452953	101.137344	23.278198
4445.005588	-64.446518	102.832260	23.453535
4445.008881	-65.673874	105.228523	24.563997
4445.012207	-66.784332	106.338982	26.142021
4445.015534	-68.303909	108.326118	26.551140
4445.018471	-70.057281	110.839272	28.304499
4445.021778	-71.226181	112.358849	29.181179
4445.025111	-72.395096	114.462883	30.233196
4445.028437	-74.148453	117.092926	31.869667
4445.031792	-75.668030	119.080070	33.155464
4445.035108	-77.362946	121.534767	33.856808
4445.038441	-79.291641	123.638802	36.136177
4445.041775	-81.278793	126.268837	37.889538
4445.045107	-83.382812	128.723557	38.766216
4445.048441	-85.311523	131.587387	41.045589
4445.051767	-86.772644	134.568100	43.383400
4445.055101	-89.052017	136.789017	46.364113
4445.058439	-91.915848	139.945068	48.818817
4445.061800	-93.376968	143.393341	51.624195
4445.065100	-96.416122	146.198715	55.130920
4445.068436	-98.695511	149.939224	58.286968
4445.071770	-101.325546	153.562836	61.793686
4445.075122	-103.955582	157.361786	65.300407
4445.078440	-107.053192	161.569839	69.391579
4445.081772	-110.033905	165.485687	73.541206
4445.085099	-112.956161	169.810638	78.918175
4445.088436	-115.703110	174.018707	83.886032
4445.091770	-118.566925	178.752777	89.263000
4445.095099	-121.489197	183.837524	94.230858
4445.098433	-124.820572	188.337814	100.192291
4445.101772	-127.976624	192.429001	106.036819
4445.105117	-130.840439	197.572189	113.050262
4445.108434	-134.230286	201.780258	120.823494
4445.111763	-137.035660	206.923447	127.953827
4445.115105	-140.191696	212.066635	135.201050
4445.118431	-143.698425	216.099365	141.922256
4445.121766	-147.205154	220.891891	150.163055
4445.125100	-149.776749	226.151947	157.585617
4445.129730	-156.264175	235.269440	174.300995
4445.132627	-159.420227	239.477509	183.710693
4445.135944	-162.926941	243.802460	192.652832
4445.139311	-165.790756	248.185867	202.997665
4445.142666	-169.414383	252.510834	212.056686
4445.146022	-172.570435	256.368225	221.700165
4445.149416	-175.200470	260.050262	232.337234
4445.152281	-179.583878	264.842773	242.039154
4445.155521	-182.681473	267.998840	253.143768
4445.158860	-185.837524	272.206879	264.599060
4445.162205	-189.168915	275.129150	276.054352
4445.165523	-192.617187	278.694336	287.977203
4445.168856	-195.773239	281.499695	301.361176
4445.172189	-199.046173	285.006439	315.212738
4445.175092	-201.676208	286.993591	329.064301
4445.178426	-204.656921	289.857391	344.084747
4445.181761	-208.046753	291.201660	360.332550
4445.185091	-210.501465	293.597900	375.879028
4445.188419	-212.897720	294.299255	392.945068
4445.191775	-215.293991	295.409729	409.777344
4445.195087	-216.521332	296.227936	429.181183
4445.198431	-218.157806	295.175934	447.416138
4445.201761	-220.320282	294.240784	467.988892
4445.205096	-220.612518	292.370544	489.496796
4445.208418	-220.378723	289.974304	510.829346
4445.211757	-219.677399	286.584473	531.869690
4445.215092	-219.443604	282.960846	554.312683
4445.218422	-218.099365	277.934540	576.580383
4445.221755	-216.404449	272.031555	600.776733
4445.225090	-213.014618	264.609009	624.096436
4445.228421	-209.449448	257.186462	647.883667
4445.231751	-204.890717	247.952072	670.677429
4445.235092	-199.338394	237.957916	691.893005
4445.238416	-193.669220	226.970215	715.154297
4445.241750	-186.421982	214.813553	735.960815
4445.245085	-179.057877	201.488037	757.001160
4445.248424	-170.758621	187.227356	777.164795
4445.251757	-161.582703	173.083572	795.049072
4445.255087	-152.523666	156.894226	815.212769
4445.258418	-142.763306	140.471069	830.934570
4445.261798	-132.184692	123.697243	847.299194
4445.265084	-121.255417	106.572762	860.507874
4445.268415	-110.501465	88.571594	874.008789
4445.271749	-99.104614	70.921097	885.171814
4445.275086	-87.415543	52.335480	894.815308
4445.278420	-75.375809	34.451199	904.575684
4445.281747	-63.511395	15.573349	912.465820
4445.286404	-40.717709	-22.240793	921.407898
4445.289318	-28.853298	-39.832848	923.570496
4445.292651	-16.638222	-58.535358	924.856201
4445.296024	-5.650497	-76.419640	925.323792
4445.299409	6.038574	-94.245468	923.278198
4445.302600	17.435419	-111.253067	918.719482
4445.305920	29.066044	-128.786682	912.641174
4445.308840	41.573349	-144.800705	906.445923
4445.312171	52.151958	-160.639389	897.445312
4445.315524	63.139687	-175.835175	887.275818
4445.318830	74.419640	-191.498535	875.002319
4445.322197	84.706024	-205.642303	861.793640
