time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4444.263482	304.021210	1.773385	0.059929	135
4446.303324	304.014618	1.750490	0.061370	137
4448.344576	303.950348	1.719489	0.061989	139
4450.387235	304.108582	1.698616	0.064386	141
4452.430775	304.151794	1.676359	0.065033	143
4454.474088	304.149261	1.655113	0.066393	145
4456.516974	304.654358	1.629881	0.100000	147
4458.560128	304.537659	1.606919	0.100000	149
4460.603149	303.981171	1.587282	0.068590	151
4462.646149	313.017120	1.468047	0.100000	153
4464.688785	318.586090	1.436314	0.100000	155
4466.730033	303.950531	1.520570	0.069826	157
4468.770282	304.003418	1.500590	0.069852	159
4470.810106	313.370575	1.392254	0.100000	161
4472.849423	304.230103	1.458103	0.069906	163
4474.889534	304.349396	1.436714	0.070109	165
4476.930032	304.360443	1.415292	0.070867	167
4478.971841	304.335175	1.391956	0.071306	169
4481.014544	304.414856	1.363960	0.100000	171
4483.058303	304.633118	1.344813	0.100000	173
4485.102102	304.420868	1.329102	0.071095	175
4487.145498	304.300171	1.311298	0.070877	177
4489.188283	304.248047	1.291390	0.070435	179
4491.230716	304.155884	1.272760	0.070375	181
4493.272693	304.111084	1.252520	0.069872	183
4495.314076	304.222656	1.233356	0.069578	185
4497.355238	304.861755	1.209060	0.100000	187
4499.395273	305.408569	1.217097	0.100000	189
4501.435510	305.765198	1.195950	0.100000	191
4503.475625	305.083038	1.160699	0.068700	193
4505.515990	305.309692	1.141082	0.067428	195
4507.557368	305.441071	1.122456	0.066668	197
4509.600265	305.272766	1.094366	0.100000	199
4511.643725	305.309113	1.082887	0.065183	201
4513.688129	318.929535	1.102412	0.100000	203
4515.733064	304.595398	1.047610	0.064422	205
4517.777316	304.292999	1.031329	0.064143	207
4519.821064	296.195465	1.017450	0.100000	209
4521.864111	304.016388	0.999003	0.063487	211
4523.906164	124.584892	-0.966022	-0.100000	213
4525.948003	124.149559	-0.968162	-0.062897	215
4527.988464	124.302254	-0.951644	-0.062502	217
4530.029088	124.516235	-0.936245	-0.061925	219
4532.069281	124.657043	-0.918264	-0.061498	221
4534.110415	124.783424	-0.902013	-0.060857	223
4536.151270	124.847061	-0.887103	-0.060578	225
4538.193554	124.840797	-0.873074	-0.060218	227
4540.235593	124.837654	-0.858588	-0.059724	229
4542.278419	125.714355	-0.756660	-0.100000	231
4544.321550	125.982964	-0.780587	-0.100000	233
4546.365150	125.654922	-0.791619	-0.100000	235
4548.408659	125.332993	-0.792363	-0.100000	237
4550.451402	125.617317	-0.783747	-0.100000	239
4552.493093	124.754913	-0.772826	-0.056483	241
4554.533955	124.807716	-0.760030	-0.055340	243
4556.574017	124.876404	-0.746548	-0.054545	245
4558.612920	124.983376	-0.733097	-0.053677	247
4560.650431	125.053215	-0.719594	-0.053162	249
4562.689169	125.165825	-0.704924	-0.052130	251
4564.726801	125.195381	-0.691550	-0.051132	253
4566.765801	125.217430	-0.676400	-0.050532	255
4568.806108	125.136620	-0.662000	-0.049849	1
4570.847230	125.131462	-0.648677	-0.048951	3
4572.889476	125.088272	-0.636358	-0.048394	5
4574.932226	125.134750	-0.623757	-0.047375	7
4576.976263	125.133766	-0.613696	-0.046930	9
4579.020003	125.089302	-0.603830	-0.046253	11
4581.062429	125.012207	-0.593215	-0.045335	13
4583.104468	125.065331	-0.583082	-0.044582	15
4585.146829	125.080078	-0.571792	-0.043752	17
4587.187309	125.098145	-0.561606	-0.043068	19
4589.226855	125.174561	-0.550776	-0.042169	21
4591.266766	125.310852	-0.540009	-0.041101	23
4593.304252	125.496353	-0.529851	-0.040278	25
4595.342875	125.587830	-0.519727	-0.039810	27
4597.382690	125.766861	-0.509576	-0.038621	29
4599.422871	125.852699	-0.499503	-0.037852	31
4601.466015	125.783913	-0.489993	-0.036992	33
4603.509058	125.727135	-0.480563	-0.036190	35
4605.554475	125.626030	-0.469321	-0.035182	37
4607.598344	125.380249	-0.459615	-0.034367	39
4609.643889	125.096138	-0.449825	-0.033545	41
4611.689874	124.875244	-0.441002	-0.032865	43
4613.734904	124.635994	-0.432575	-0.032327	45
4615.780586	124.623024	-0.423083	-0.032064	47
4617.825109	124.330421	-0.414242	-0.031232	49
4619.866784	124.361946	-0.407192	-0.030321	51
4621.907331	124.335136	-0.400266	-0.030171	53
4623.949639	124.355820	-0.393291	-0.029207	55
4625.988941	124.482857	-0.385417	-0.028690	57
4628.029372	124.483093	-0.378219	-0.027999	59
4630.071055	124.543945	-0.370493	-0.027465	61
4632.110674	124.670105	-0.363697	-0.026609	63
4634.153730	124.698196	-0.355972	-0.026082	65
4636.193825	124.723900	-0.348842	-0.025513	67
4638.237158	124.669632	-0.342036	-0.024799	69
4640.278271	124.751068	-0.335465	-0.024196	71
4642.320668	124.778374	-0.328138	-0.023548	73
4644.362650	124.739540	-0.321073	-0.023178	75
4646.406274	124.766685	-0.314853	-0.022204	77
4648.446792	124.794029	-0.308586	-0.021712	79
4650.487229	124.871216	-0.303598	-0.021354	81
4652.528776	124.991699	-0.297146	-0.020617	83
4654.565737	124.907967	-0.291834	-0.020128	85
4656.602596	124.930267	-0.285750	-0.019699	87
