crossing time (s)	slope (V/s)	crossing number
4444.273143	145.076201	3719
4445.293665	146.297604	3720
4446.290319	144.781817	3721
4447.323509	149.265702	3722
4448.339741	146.659958	3723
4449.354318	152.702932	3724
4450.378535	153.751733	3725
4451.412190	150.939745	3726
4452.442415	153.271834	3727
4453.463333	149.553886	3728
4454.472932	144.388378	3729
4455.513697	148.664025	3730
4456.515831	149.953480	3731
4457.534125	146.017751	3732
4458.554887	142.147696	3733
4459.559453	144.227932	3734
4460.607856	145.939107	3735
4461.610360	144.861269	3736
4462.645616	138.833381	3737
4463.662071	137.800350	3738
4464.696359	142.608309	3739
4465.701942	142.292481	3740
4466.727224	143.675183	3741
4467.743282	140.895299	3742
4468.788383	137.114835	3743
4469.778969	139.620077	3744
4470.804645	136.809398	3745
4471.810833	133.699227	3746
4472.843708	137.350927	3747
4473.870894	137.637783	3748
4474.894457	131.923653	3749
4475.909144	136.775874	3750
4476.925943	133.464831	3751
4477.954668	131.395394	3752
4478.975995	130.791035	3753
4479.998451	132.819326	3754
4480.986147	131.638984	3755
4482.035078	128.313248	3756
4483.050057	129.404410	3757
4484.068890	129.501336	3758
4485.110456	124.500251	3759
4486.130244	123.331406	3760
4487.156800	122.684561	3761
4488.154608	121.252576	3762
4489.194883	118.611295	3763
4490.211690	118.288284	3764
4491.229540	117.068806	3765
4492.224726	115.907296	3766
4493.266707	112.912880	3767
4494.292750	111.957378	3768
4495.302812	111.933779	3769
4496.326369	111.205020	3770
4497.367810	106.322136	3771
4498.386108	107.292495	3772
4499.387829	106.660550	3773
4500.428449	105.430127	3774
4501.438547	103.360129	3775
4502.465569	102.413043	3776
4503.481595	99.757895	3777
4504.509322	98.679524	3778
4505.525336	97.254005	3779
4506.539901	95.522472	3780
4507.554325	93.966456	3781
4508.579147	91.223097	3782
4509.618300	90.562980	3783
4510.618480	88.925119	3784
4511.641657	87.757388	3785
4512.687000	85.547910	3786
4513.681699	85.825086	3787
4514.689778	82.967051	3788
4515.746295	82.213854	3789
4516.735976	79.574998	3790
4517.778807	79.592928	3791
4518.802952	77.658345	3792
4519.824884	76.637473	3793
4520.838845	75.576161	3794
4521.875620	76.106001	3795
4522.872270	73.716067	3796
4523.899867	71.274777	3797
4524.911182	71.428846	3798
4525.971533	70.294699	3799
4526.956533	68.107458	3800
4527.994512	67.328756	3801
4529.005149	67.055836	3802
4530.034466	64.456375	3803
4531.027931	64.648398	3804
4532.065979	63.179028	3805
4533.074524	62.059540	3806
4534.126628	60.404467	3807
4535.124759	60.464894	3808
4536.147666	58.774200	3809
4537.179101	57.883218	3810
4538.205232	56.525767	3811
4539.213459	56.674523	3812
4540.233943	55.285226	3813
4541.252413	53.420737	3814
4542.278321	51.989098	3815
4543.303965	51.812559	3816
4544.321297	51.960930	3817
4545.325673	51.067324	3818
4546.356487	49.370116	3819
4547.359900	48.773650	3820
4548.412292	48.231206	3821
4549.406800	48.098114	3822
4550.451350	46.335585	3823
4551.465471	44.518411	3824
4552.488912	44.204380	3825
4553.489073	43.497840	3826
4554.538795	43.544985	3827
4555.520464	42.581177	3828
4556.577472	41.290603	3829
4557.586410	40.565432	3830
4558.620091	40.187480	3831
4559.625227	38.557039	3832
4560.629880	39.260894	3833
4561.654988	38.006903	3834
4562.692131	37.439781	3835
4563.718186	36.503680	3836
4564.712827	35.198507	3837
4565.778884	35.580234	3838
4566.761934	35.911197	3839
4567.809688	34.166513	3840
4568.803813	33.995081	3841
4569.846519	32.603394	3842
4570.844735	32.497673	3843
4571.867566	31.658763	3844
4572.883077	31.936702	3845
4573.924793	31.255819	3846
4574.908509	29.620692	3847
4575.968313	29.932212	3848
4576.971597	28.780332	3849
4578.015616	28.140225	3850
4579.023645	27.717927	3851
4580.030952	28.408292	3852
4581.050301	27.574131	3853
4582.064321	25.771352	3854
4583.091523	26.425215	3855
4584.126870	25.660818	3856
4585.153662	24.995898	3857
4586.163829	24.429439	3858
4587.192187	24.995671	3859
4588.218271	24.267181	3860
4589.227655	23.623435	3861
4590.243313	23.291715	3862
4591.285674	21.989342	3863
4592.293915	21.845910	3864
4593.302183	21.800892	3865
4594.329368	21.760917	3866
4595.343280	21.153338	3867
4596.364726	20.005301	3868
4597.378757	19.762371	3869
4598.423402	20.767344	3870
4599.413925	20.649954	3871
4600.458737	18.598920	3872
4601.475869	19.111089	3873
4602.512040	19.329753	3874
4603.512432	18.947665	3875
4604.544977	17.400719	3876
4605.573518	17.351332	3877
4606.590873	16.595302	3878
4607.595186	16.800291	3879
4608.604381	16.102136	3880
4609.635677	15.886301	3881
4610.653720	15.696097	3882
4611.690980	16.118151	3883
4612.696647	14.951662	3884
4613.728334	14.817091	3885
4614.726141	15.738187	3886
4615.786342	13.843661	3887
4616.759615	14.628718	3888
4617.840715	14.445037	3889
4618.820347	14.090859	3890
4619.858269	13.665264	3891
4620.833990	13.008975	3892
4621.899578	12.917081	3893
4622.884769	13.242580	3894
4623.950724	12.456850	3895
4624.928521	12.019927	3896
4625.982896	12.143843	3897
4626.974030	11.900032	3898
4628.013961	12.046803	3899
4628.997021	11.585233	3900
4630.069391	10.707123	3901
4631.069245	11.529271	3902
4632.099639	10.565484	3903
4633.089649	10.690065	3904
4634.166190	9.833127	3905
4635.136668	10.205205	3906
4636.190555	10.164251	3907
4637.191424	9.108394	3908
4638.242446	9.616193	3909
4639.225653	9.782351	3910
4640.267319	8.447077	3911
4641.264330	7.766277	3912
4642.321354	9.676024	3913
4643.281186	9.817679	3914
4644.350907	8.826826	3915
4645.337949	8.515362	3916
4646.411541	7.820507	3917
4647.374840	8.141213	3918
4648.450056	7.583460	3919
4649.428615	7.454827	3920
4650.483708	7.943227	3921
4651.472125	8.373799	3922
4652.543797	7.263315	3923
4653.510274	7.125490	3924
4654.558734	8.071972	3925
4655.523375	7.364714	3926
4656.609644	7.495615	3927
4657.591873	7.113175	3928
