time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2448.766139	255.923111	1.863476	-0.100000	161
2450.824080	252.286255	1.895277	-0.100000	163
2452.864134	257.269714	1.864387	-0.100000	165
2454.903600	248.310440	1.796147	-0.100000	167
2456.954811	254.361649	1.671997	-0.100000	169
2459.003139	253.613449	1.633765	-0.100000	171
2461.048160	253.978836	1.591378	-0.100000	173
2463.088055	249.504425	1.569084	-0.100000	175
2465.132442	256.122620	1.497465	-0.100000	177
2467.192542	253.300110	1.479700	-0.006120	179
2469.231631	250.557526	1.467486	-0.100000	181
2471.265151	249.662766	1.407092	-0.100000	183
2473.327976	253.782089	1.347634	0.012102	185
2475.371742	252.362030	1.304410	-0.016805	187
2477.400990	252.766190	1.242651	-0.024181	189
2479.443043	253.979202	1.206409	-0.017782	191
2481.492727	254.684860	1.183400	-0.001054	193
2483.539210	254.964035	1.156152	0.005433	195
2485.579738	255.321793	1.118611	0.004546	197
2487.619426	255.546570	1.064850	0.004356	199
2489.667119	254.299057	1.014455	0.004058	201
2491.726038	252.171524	0.994513	0.007052	203
2493.778266	252.793396	1.004208	0.023137	205
2495.798999	256.338135	0.965871	0.039434	207
2497.839803	255.142670	0.889843	0.006401	209
