crossing time (s)	slope (V/s)	crossing number
2447.802623	-115.706256	1696
2448.776193	-111.013741	1697
2449.856767	-110.827615	1698
2450.825392	-99.852234	1699
2451.865034	-84.158147	1700
2452.888601	-88.655034	1701
2453.938811	-78.058327	1702
2454.915815	-83.005079	1703
2456.007004	-77.921232	1704
2456.945463	-79.781057	1705
2458.032715	-77.686584	1706
2459.010440	-71.892689	1707
2460.069854	-69.048119	1708
2461.015114	-68.704276	1709
2462.122753	-63.283269	1710
2463.102776	-61.395569	1711
2464.184943	-56.380137	1712
2465.128823	-51.978794	1713
2466.222110	-51.226981	1714
2467.181458	-48.084867	1715
2468.239435	-49.265390	1716
2469.238275	-49.257360	1717
2470.316987	-44.623048	1718
2471.267333	-44.498314	1719
2472.362973	-40.384175	1720
2473.325567	-40.307695	1721
2474.407585	-38.383490	1722
2475.345909	-37.044818	1723
2476.477705	-34.074209	1724
2477.410394	-33.816902	1725
2478.534491	-31.264563	1726
2479.448250	-30.917002	1727
2480.564106	-29.241869	1728
2481.482560	-27.657511	1729
2482.614130	-26.257397	1730
2483.523239	-25.392753	1731
2484.641951	-24.939788	1732
2485.579529	-22.935487	1733
2486.721557	-22.210169	1734
2487.621217	-20.279261	1735
2488.761867	-21.362088	1736
2489.658272	-19.902606	1737
2490.805066	-19.978162	1738
2491.739203	-16.592580	1739
2492.831521	-17.604909	1740
2493.756917	-16.835088	1741
2494.887363	-14.802023	1742
2495.804557	-14.561999	1743
2496.978966	-13.662138	1744
2497.834152	-13.815501	1745
2499.018006	-14.680475	1746
