time (s)	det(V)
2448.462786	0.304291	
2448.464368	0.325359	
2448.466014	0.332868	
2448.467603	0.383520	
2448.469233	0.328546	
2448.470840	0.396371	
2448.472461	0.363479	
2448.474127	0.404999	
2448.475713	0.377272	
2448.477365	0.455716	
2448.478931	0.409217	
2448.480617	0.447550	
2448.482189	0.439349	
2448.483865	0.438189	
2448.485418	0.459692	
2448.487126	0.499709	
2448.488664	0.497844	
2448.490377	0.519037	
2448.491879	0.541322	
2448.493609	0.561246	
2448.495089	0.565753	
2448.496854	0.602951	
2448.498341	0.596755	
2448.500113	0.623346	
2448.501603	0.700779	
2448.503402	0.651291	
2448.504877	0.717702	
2448.506643	0.716558	
2448.508139	0.731918	
2448.509863	0.745626	
2448.511382	0.819393	
2448.513099	0.803553	
2448.514638	0.840513	
2448.516351	0.867712	
2448.517896	0.961262	
2448.519582	0.878999	
2448.521147	0.982451	
2448.522830	0.975567	
2448.524402	1.027230	
2448.526056	1.022887	
2448.527647	1.090072	
2448.529285	1.080452	
2448.530910	1.156696	
2448.532549	1.146520	
2448.534152	1.240860	
2448.535771	1.214043	
2448.537437	1.289502	
2448.539027	1.288104	
2448.540700	1.355482	
2448.542274	1.368396	
2448.543967	1.459456	
2448.545540	1.482108	
2448.547232	1.503059	
2448.548790	1.540474	
2448.550481	1.584902	
2448.552025	1.617302	
2448.553736	1.619385	
2448.555243	1.625999	
2448.557005	1.625701	
2448.558493	1.625955	
2448.560261	1.625178	
2448.561737	1.625822	
2448.563503	1.625878	
2448.564997	1.626031	
2448.566766	1.625838	
2448.568249	1.626040	
2448.570031	1.625532	
2448.571519	1.626035	
2448.573277	1.625931	
2448.574812	1.625919	
2448.576299	1.625931	
2448.577895	1.625919	
2448.579378	1.626027	
2448.581031	1.625979	
2448.582522	1.626112	
2448.584154	1.625854	
2448.585683	1.625963	
2448.587317	1.625814	
2448.588792	1.626015	
2448.590421	1.625762	
2448.591910	1.626015	
2448.593539	1.626128	
2448.595029	1.626040	
2448.596628	1.625991	
2448.598153	1.625959	
2448.599723	1.625995	
2448.601265	1.625955	
2448.602866	1.625907	
2448.604454	1.626047	
2448.606040	1.625995	
2448.607639	1.626015	
2448.609207	1.626084	
2448.610836	1.625846	
2448.612360	1.625991	
2448.614045	1.625991	
2448.615522	1.625959	
2448.617250	1.625979	
2448.618724	1.626092	
2448.620451	1.626136	
2448.621989	1.626068	
2448.623708	1.626060	
2448.625226	1.626116	
2448.626974	1.626060	
2448.628463	1.626140	
2448.630252	1.626011	
2448.631726	1.626084	
2448.633516	1.626096	
2448.634997	1.626152	
2448.636761	1.626016	
2448.638242	1.626148	
2448.639995	1.625943	
2448.641492	1.626108	
2448.643247	1.626176	
2448.644765	1.626040	
2448.646502	1.625979	
2448.648028	1.625967	
2448.649745	1.626032	
2448.651279	1.626036	
2448.652983	1.626189	
2448.654544	1.626024	
2448.656251	1.626072	
2448.657820	1.625919	
2448.659476	1.626108	
2448.661059	1.625886	
2448.662708	1.626052	
2448.664297	1.625951	
2448.665941	1.626076	
2448.667545	1.626092	
2448.669167	1.626233	
2448.670790	1.626027	
2448.672391	1.626172	
2448.674064	1.626100	
2448.675666	1.626060	
2448.677327	1.625955	
2448.678915	1.626092	
2448.680598	1.626011	
2448.682151	1.625963	
2448.683857	1.626056	
2448.685396	1.626148	
2448.687106	1.626011	
2448.688655	1.625975	
2448.690350	1.626060	
2448.691854	1.626132	
2448.693598	1.626076	
2448.695089	1.626060	
2448.696873	1.626156	
2448.698357	1.626052	
2448.700134	1.626088	
2448.701614	1.626027	
2448.703378	1.626100	
2448.704862	1.626015	
2448.706619	1.626060	
2448.708130	1.625987	
2448.709898	1.626148	
2448.711410	1.625983	
2448.713133	1.626092	
2448.714656	1.626084	
2448.716354	1.626032	
2448.717896	1.626108	
2448.719563	1.625987	
2448.721120	1.626015	
2448.722788	1.625999	
2448.724377	1.626015	
2448.726034	1.626040	
2448.727621	1.625963	
2448.729247	1.626028	
2448.730843	1.625999	
2448.732367	1.625971	
2448.733916	1.626015	
2448.735426	1.625947	
2448.736991	1.625979	
2448.738478	1.625927	
2448.740103	1.625931	
2448.741582	1.625963	
2448.743171	1.625935	
2448.744698	1.625967	
2448.746254	1.625629	
2448.747841	1.625818	
2448.749337	1.625540	
2448.750984	1.620561	
2448.752476	1.498773	
2448.754103	1.308701	
2448.755631	1.195114	
2448.757273	1.015238	
2448.758743	0.852320	
2448.760452	0.655690	
2448.761931	0.496362	
2448.763612	0.323611	
2448.765088	0.116012	
2448.766779	-0.081159	
2448.768262	-0.234194	
2448.769948	-0.428754	
2448.771467	-0.585307	
2448.773110	-0.762718	
2448.774645	-0.938736	
2448.776262	-1.124872	
2448.777829	-1.269416	
2448.779487	-1.507079	
2448.781057	-1.615844	
2448.782731	-1.627409	
2448.784323	-1.627993	
2448.785966	-1.627756	
2448.787577	-1.628050	
2448.789202	-1.627953	
2448.790829	-1.628130	
2448.792449	-1.628098	
2448.794089	-1.627816	
2448.795706	-1.627997	
2448.797353	-1.628098	
2448.798930	-1.628090	
2448.800623	-1.627965	
2448.802172	-1.628175	
2448.803880	-1.627929	
2448.805434	-1.628251	
2448.807132	-1.627957	
2448.808681	-1.628175	
2448.810391	-1.627925	
2448.811961	-1.628203	
2448.813667	-1.627989	
2448.815162	-1.628106	
2448.816935	-1.627925	
2448.818420	-1.628062	
2448.820211	-1.627985	
2448.821695	-1.628203	
2448.823458	-1.628191	
2448.824946	-1.628175	
2448.826736	-1.628021	
2448.828221	-1.628195	
2448.830012	-1.628183	
2448.831507	-1.628223	
2448.833245	-1.628106	
2448.834757	-1.628239	
2448.836487	-1.628070	
2448.838008	-1.628243	
2448.839732	-1.628026	
2448.841266	-1.628275	
2448.842978	-1.627933	
2448.844530	-1.628203	
2448.846207	-1.628227	
2448.847766	-1.628344	
2448.849438	-1.627985	
2448.851016	-1.628247	
2448.852672	-1.628187	
2448.854288	-1.628243	
2448.855936	-1.628360	
2448.857535	-1.628267	
2448.859155	-1.628158	
2448.860772	-1.628183	
2448.862395	-1.628118	
2448.864082	-1.628175	
2448.865658	-1.628283	
2448.867328	-1.628166	
2448.868903	-1.628122	
2448.870590	-1.628183	
2448.872167	-1.628142	
2448.873844	-1.627949	
2448.875399	-1.628255	
2448.877101	-1.628187	
2448.878644	-1.628291	
2448.880344	-1.628287	
2448.881846	-1.628243	
2448.883621	-1.628114	
2448.885103	-1.628231	
2448.886847	-1.628263	
2448.888339	-1.628142	
2448.890115	-1.627917	
2448.891613	-1.628291	
2448.893106	-1.628247	
2448.894694	-1.628356	
2448.896207	-1.628187	
2448.897800	-1.628239	
2448.899296	-1.628223	
2448.900943	-1.628138	
2448.902452	-1.628134	
2448.904078	-1.628283	
2448.905608	-1.628171	
2448.907252	-1.628150	
2448.908747	-1.628158	
2448.910386	-1.628207	
