time (s)	magX	magY	magZ
2448.463817	414.970215	309.066620	441.572754
2448.467164	416.080658	311.053772	439.468719
2448.470486	416.314453	313.450012	437.247803
2448.473863	417.191132	315.729401	434.208618
2448.477151	417.834015	317.424316	431.344818
2448.480488	418.067810	320.171265	429.065430
2448.483817	418.301575	322.801300	425.967834
2448.487154	419.412048	324.671539	423.396240
2448.490483	419.178253	327.827576	419.889526
2448.493814	419.645813	330.165405	416.265900
2448.497178	419.938049	332.620117	413.343628
2448.500482	420.580933	336.068390	409.310913
2448.503812	420.113403	338.698425	406.096436
2448.507147	420.639404	341.562256	402.472809
2448.510489	420.580933	344.192291	397.914062
2448.513813	421.340729	347.406799	393.939758
2448.517148	420.873169	349.861511	390.491516
2448.520482	421.340729	353.251312	385.698975
2448.523808	421.340729	355.939819	381.607819
2448.527147	421.165405	359.271179	376.639954
2448.530475	421.106964	362.719452	371.905884
2448.533814	421.632965	365.349518	368.048492
2448.537180	421.282288	368.797791	362.671509
2448.540501	422.158966	371.836945	357.703674
2448.543809	422.042084	374.992981	351.800659
2448.547148	421.925171	378.324402	346.306824
2448.550480	422.275879	381.246643	340.988281
2448.553822	422.860321	384.578033	334.442413
2448.557148	423.152527	387.675629	328.831665
2448.560479	423.327881	390.481018	323.162476
2448.563812	423.970764	393.578613	316.382812
2448.567144	423.737000	396.033295	309.720032
2448.570475	423.678558	399.598480	303.057251
2448.575192	424.087677	405.618347	289.439514
2448.578111	424.555237	408.073059	281.549377
2448.581384	424.847473	410.644653	274.185242
2448.584760	424.847473	413.391602	267.873169
2448.587999	425.373474	416.430756	258.521912
2448.591321	425.139679	419.177673	250.924011
2448.594660	425.431915	421.457062	242.566315
2448.598017	424.905914	423.911774	233.215057
2448.600893	424.847473	426.600250	224.857361
2448.604250	424.379883	428.645813	215.915222
2448.607581	423.561676	430.632965	206.856201
2448.610917	422.977203	432.737000	197.212738
2448.614267	422.451202	434.899475	188.036804
2448.617566	421.574524	436.652863	177.925751
2448.620472	420.580933	438.172424	166.587372
2448.623807	418.769135	439.165985	156.710083
2448.627170	417.074219	440.802460	146.482147
2448.630472	415.613098	441.386902	135.260651
2448.633806	413.801300	442.964935	124.448242
2448.637135	411.580353	443.549377	113.577393
2448.640472	408.716553	443.841614	102.005219
2448.643802	405.618927	444.192291	90.023926
2448.647134	402.813568	443.081818	78.042633
2448.650468	400.300415	442.263611	65.886017
2448.653800	397.553467	441.445343	54.080048
2448.657137	393.637634	440.393341	41.222076
2448.660470	390.189362	438.523102	29.357666
2448.663798	387.033325	436.302155	16.149048
2448.667129	383.234375	434.022797	4.401489
2448.670488	379.318542	429.873169	-8.281128
2448.673795	374.993561	427.243134	-21.898926
2448.677132	370.610168	423.093506	-34.873779
2448.680463	365.992981	418.417877	-47.790222
2448.683813	361.843384	413.625366	-60.472839
2448.687133	357.459961	408.131500	-74.324402
2448.690464	353.018127	402.637634	-86.013489
2448.693793	347.056702	396.091766	-99.105225
2448.697141	342.497955	389.487427	-111.554077
2448.700459	337.413208	381.772644	-124.528931
2448.703798	332.620697	374.116302	-136.860901
2448.707127	328.061951	365.057281	-148.433105
2448.710461	322.743439	356.465820	-161.174194
2448.713790	317.658691	347.289886	-173.389282
2448.717130	311.931030	337.003510	-185.136780
2448.720459	307.372314	326.600220	-196.007629
2448.723789	301.878448	316.372284	-206.761536
2448.727150	296.150787	305.092346	-217.866211
2448.731824	284.812378	281.772644	-236.919373
2448.735084	279.201660	269.206909	-246.329102
2448.737979	273.649323	255.647552	-255.329651
2448.741321	267.687897	242.322021	-263.102905
2448.744658	260.616028	228.762726	-269.999451
2448.748047	254.362366	215.203369	-276.779114
2448.751376	247.758026	201.176498	-282.039124
2448.754726	241.562836	186.272934	-288.000671
2448.757590	234.607834	171.486267	-292.734680
2448.760887	226.834595	156.816467	-297.527161
2448.764219	219.528931	141.386902	-300.507874
2448.767548	213.801285	126.132668	-303.020996
2448.770910	205.969604	111.053764	-304.540588
2448.774210	198.313278	95.390411	-304.832886
2448.777122	191.884277	80.311508	-304.949707
2448.780459	185.163055	63.654583	-303.605530
2448.783783	178.383408	48.984802	-302.553528
2448.787119	171.545288	33.964344	-299.514343
2448.790453	164.940964	18.651661	-296.241455
2448.793788	158.745773	4.274109	-292.091797
2448.797123	152.258331	-10.395683	-286.188782
2448.800486	146.355347	-24.422562	-280.694946
2448.803788	140.686157	-38.391006	-274.090637
2448.807117	135.835205	-52.710114	-266.025146
2448.810455	130.341324	-65.451210	-257.842773
2448.813805	126.191711	-78.776741	-249.718933
2448.817118	122.100525	-90.933388	-239.783203
2448.820456	117.950912	-103.031563	-229.847473
2448.823785	114.677979	-114.720634	-220.028625
2448.827128	112.164810	-125.708351	-209.450073
2448.830450	109.476334	-137.046753	-197.644104
2448.833783	107.313843	-146.573364	-185.019897
2448.837112	105.618927	-156.567505	-173.564575
2448.840442	104.274704	-165.509644	-161.583313
2448.843804	102.579788	-173.633575	-148.549988
2448.847112	101.936890	-181.757446	-134.815308
2448.850447	101.586197	-189.413788	-121.256042
2448.853778	101.118637	-196.310333	-108.047363
2448.857117	101.293976	-203.323761	-95.306274
2448.860449	101.819992	-208.934540	-80.285828
2448.863806	101.118637	-214.311493	-66.726501
2448.867120	102.579788	-219.863831	-52.874939
2448.870450	103.281113	-224.188782	-38.731140
2448.873781	104.800705	-229.156647	-24.061401
2448.877112	105.502060	-232.604919	-10.852722
2448.880449	106.846283	-235.819397	3.115662
2448.883781	108.307434	-238.215668	18.311493
2448.887131	109.768555	-241.254822	32.104614
2448.891740	113.041504	-244.469299	61.093506
2448.895120	114.853317	-244.644653	74.886597
2448.898026	116.665100	-245.988892	90.023926
2448.901380	118.126251	-246.105804	101.713013
2448.904720	120.347168	-246.514893	116.558167
2448.907963	122.509644	-246.222656	130.059021
2448.911319	124.730560	-245.930450	143.384552
2448.914630	126.659271	-244.878448	155.833435
2448.917534	128.529526	-243.534180	169.860291
2448.920862	131.042679	-242.014587	182.601379
