time (s)	det(V)
3555.681711	1.552184	
3555.683373	1.615018	
3555.684973	1.625878	
3555.686647	1.625049	
3555.688225	1.625907	
3555.689898	1.625782	
3555.691455	1.625971	
3555.693149	1.625661	
3555.694695	1.625951	
3555.696389	1.625882	
3555.697939	1.625923	
3555.699658	1.625798	
3555.701193	1.625987	
3555.702935	1.625794	
3555.704421	1.626100	
3555.706192	1.625983	
3555.707670	1.625991	
3555.709437	1.625951	
3555.710920	1.625991	
3555.712697	1.625947	
3555.714191	1.626096	
3555.715965	1.625999	
3555.717459	1.626100	
3555.719224	1.626068	
3555.720731	1.626011	
3555.722461	1.625883	
3555.723983	1.626028	
3555.725675	1.626064	
3555.727210	1.626047	
3555.728914	1.626064	
3555.730481	1.626019	
3555.732173	1.626076	
3555.733742	1.626032	
3555.735427	1.625971	
3555.737002	1.626023	
3555.738634	1.626080	
3555.740224	1.626064	
3555.741830	1.625963	
3555.743454	1.626015	
3555.745080	1.626044	
3555.746729	1.625935	
3555.748315	1.626148	
3555.749970	1.625975	
3555.751551	1.625983	
3555.753233	1.625975	
3555.754784	1.625919	
3555.756493	1.626068	
3555.758047	1.626124	
3555.759761	1.625971	
3555.761301	1.626028	
3555.762989	1.625979	
3555.764519	1.626092	
3555.766267	1.626080	
3555.767746	1.625943	
3555.769518	1.626068	
3555.771004	1.626108	
3555.772789	1.626044	
3555.774270	1.626036	
3555.776045	1.625967	
3555.777555	1.626088	
3555.779042	1.626011	
3555.780602	1.626027	
3555.782143	1.626068	
3555.783742	1.626015	
3555.785244	1.625907	
3555.786876	1.625882	
3555.788384	1.625995	
3555.790016	1.626003	
3555.791497	1.626056	
3555.793147	1.626047	
3555.794626	1.625963	
3555.796258	1.626036	
3555.797750	1.625923	
3555.799375	1.626052	
3555.800876	1.626036	
3555.802470	1.626132	
3555.803994	1.625935	
3555.805634	1.626104	
3555.807167	1.626019	
3555.808775	1.626015	
3555.810338	1.626084	
3555.811918	1.626019	
3555.813512	1.626064	
3555.815064	1.626084	
3555.816738	1.625935	
3555.818218	1.625959	
3555.819913	1.625963	
3555.821386	1.625999	
3555.823126	1.626056	
3555.824677	1.626080	
3555.826377	1.625955	
3555.827918	1.626148	
3555.829636	1.626031	
3555.831151	1.625911	
3555.832921	1.625987	
3555.834400	1.626027	
3555.836170	1.626015	
3555.837657	1.625975	
3555.839435	1.625903	
3555.840922	1.626003	
3555.842701	1.625967	
3555.844191	1.625967	
3555.845969	1.626019	
3555.847455	1.625967	
3555.849225	1.625564	
3555.850730	1.626047	
3555.852452	1.624315	
3555.853970	1.534496	
3555.855669	1.269316	
3555.857207	1.083622	
3555.858894	0.813495	
3555.860455	0.617175	
3555.862143	0.385849	
3555.863714	0.126751	
3555.865408	-0.128745	
3555.866988	-0.302591	
3555.868656	-0.542160	
3555.870248	-0.740796	
3555.871877	-1.001461	
3555.873494	-1.204238	
3555.875129	-1.456927	
3555.876740	-1.624013	
3555.878333	-1.628017	
3555.879974	-1.627329	
3555.881555	-1.628009	
3555.883241	-1.627945	
3555.884800	-1.628110	
3555.886495	-1.627760	
3555.888046	-1.628158	
3555.889748	-1.627667	
3555.891301	-1.628163	
3555.893005	-1.627913	
3555.894567	-1.628227	
3555.896287	-1.628078	
3555.897786	-1.628251	
3555.899549	-1.628154	
3555.901028	-1.628086	
3555.902782	-1.628050	
3555.904268	-1.628211	
3555.906029	-1.628066	
3555.907508	-1.628179	
3555.909274	-1.628058	
3555.910772	-1.628356	
3555.912518	-1.628243	
3555.914024	-1.628215	
3555.915741	-1.628042	
3555.917266	-1.628191	
3555.918970	-1.628219	
3555.920510	-1.628207	
3555.922179	-1.628368	
3555.923735	-1.628356	
3555.925393	-1.628183	
3555.926982	-1.628340	
3555.928617	-1.628239	
3555.930203	-1.628316	
3555.931853	-1.628106	
3555.933446	-1.628364	
3555.935079	-1.628114	
3555.936712	-1.628150	
3555.938239	-1.628247	
3555.939875	-1.628263	
3555.941354	-1.628263	
3555.942980	-1.628295	
3555.944459	-1.628251	
3555.946103	-1.628283	
3555.947588	-1.628303	
3555.949192	-1.628179	
3555.950716	-1.628283	
3555.952271	-1.628066	
3555.953824	-1.628340	
3555.955324	-1.628126	
3555.956973	-1.628340	
3555.958462	-1.628211	
3555.960103	-1.628320	
3555.961615	-1.628235	
3555.963295	-1.628142	
3555.964773	-1.628283	
3555.966472	-1.628191	
3555.967956	-1.628336	
3555.969647	-1.628267	
3555.971140	-1.628243	
3555.972860	-1.628235	
3555.974345	-1.628239	
3555.976039	-1.628219	
3555.977521	-1.628223	
3555.979203	-1.628211	
3555.980704	-1.628263	
3555.982441	-1.628247	
3555.983967	-1.628191	
3555.985706	-1.628005	
3555.987244	-1.628155	
3555.988956	-1.627913	
3555.990506	-1.628191	
3555.992201	-1.628122	
3555.993754	-1.628166	
