time (s)	det(V)
2549.853348	-1.627780	
2549.854988	-1.627848	
2549.856602	-1.627973	
2549.858288	-1.628009	
2549.859897	-1.628021	
2549.861547	-1.627929	
2549.863138	-1.627897	
2549.864815	-1.628038	
2549.866380	-1.627937	
2549.868065	-1.628038	
2549.869616	-1.627989	
2549.871292	-1.628046	
2549.872843	-1.627969	
2549.874541	-1.628134	
2549.876047	-1.628082	
2549.877803	-1.628042	
2549.879295	-1.627933	
2549.881085	-1.628042	
2549.882566	-1.628118	
2549.884359	-1.628042	
2549.885841	-1.628211	
2549.887352	-1.628114	
2549.888936	-1.628062	
2549.890498	-1.628175	
2549.892066	-1.628308	
2549.893543	-1.628142	
2549.895218	-1.628166	
2549.896704	-1.628021	
2549.898342	-1.628279	
2549.899866	-1.628207	
2549.901516	-1.628295	
2549.902995	-1.628175	
2549.904640	-1.628166	
2549.906119	-1.628150	
2549.907755	-1.628086	
2549.909239	-1.628283	
2549.910873	-1.628295	
2549.912379	-1.628287	
2549.914043	-1.628235	
2549.915565	-1.628231	
2549.917206	-1.628223	
2549.918744	-1.628340	
2549.920375	-1.628215	
2549.921950	-1.628263	
2549.923541	-1.628384	
2549.925137	-1.628340	
2549.926691	-1.628283	
2549.928309	-1.628336	
2549.929807	-1.628332	
2549.931529	-1.628424	
2549.933105	-1.628291	
2549.934807	-1.628336	
2549.936386	-1.628291	
2549.938070	-1.628493	
2549.939654	-1.628461	
2549.941342	-1.628497	
2549.942898	-1.628469	
2549.944606	-1.628501	
2549.946146	-1.628461	
2549.947856	-1.628533	
2549.949367	-1.628440	
2549.951107	-1.628593	
2549.952594	-1.628485	
2549.954374	-1.628549	
2549.955868	-1.628654	
2549.957666	-1.628702	
2549.959142	-1.628557	
2549.960947	-1.628662	
2549.962423	-1.628549	
2549.964200	-1.628642	
2549.965690	-1.628585	
2549.967450	-1.628726	
2549.968962	-1.628509	
2549.970724	-1.628638	
2549.972246	-1.628553	
2549.973974	-1.628610	
2549.975495	-1.628440	
2549.977206	-1.628565	
2549.978739	-1.628533	
2549.980424	-1.628537	
2549.981981	-1.628457	
2549.983656	-1.628372	
2549.985237	-1.628392	
2549.986907	-1.628332	
2549.988493	-1.628263	
2549.990166	-1.628255	
2549.991763	-1.628448	
2549.993419	-1.628312	
2549.995030	-1.628364	
2549.996652	-1.628098	
2549.998287	-1.628360	
2549.999878	-1.628130	
2550.001542	-1.628195	
2550.003151	-1.628231	
2550.004809	-1.628307	
2550.006382	-1.628195	
2550.008068	-1.628223	
