crossing time (s)	slope (V/s)	crossing number
3162.172014	156.346428	2386
3163.189730	148.234807	2387
3164.197663	155.457562	2388
3165.227381	147.324326	2389
3166.239734	150.299879	2390
3167.272547	145.446743	2391
3168.300529	150.898470	2392
3169.329869	145.984327	2393
3170.347764	149.396390	2394
3171.370838	144.593299	2395
3172.389139	141.087986	2396
3173.418848	145.758396	2397
3174.427635	143.537191	2398
3175.467307	145.190632	2399
3176.463906	141.495398	2400
3177.491159	138.154154	2401
3178.526921	141.280002	2402
3179.528294	136.652369	2403
3180.573261	139.369979	2404
3181.566105	135.646081	2405
3182.622592	135.976985	2406
3183.642228	131.478720	2407
3184.641501	133.772774	2408
3185.657301	132.020358	2409
3186.696600	126.621042	2410
3187.739224	125.372393	2411
3188.728442	124.376685	2412
3189.764258	122.397275	2413
3190.772170	121.306292	2414
3191.800178	115.329105	2415
3192.815490	111.024325	2416
3193.854936	108.819736	2417
3194.860784	104.710909	2418
3195.895700	103.221246	2419
3196.931851	99.921599	2420
3197.913568	96.851260	2421
3198.955927	93.809930	2422
3199.986408	90.677309	2423
3201.010215	89.596049	2424
3202.019992	86.647837	2425
3203.068720	84.168358	2426
3204.078543	80.734646	2427
3205.086572	79.417875	2428
3206.118743	75.908655	2429
3207.127038	73.936420	2430
3208.162038	71.470653	2431
3209.167702	69.538488	2432
3210.200618	68.272076	2433
3211.199071	64.277253	2434
3212.247214	63.808657	2435
3213.263388	60.627336	2436
3214.268136	59.240382	2437
3215.338475	58.083770	2438
3216.330479	54.865872	2439
3217.349379	54.898079	2440
3218.374670	52.857152	2441
3219.390909	49.535083	2442
3220.413699	50.215372	2443
3221.439869	47.493094	2444
3222.456951	45.472951	2445
3223.484236	44.376795	2446
3224.507502	42.072741	2447
3225.525246	42.261487	2448
3226.552309	40.742039	2449
3227.547410	38.639005	2450
3228.575008	37.054260	2451
3229.610263	35.846777	2452
3230.616319	35.832716	2453
3231.662301	32.949205	2454
3232.680663	33.495485	2455
3233.715164	31.985140	2456
3234.691958	30.884626	2457
3235.756052	30.070549	2458
3236.761935	29.348296	2459
3237.769865	28.918554	2460
3238.807127	27.429277	2461
3239.810059	26.796842	2462
3240.855824	25.851864	2463
3241.870324	24.355091	2464
3242.894172	23.817629	2465
3243.926584	22.956744	2466
3244.936032	22.423975	2467
3245.952339	22.115623	2468
3246.967907	19.894021	2469
3248.001106	20.001434	2470
3249.021160	19.398574	2471
3250.038446	19.050474	2472
3251.084292	18.343147	2473
3252.070590	17.498040	2474
3253.131470	17.395813	2475
3254.119860	16.585872	2476
3255.139552	15.623280	2477
3256.191914	15.295221	2478
3257.174922	14.997705	2479
3258.220481	13.580682	2480
3259.225770	14.117495	2481
3260.261492	13.739974	2482
3261.283689	12.970313	2483
3262.280870	12.387648	2484
3263.342145	11.580518	2485
3264.339931	11.792469	2486
3265.371817	11.682172	2487
3266.370190	11.796566	2488
3267.414421	10.746962	2489
3268.415941	10.295938	2490
3269.465242	8.917670	2491
3270.458792	8.601916	2492
3271.505254	10.112430	2493
3272.499478	9.947768	2494
3273.535976	9.351599	2495
3274.553776	7.125615	2496
3275.557087	6.457921	2497
3276.607288	7.745612	2498
3277.584456	8.449263	2499
