time (s)	magX	magY	magZ
3162.320060	173.250717	-295.648163	240.519577
3162.323426	169.393341	-289.511383	228.129181
3162.326724	166.295731	-284.543518	215.095856
3162.330056	162.847458	-278.348328	204.517242
3162.333395	159.340744	-272.270020	192.828171
3162.336741	156.067795	-267.185272	183.184692
3162.340061	152.853302	-261.106964	173.190536
3162.343390	149.580368	-255.379303	164.365280
3162.346725	146.950317	-249.768555	155.189362
3162.350060	143.794281	-244.683807	147.591461
3162.353397	140.404449	-239.540619	140.052017
3162.356722	138.066635	-234.163651	132.395676
3162.360056	135.319702	-229.312668	126.025131
3162.363391	132.572769	-224.870834	119.011688
3162.366738	129.124496	-219.552307	113.167160
3162.370057	125.734665	-215.694916	107.322609
3162.373389	123.396851	-210.668594	102.530098
3162.376721	120.766800	-206.343658	96.919342
3162.380073	117.260086	-202.077133	92.535942
3162.383393	115.214493	-198.161301	88.035652
3162.386724	112.292221	-194.362350	83.944481
3162.390054	109.253067	-190.680298	79.210403
3162.393381	107.850388	-187.056686	74.885452
3162.396716	105.278793	-183.374634	72.196960
3162.400057	102.590302	-179.400345	68.456459
3162.403384	99.726479	-176.127411	65.475746
3162.406719	97.154884	-172.912903	62.202801
3162.410076	94.232605	-169.289307	59.923439
3162.414732	89.732323	-163.444763	53.728226
3162.417607	88.037399	-159.821152	49.812393
3162.420977	85.933372	-157.658676	48.059029
3162.424340	84.296906	-154.268845	46.130333
3162.427686	81.725311	-151.405029	44.201637
3162.430903	80.205727	-148.132080	41.805378
3162.434236	78.218582	-145.560486	39.701344
3162.437566	76.757454	-142.755096	37.012856
3162.440467	75.120987	-140.300400	35.785503
3162.443809	73.659851	-137.378128	33.973701
3162.447173	72.023376	-134.748108	32.629456
3162.450484	70.562241	-132.527176	30.876095
3162.453854	69.334892	-129.663345	28.713617
3162.456762	68.165985	-127.500877	27.310928
3162.460046	67.113968	-124.637062	26.200468
3162.463377	65.769730	-122.299240	24.388660
3162.466741	64.659264	-120.312103	22.985971
3162.470041	63.665695	-117.623611	21.583284
3162.473376	63.022797	-115.227348	21.758621
3162.476714	61.853889	-113.766228	20.472822
3162.480056	61.269432	-111.603745	19.888371
3162.483371	59.866745	-109.616600	18.018118
3162.486715	59.632965	-107.980125	18.076563
3162.490043	58.990067	-105.992989	16.907656
3162.493375	58.230278	-104.122734	16.440094
3162.496709	57.295151	-102.778496	15.738749
3162.500043	55.892464	-100.908249	14.920513
3162.503376	55.892464	-99.505554	13.751608
3162.506706	54.723553	-98.804214	12.991817
3162.510041	53.729984	-97.635307	13.459381
3162.513368	53.320866	-95.648163	13.167154
3162.516703	52.385742	-95.005264	12.524256
3162.520046	51.918175	-93.602577	11.998247
3162.523380	51.450615	-92.550560	11.706020
3162.526704	50.749271	-91.673874	11.296902
3162.530044	49.521919	-90.504967	10.887785
3162.533370	49.229691	-89.920517	10.654003
3162.536705	48.645237	-88.400940	10.011105
3162.540038	47.651665	-87.874924	9.601986
3162.543370	47.067211	-86.881363	9.017534
3162.546701	46.190533	-86.063126	9.485096
3162.550031	45.430744	-85.127998	9.075979
3162.553369	44.846291	-83.783752	8.959087
3162.556707	44.612507	-83.082413	8.199299
3162.560037	43.618938	-82.322624	8.783752
3162.563369	43.092930	-82.264175	7.673291
3162.566734	42.917591	-81.270607	7.264173
3162.571387	41.573349	-79.926361	6.855055
3162.574299	41.573349	-78.757454	6.562829
3162.577626	41.105785	-77.939217	5.627703
3162.580943	40.813560	-77.530098	6.212157
3162.584217	40.287552	-76.711868	6.153711
3162.587551	40.287552	-76.127411	5.744594
3162.590908	38.183517	-76.010521	5.686149
3162.594264	38.125072	-75.542961	5.686149
3162.597128	38.066628	-74.315613	5.919930
3162.600475	37.715958	-74.607834	5.101695
3162.603811	37.423729	-73.731155	5.335476
3162.607144	37.365284	-73.263596	4.926359
3162.610489	37.365284	-72.503799	4.634132
3162.613794	37.306839	-71.919350	5.510812
3162.617125	37.248394	-71.218002	5.277031
