time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3161.152120	294.231323	1.817715	-0.043956	81
3163.190989	295.236267	1.775238	-0.045680	83
3165.236317	294.866882	1.721148	-0.047386	85
3167.283447	294.071930	1.682138	-0.042437	87
3169.326210	294.216614	1.652144	-0.041055	89
3171.366197	294.547943	1.613634	-0.041009	91
3173.409430	294.498352	1.569429	-0.041097	93
3175.453454	294.319946	1.529353	-0.039665	95
3177.497957	294.157288	1.488353	-0.038423	97
3179.542219	294.069305	1.448386	-0.037161	99
3181.585489	293.854370	1.410420	-0.035893	101
3183.628049	293.591827	1.372954	-0.035146	103
3185.670262	293.237457	1.332685	-0.033941	105
3187.715327	293.379822	1.288428	-0.032254	107
3189.762885	294.128357	1.250332	-0.030912	109
3191.809475	294.603973	1.220145	-0.031615	111
3193.850181	293.877716	1.190788	-0.032250	113
3195.888928	292.722443	1.150400	-0.029880	115
3197.934839	293.334961	1.105525	-0.026303	117
3199.984767	294.497742	1.078368	-0.028118	119
3202.025462	113.739830	-1.055271	0.030114	121
3204.063409	292.510651	1.018692	-0.027631	123
3206.109882	113.086037	-0.977782	0.024796	125
3208.159953	114.133087	-0.951404	0.026326	127
3210.202951	113.848289	-0.927969	0.027779	129
3212.241022	112.998558	-0.900122	0.026906	131
3214.280831	112.518425	-0.867269	0.025693	133
3216.325840	112.681740	-0.835376	0.024846	135
3218.372557	113.053642	-0.807755	0.024815	137
3220.419047	113.228386	-0.782837	0.024541	139
3222.464379	113.231552	-0.758749	0.024334	141
3224.508384	113.103157	-0.736153	0.023522	143
3226.551019	112.989197	-0.714064	0.023766	145
3228.591618	113.037376	-0.691462	0.023230	147
3230.630991	113.066620	-0.668116	0.022390	149
3232.671701	113.253632	-0.644297	0.021964	151
3234.714926	113.308678	-0.618989	0.022129	153
3236.766142	112.934364	-0.595236	0.022057	155
3238.816896	112.359207	-0.576807	0.020830	157
3240.859549	112.354607	-0.563961	0.019028	159
3242.892711	113.120613	-0.546638	0.018555	161
3244.929851	113.591400	-0.522066	0.019583	163
3246.979990	113.100250	-0.498168	0.020098	165
3249.034438	112.252579	-0.482100	0.018604	167
3251.078499	112.208344	-0.471171	0.016757	169
3253.112459	112.874763	-0.456633	0.016306	171
3255.145606	113.277321	-0.437474	0.016757	173
3257.187737	113.256531	-0.418551	0.016754	175
3259.237016	113.029099	-0.401878	0.016283	177
3261.287586	112.828369	-0.387409	0.015480	179
3263.336384	112.743622	-0.373467	0.014716	181
3265.380841	112.826088	-0.360612	0.014461	183
3267.425131	113.006874	-0.347533	0.014036	185
3269.468766	113.107574	-0.334771	0.013594	187
3271.510466	113.127411	-0.323739	0.013339	189
3273.546425	112.944763	-0.313344	0.013091	191
3275.578753	112.443535	-0.303805	0.012628	193
3277.611283	111.727646	-0.292407	0.012192	195
