crossing time (s)	slope (V/s)	crossing number
3286.423618	148.512479	2506
3287.424288	144.904069	2507
3288.428324	144.266356	2508
3289.480612	144.076882	2509
3290.468179	136.622518	2510
3291.499778	135.557299	2511
3292.525565	138.555118	2512
3293.558582	141.041613	2513
3294.571692	138.305447	2514
3295.589086	136.499353	2515
3296.606784	141.711644	2516
3297.626981	136.822476	2517
3298.649338	139.644470	2518
3299.671941	132.537522	2519
3300.699332	134.813370	2520
3301.708387	129.951708	2521
3302.764373	133.334673	2522
3303.777992	128.837996	2523
3304.821548	125.990411	2524
3305.797762	125.842876	2525
3306.841958	121.240739	2526
3307.859020	117.180250	2527
3308.900800	114.277721	2528
3309.880105	111.571347	2529
3310.910757	107.204281	2530
3311.941125	105.306580	2531
3312.975306	101.702887	2532
3313.984703	96.665416	2533
3315.009666	97.434535	2534
3316.024623	91.650845	2535
3317.054834	91.240366	2536
3318.072066	86.866395	2537
3319.095426	85.455429	2538
3320.094717	81.395641	2539
3321.134581	80.225484	2540
3322.168498	78.599591	2541
3323.197320	75.467960	2542
3324.214066	73.316783	2543
3325.238131	70.913297	2544
3326.249462	67.771008	2545
3327.276329	66.347827	2546
3328.296965	63.254201	2547
3329.320411	61.544331	2548
3330.347511	60.233413	2549
3331.358684	57.813509	2550
3332.376415	55.639058	2551
3333.401245	54.655996	2552
3334.413217	51.952182	2553
3335.446172	51.778353	2554
3336.476436	48.920089	2555
3337.487943	49.281900	2556
3338.519365	45.821803	2557
3339.531514	43.562268	2558
3340.556287	43.378337	2559
3341.596676	42.241498	2560
3342.587275	40.351832	2561
3343.617406	40.180203	2562
3344.636518	38.707064	2563
3345.682398	36.912052	2564
3346.686711	35.288171	2565
3347.704619	34.881686	2566
3348.751080	32.819648	2567
3349.757021	32.947057	2568
3350.778699	31.814107	2569
3351.782563	30.101467	2570
3352.822514	29.447714	2571
3353.844827	28.306848	2572
3354.860073	27.475381	2573
3355.902925	25.905096	2574
3356.891136	26.268522	2575
3357.932915	25.215890	2576
3358.936857	24.598053	2577
3359.972902	22.905131	2578
3360.994602	22.020323	2579
3362.027712	21.557651	2580
3363.025271	20.673274	2581
3364.057184	19.826030	2582
3365.062147	19.025895	2583
3366.113953	18.697972	2584
3367.102196	18.486612	2585
3368.156822	18.213405	2586
3369.147994	16.589553	2587
3370.202598	15.892011	2588
3371.184944	15.608125	2589
3372.247196	15.504066	2590
3373.245539	13.988029	2591
3374.273657	14.480944	2592
3375.285686	13.429527	2593
3376.337268	13.392434	2594
3377.318112	12.915624	2595
3378.361294	12.538745	2596
3379.363979	11.200802	2597
3380.423528	11.425472	2598
3381.408645	11.728973	2599
3382.440006	11.056573	2600
3383.450775	10.203966	2601
3384.499848	10.015402	2602
3385.491600	9.656392	2603
3386.548821	10.139401	2604
3387.552384	7.706751	2605
3388.575718	7.983369	2606
3389.559970	7.053685	2607
3390.633669	9.185971	2608
