time (s)	magX	magY	magZ
6605.881373	329.464630	385.571594	214.220306
6605.884700	327.886627	386.331390	208.492676
6605.888039	325.665710	385.980713	202.297455
6605.891365	322.743439	386.331390	196.102264
6605.894770	320.288727	385.746918	189.147278
6605.898034	317.600250	385.337830	182.835175
6605.901372	315.613098	385.220917	176.873749
6605.904698	313.392181	384.578033	169.451172
6605.908034	310.353027	383.642914	162.320831
6605.911363	307.606079	382.532440	155.365845
6605.914695	305.092926	381.246643	147.534180
6605.918037	301.936890	379.960846	139.936279
6605.921365	299.306854	378.558167	132.455261
6605.924695	296.384583	375.694336	124.448242
6605.928031	293.871429	373.648743	115.915222
6605.931362	291.416718	371.135590	107.791321
6605.934696	287.910004	368.563995	98.498535
6605.938056	284.929291	364.998840	89.848602
6605.941365	282.533020	361.901245	80.848022
6605.944696	279.669189	357.985413	71.672089
6605.948028	276.863831	354.244904	63.255951
6605.951359	273.532440	349.569275	53.787842
6605.954696	270.493286	344.016968	43.968994
6605.958031	267.278778	338.873779	34.325531
6605.961359	264.298065	333.087677	25.266479
6605.965987	258.336639	321.047913	7.732910
6605.969321	255.180603	314.502045	-1.267700
6605.972217	251.498535	307.663940	-9.508484
6605.975563	248.459381	300.066040	-18.567505
6605.978954	245.128006	292.760376	-25.405640
6605.982318	241.971954	285.104034	-32.185303
6605.985540	238.289886	277.330780	-39.198730
6605.988888	235.192291	269.615997	-46.329102
6605.991795	231.101105	261.141418	-53.284058
6605.995112	226.308594	252.666870	-59.245483
6605.998442	222.860321	244.893616	-64.154846
6606.001783	219.061371	236.068390	-70.817688
6606.005136	215.554642	227.710693	-74.382874
6606.008459	211.054352	218.768555	-78.883118
6606.011384	207.430740	210.761536	-82.974304
6606.014691	203.807129	201.936295	-86.481018
6606.018017	199.949738	192.760376	-89.578613
6606.021359	195.624786	184.402679	-92.500916
6606.024717	192.118057	175.694321	-95.014038
6606.028020	188.202225	166.226181	-98.053162
6606.031359	184.286377	157.108704	-99.163696
6606.034692	180.136765	148.575684	-100.215698
6606.038018	177.156052	139.282867	-101.150818
6606.041354	173.123322	129.347168	-102.202820
6606.044685	170.201050	119.645233	-102.962585
6606.048023	167.103455	110.703094	-103.137939
6606.051351	163.947403	100.475159	-102.319702
6606.054680	161.375809	90.948563	-102.261292
6606.058016	158.278198	81.246635	-102.261292
6606.061353	155.531265	69.791344	-100.390991
6606.064684	153.076569	59.563408	-99.163696
6606.068014	151.030991	49.627701	-99.339050
6606.071367	148.985382	38.990646	-96.241394
