time (s)	magX	magY	magZ
2284.661093	374.818237	420.112793	325.850952
2284.664422	373.123322	424.262421	318.428406
2284.667788	371.077728	428.119812	310.888947
2284.670648	369.090607	432.035645	302.472778
2284.673976	367.220337	435.717712	293.939789
2284.677300	365.174744	440.042664	285.114532
2284.680627	362.661591	443.724731	276.289276
2284.683958	360.791351	447.640564	266.879578
2284.687303	358.219757	450.679718	257.177643
2284.690194	354.888367	454.186432	247.534180
2284.693528	352.375214	456.991821	236.721802
2284.696869	348.225616	460.440094	226.376953
2284.700196	344.075989	463.245483	215.739899
2284.703531	340.803040	465.349518	204.343079
2284.706871	336.945648	467.278229	193.296875
2284.710196	332.796021	469.557556	181.198700
2284.713528	328.295746	470.843353	169.275848
2284.716864	324.321442	472.187622	157.469879
2284.720190	319.938049	473.181183	145.430145
2284.723527	314.561066	473.999420	132.630585
2284.726891	309.008759	473.531860	120.064880
2284.730194	303.748688	474.057861	107.908234
2284.733528	298.488617	473.122742	95.985352
2284.736886	292.644073	472.187622	82.659851
2284.740197	285.981293	470.258911	70.503174
2284.743527	279.376984	468.213348	57.878998
2284.746860	273.824646	465.758636	44.494995
2284.750200	266.343658	462.018127	31.929230
2284.753523	259.973114	459.212769	19.772614
2284.756863	253.310349	454.069550	6.856201
2284.760195	245.770905	449.861511	-6.118652
2284.763520	238.991241	444.893646	-17.164795
2284.766851	231.860901	439.049103	-29.847473
2284.770189	223.795441	432.035645	-41.945679
2284.773524	216.255997	425.080658	-53.225647
2284.776857	208.365875	418.125641	-64.739319
2284.780206	200.534195	409.884857	-76.077759
2284.783524	192.527176	401.059631	-86.948608
2284.786859	184.812393	392.117462	-97.527161
2284.790203	176.571594	382.181763	-108.690247
2284.793529	168.155472	371.603149	-118.275269
2284.796853	160.557571	359.855652	-127.568115
2284.800192	152.492111	348.283447	-137.679138
2284.803516	144.368195	336.535950	-146.621277
2284.808144	128.354172	310.586212	-162.693726
2284.811120	120.347168	296.910004	-169.824097
2284.814393	112.398605	282.532440	-176.194641
2284.817718	105.034500	267.804199	-182.389832
2284.821110	97.202805	252.374634	-188.701904
2284.824461	89.371124	236.945068	-192.384033
2284.827691	82.123901	221.106354	-196.592041
