crossing time (s)	slope (V/s)	crossing number
3856.874667	133.019800	3083
3857.904074	132.647911	3084
3858.912759	133.145991	3085
3859.937670	134.727298	3086
3860.964472	136.733263	3087
3861.965575	132.922999	3088
3862.986626	134.264407	3089
3864.016815	135.654691	3090
3865.011203	131.305121	3091
3866.044110	130.902862	3092
3867.089793	130.796808	3093
3868.110957	134.799842	3094
3869.107326	131.312147	3095
3870.154936	130.757724	3096
3871.211950	128.179047	3097
3872.210523	123.732666	3098
3873.212499	122.854721	3099
3874.249838	120.831687	3100
3875.259876	116.169889	3101
3876.290769	114.082534	3102
3877.307227	111.765465	3103
3878.325621	108.813467	3104
3879.352662	105.953304	3105
3880.340352	104.878773	3106
3881.390788	102.403318	3107
3882.426980	100.110386	3108
3883.432647	99.571936	3109
3884.438975	98.798324	3110
3885.461863	96.518756	3111
3886.515166	94.619311	3112
3887.507792	92.994239	3113
3888.531364	90.577824	3114
3889.557546	88.558919	3115
3890.593640	85.332686	3116
3891.607203	82.948428	3117
3892.615362	80.898153	3118
3893.655287	79.407876	3119
3894.677441	77.183425	3120
3895.678096	75.250325	3121
3896.701079	73.583850	3122
3897.742443	72.090709	3123
3898.753263	71.427587	3124
3899.780428	70.312320	3125
3900.788931	68.525752	3126
3901.807405	67.477521	3127
3902.833004	65.491330	3128
3903.862962	63.997142	3129
3904.864856	62.216669	3130
3905.893371	62.295840	3131
3906.930162	58.437339	3132
3907.965485	57.852653	3133
3908.956227	58.300870	3134
3910.003380	57.556938	3135
3911.008360	54.592840	3136
3912.035273	54.326748	3137
3913.057892	52.189237	3138
3914.069759	50.861378	3139
3915.078750	48.790579	3140
3916.114280	47.659684	3141
3917.138334	47.233308	3142
3918.143107	45.741164	3143
3919.179581	44.769709	3144
3920.197447	43.964793	3145
3921.208004	44.165464	3146
3922.268931	42.038566	3147
3923.266107	41.172774	3148
3924.294832	39.765744	3149
3925.296875	39.936035	3150
3926.336564	37.668733	3151
3927.334484	37.360189	3152
3928.383132	35.985453	3153
3929.374233	36.243449	3154
3930.409770	34.056434	3155
3931.413961	34.066810	3156
3932.453255	33.505152	3157
3933.476118	32.127650	3158
3934.517228	31.837000	3159
3935.486783	31.213661	3160
3936.537044	30.103177	3161
3937.565478	29.427541	3162
3938.574885	28.564886	3163
3939.612274	27.675093	3164
3940.626070	28.017580	3165
3941.640243	26.256167	3166
3942.670279	26.377300	3167
3943.672338	24.597430	3168
3944.697185	24.276673	3169
3945.721430	24.727634	3170
3946.727834	24.383038	3171
3947.780092	22.673587	3172
3948.771952	22.579308	3173
3949.815935	21.863296	3174
3950.828085	21.545052	3175
3951.852174	21.052640	3176
3952.852414	21.338638	3177
3953.903063	20.016001	3178
3954.904806	19.348916	3179
3955.950014	18.830569	3180
3956.942545	17.606105	3181
3957.985330	17.458765	3182
3959.011149	17.807258	3183
3960.015907	16.783331	3184
3961.048408	16.846534	3185
3962.064853	16.196699	3186
3963.074128	16.303821	3187
3964.098085	15.458622	3188
3965.135754	15.070114	3189
3966.160525	13.745241	3190
3967.161350	12.820572	3191
3968.193047	14.279227	3192
3969.218697	13.810758	3193
3970.239827	13.241387	3194
3971.238744	12.636783	3195
3972.284806	12.151163	3196
3973.292254	11.641992	3197
3974.322313	12.226683	3198
3975.335709	11.256182	3199
3976.375152	10.489172	3200
3977.380690	11.368587	3201
3978.410113	11.308152	3202
3979.416805	10.230926	3203
3980.463586	10.381640	3204
3981.461285	9.525851	3205
3982.492829	9.507638	3206
3983.487108	9.969154	3207
3984.522871	8.898804	3208
3985.538272	9.913016	3209
3986.575099	9.081804	3210
3987.583125	7.911170	3211
3988.612470	8.133500	3212
