time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1830.672648	251.531693	1.826309	0.100000	181
1832.728737	250.371887	1.651799	0.100000	183
1834.764953	251.051147	1.449148	0.100000	185
1836.806925	252.569351	1.272192	0.100000	187
1838.851382	251.524353	1.136059	0.100000	189
1840.892267	252.192474	1.000735	0.100000	191
1842.930788	253.987701	0.865828	0.100000	193
1844.979425	251.883179	0.742449	0.100000	195
1847.039305	243.078293	0.651399	0.100000	197
1849.065750	251.932816	0.574037	0.100000	199
1850.737652	122.482956	-0.003529	-0.100000	201
1851.560731	257.294434	0.129305	0.014962	203
1852.125933	252.842911	0.111193	0.018845	205
1852.719034	348.009552	0.047299	0.026943	207
1853.262841	81.257431	0.075610	0.006543	209
1853.801735	173.003174	0.031357	0.022460	211
1854.378607	274.699860	0.079075	0.013442	213
1854.960836	51.838215	0.049615	0.010470	215
