crossing time (s)	slope (V/s)	crossing number
4991.194556	152.972023	4348
4992.202746	151.599380	4349
4993.222418	145.570994	4350
4994.258625	142.266687	4351
4995.252833	143.061773	4352
4996.287279	138.155873	4353
4997.313141	136.840794	4354
4998.296747	138.041517	4355
4999.340200	135.127731	4356
5000.347617	139.769000	4357
5001.400028	135.879825	4358
5002.397003	138.125476	4359
5003.445885	137.924647	4360
5004.448854	142.378908	4361
5005.507878	140.613554	4362
5006.511168	141.295927	4363
5007.518473	136.075400	4364
5008.514144	136.530804	4365
5009.564338	134.017926	4366
5010.555194	134.877764	4367
5011.592071	138.097909	4368
5012.616243	133.398599	4369
5013.639250	134.308297	4370
5014.646605	135.307443	4371
5015.691857	129.558218	4372
5016.682636	134.751279	4373
5017.725386	134.759605	4374
5018.745530	130.238995	4375
5019.770116	127.904587	4376
5020.785792	131.909649	4377
5021.817369	127.950178	4378
5022.812351	131.476743	4379
5023.846575	125.981370	4380
5024.846355	128.327615	4381
5025.894229	126.923950	4382
5026.903497	127.094329	4383
5027.933533	124.470349	4384
5028.952151	121.513831	4385
5029.964129	124.583994	4386
5031.005962	123.611968	4387
5032.001122	121.804367	4388
5033.023267	119.914443	4389
5034.062362	119.025811	4390
5035.067932	117.140896	4391
5036.094411	116.379003	4392
5037.110294	114.559292	4393
5038.127868	113.388909	4394
5039.142186	111.315523	4395
5040.197370	110.530924	4396
5041.199086	109.676523	4397
5042.215835	108.434856	4398
5043.235234	109.434610	4399
5044.256389	107.681365	4400
5045.266762	106.297211	4401
5046.308410	105.028772	4402
5047.316266	103.232156	4403
5048.320130	100.931704	4404
5049.347209	100.096254	4405
5050.397228	97.089312	4406
5051.378160	97.556951	4407
5052.424197	95.281940	4408
5053.453779	94.690941	4409
5054.481238	92.062718	4410
5055.460849	92.383390	4411
5056.518006	92.033133	4412
5057.530382	88.291308	4413
5058.566333	90.036523	4414
5059.545890	87.785242	4415
5060.595502	88.462832	4416
5061.612341	84.914054	4417
5062.606337	84.501804	4418
5063.662702	84.126329	4419
5064.663875	81.528087	4420
5065.680089	82.871363	4421
5066.693724	79.526114	4422
