time (s)	magX	magY	magZ
1691.249973	470.902405	409.884857	379.094666
1691.253301	471.019287	411.229095	376.523071
1691.256634	471.428406	414.385162	375.003479
1691.259967	471.194641	416.196960	371.905884
1691.262876	471.136169	418.417877	369.100525
1691.266233	471.194641	420.755707	366.587341
1691.269550	471.194641	423.093506	364.775543
1691.272884	471.486847	425.782013	361.210388
1691.276252	471.019287	428.528931	358.229675
1691.279549	471.486847	430.866730	354.606049
1691.282881	471.545288	433.905914	351.683777
1691.286214	471.837524	436.769714	348.118622
1691.289545	471.136169	439.282898	344.085876
1691.292875	471.603760	442.906494	340.345398
1691.296209	471.545288	445.010529	336.546448
1691.299548	472.129761	448.166595	331.929260
1691.302874	472.421997	451.147278	327.312073
1691.306214	473.006439	454.361755	322.753357
1691.309579	473.181763	457.459381	318.253052
1691.312875	473.181763	460.615448	313.285187
1691.316212	474.467560	463.771484	307.616028
1691.319539	474.350677	466.635284	302.881897
1691.322877	475.519592	470.375793	296.686707
1691.326204	475.987122	473.414978	290.783722
1691.329541	476.980713	476.278809	284.646973
1691.332873	477.448273	479.843964	277.867310
1691.336206	478.558746	482.707764	271.496765
1691.339544	479.376953	485.922272	265.301544
1691.342896	479.376953	488.610779	257.937439
1691.346202	480.136780	492.409729	250.865570
1691.349540	480.662781	495.741089	243.384552
1691.352867	480.896545	498.955597	236.955566
1691.356202	481.247223	502.812988	229.065430
1691.359559	481.831665	505.150818	221.759796
1691.362877	482.007019	508.657532	214.220306
1691.366203	481.948547	512.105774	207.148437
1691.369538	482.123901	514.502075	199.550537
1691.372873	481.422546	518.008789	191.952637
1691.377095	481.247223	523.794861	176.230835
1691.380396	480.487427	526.834045	167.990051
1691.383794	479.552307	529.230286	158.288116
1691.387119	479.026306	532.269409	151.508453
1691.390381	477.682068	535.367004	143.793671
1691.393720	476.337830	537.880188	134.500854
1691.397044	474.935120	540.101135	126.961395
1691.399959	472.889526	542.964966	117.317902
1691.403290	471.311523	544.893616	109.310913
1691.406621	468.681488	547.874329	100.485657
1691.409972	466.869659	549.277039	90.374603
1691.413309	464.414978	551.673279	81.549347
1691.416255	462.427826	554.887756	72.490356
1691.419537	460.966675	557.167175	63.781952
1691.422869	458.161316	558.511414	52.911133
1691.426202	455.297485	560.498535	42.624756
1691.429529	452.550568	561.901184	31.344818
1691.432866	449.978973	563.011719	21.116852
1691.436195	447.465820	564.239014	9.778503
1691.439557	444.601990	565.115723	-2.202820
1691.442861	441.738159	565.057312	-14.067261
1691.446199	438.406799	565.641724	-26.925171
1691.449526	435.659851	565.291016	-38.964966
1691.452858	431.860901	564.823486	-51.881348
1691.456195	429.055542	564.589722	-64.856262
1691.459533	426.074829	562.777893	-78.298706
1691.462860	422.158966	562.368774	-92.267090
1691.466190	418.593811	559.563416	-106.410889
1691.469531	415.203979	557.926941	-119.794861
1691.472859	410.937469	554.946228	-133.588013
1691.476191	407.430756	551.381042	-147.556396
1691.479526	403.514893	547.757446	-161.992432
1691.482945	399.189941	544.075378	-176.779114
1691.486189	394.338989	540.334900	-190.689087
1691.489547	389.604919	535.542358	-205.066650
1691.492861	384.812378	530.223877	-218.099915
1691.496190	379.552307	524.963745	-233.588013
1691.499522	374.526001	519.528320	-246.679749
1691.502864	369.149048	513.683777	-259.596191
1691.506194	363.538269	507.371735	-273.155457
1691.509523	357.401520	500.066071	-285.955017
1691.512861	350.855652	493.812378	-298.988281
1691.516188	343.433075	485.688477	-311.612549
1691.519520	336.653412	478.441254	-323.652222
1691.522854	329.289307	469.791351	-335.808899
1691.526187	321.691406	461.725891	-347.731750
1691.530865	306.320282	444.542969	-369.648804
1691.533799	298.313263	435.250153	-379.233826
1691.537118	290.189362	425.431335	-389.812439
1691.540370	280.896545	415.963196	-399.280518
1691.543699	272.129761	406.085907	-408.748718
1691.547037	263.421387	395.039734	-416.989502
1691.550404	254.771484	384.753357	-426.866760
1691.553719	245.595566	373.531860	-434.055603
1691.556630	235.835175	362.018127	-441.010559
1691.559957	226.074814	349.803040	-448.959106
1691.563309	216.665115	337.704834	-457.842773
1691.566618	207.489197	325.139099	-465.323792
1691.569939	198.137924	311.930450	-471.109924
1691.573270	188.669785	299.130920	-476.954407
1691.576198	179.493866	284.987122	-483.324951
1691.579514	170.317947	270.492676	-489.227905
1691.582850	161.142029	255.822906	-493.962036
1691.586184	152.375229	240.334900	-499.631287
1691.589519	143.023972	224.846863	-503.079529
1691.592846	134.023376	209.767975	-506.703186
1691.596185	126.133255	193.344818	-509.391541
1691.599515	117.717133	177.272354	-512.956726
1691.602844	109.300995	161.316772	-516.112854
1691.606182	101.878433	144.601410	-517.281677
1691.609517	94.163666	128.178253	-517.457092
1691.612883	87.384003	111.696671	-518.567566
1691.616179	79.435425	95.390411	-517.749329
1691.619532	72.421997	79.201050	-516.638855
1691.622846	65.934540	62.076561	-514.359436
1691.626177	59.154907	45.887199	-511.554138
1691.629511	53.427246	30.808296	-509.040833
1691.632851	46.589142	14.969608	-505.884949
1691.636180	40.919922	0.592049	-500.741760
1691.639508	34.841614	-14.428406	-496.533630
1691.642843	29.230865	-28.864403	-490.747498
1691.646173	23.620117	-42.482170	-483.617187
1691.649510	19.002930	-55.749275	-476.895935
1691.652843	14.327301	-68.841026	-468.947388
1691.656170	9.184113	-80.822334	-460.765015
1691.659504	4.917603	-92.862068	-452.816528
1691.662856	0.534210	-104.375801	-443.874329
1691.666174	-4.024536	-116.006432	-433.646423
1691.669504	-8.115723	-125.123909	-424.353577
1691.672839	-12.031555	-135.644073	-413.658081
1691.676175	-16.122742	-144.819977	-403.488586
1691.679526	-19.395691	-154.229706	-391.799500
1691.682841	-22.902405	-162.938049	-379.876648
1691.686171	-25.357086	-170.652832	-368.655151
1691.690791	-31.376984	-186.433075	-343.582092
1691.693723	-33.188782	-193.329620	-330.665771
1691.697039	-35.117493	-200.401520	-317.573975
1691.700411	-37.104614	-206.830505	-303.839294
1691.703746	-38.507294	-213.084167	-290.981384
1691.707096	-40.085327	-219.162476	-277.714233
1691.710355	-41.488037	-225.942139	-264.622437
1691.713678	-42.481598	-231.494446	-250.011108
1691.716588	-42.773804	-236.345398	-236.393372
1691.719932	-43.007599	-241.605499	-224.295166
1691.723258	-42.423157	-246.222656	-209.450073
1691.726597	-42.540009	-251.424316	-196.299866
1691.729919	-41.488037	-255.749268	-183.324951
1691.733273	-40.494446	-260.132660	-168.830505
1691.736162	-39.091766	-264.340729	-155.037415
1691.739499	-37.338409	-268.490356	-140.484558
1691.742881	-36.169464	-271.120392	-127.392761
1691.746178	-34.474579	-274.802460	-114.710083
1691.749505	-32.779663	-278.309174	-100.800171
1691.752835	-30.383392	-280.413208	-87.123962
1691.756169	-27.694916	-283.043243	-73.973694
1691.759498	-24.947968	-285.439484	-60.355957
1691.762837	-22.551727	-287.485107	-48.257751
