time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3230.280958	249.463898	2.108889	0.100000	57
3232.334470	252.447556	2.143087	0.100000	59
3234.380013	252.750214	2.141728	0.100000	61
3236.421011	253.660309	2.124087	0.100000	63
3238.468725	253.770370	2.100798	0.100000	65
3240.514655	253.558426	2.053992	0.100000	67
3242.557041	253.673370	2.012993	0.100000	69
3244.591951	254.790283	1.959967	0.100000	71
3246.626220	256.441162	1.905600	0.100000	73
3248.675812	256.974548	1.902155	0.100000	75
3250.736591	254.994446	1.910805	0.100000	77
3252.772833	254.739441	1.862109	0.100000	79
3254.803441	256.500092	1.802217	0.100000	81
3256.847283	257.747253	1.785783	0.100000	83
3258.901559	256.844574	1.800563	0.100000	85
3260.952935	255.349976	1.790294	0.100000	87
3262.998959	254.870804	1.766726	0.100000	89
3265.038573	255.985001	1.745691	0.100000	91
3267.071797	258.424805	1.701892	0.100000	93
3269.108714	259.449554	1.632938	0.100000	95
3271.158792	257.222076	1.581488	0.100000	97
3273.217002	253.741714	1.578180	0.100000	99
3275.267657	252.960678	1.604676	0.100000	101
3277.298499	256.780151	1.602058	0.100000	103
3279.328938	259.729462	1.535190	0.100000	105
3281.370345	259.198273	1.478546	0.100000	107
3283.414856	258.426697	1.450660	0.100000	109
3285.457125	258.488525	1.432454	0.100000	111
3287.499458	258.684235	1.426647	0.100000	113
3289.554344	258.114380	1.434517	0.100000	115
3291.617931	256.256439	1.428944	0.100000	117
3293.663809	255.009140	1.398072	0.100000	119
3295.694993	255.507629	1.355276	0.100000	121
3297.725161	256.954132	1.317653	0.100000	123
3299.759474	258.414886	1.294285	0.100000	125
3301.799553	259.300934	1.283986	0.100000	127
3303.845596	259.643341	1.281525	0.100000	129
3305.893883	259.596619	1.276889	0.100000	131
3307.938620	259.665558	1.263310	0.100000	133
3309.978688	260.055573	1.243898	0.100000	135
3312.017952	260.663330	1.215814	0.100000	137
3314.056897	260.781921	1.179766	0.100000	139
3316.101265	260.167114	1.145405	0.100000	141
3318.150253	258.703033	1.120604	0.100000	143
3320.204880	256.737305	1.105908	0.100000	145
3322.264014	254.727753	1.104093	0.100000	147
3324.317305	253.879761	1.117052	0.100000	149
3326.355069	255.495956	1.136497	0.100000	151
3328.378686	258.948730	1.123762	0.100000	153
3330.403633	261.196136	1.079654	0.100000	155
3332.439586	261.288605	1.042203	0.100000	157
3334.478240	260.943970	1.025846	0.100000	159
3336.526593	260.414124	1.024603	0.100000	161
3338.592912	259.308990	1.027739	0.100000	163
3340.663385	257.418884	1.014538	0.100000	165
3342.713521	255.992249	0.985447	0.100000	167
3344.744180	255.712158	0.953408	0.100000	169
3346.770563	256.328644	0.922008	0.100000	171
3348.800458	257.064453	0.897918	0.100000	173
3350.839834	257.831055	0.879146	0.100000	175
3352.877194	258.141632	0.863800	0.100000	177
3354.921869	258.086823	0.850107	0.100000	179
3356.968405	257.745605	0.839446	0.100000	181
