time (s)	det(V)
3230.129061	1.625830	
3230.130549	1.626052	
3230.132267	1.625927	
3230.133802	1.625991	
3230.135525	1.626100	
3230.137021	1.626023	
3230.138780	1.626003	
3230.140261	1.626019	
3230.142033	1.626019	
3230.143513	1.625963	
3230.145289	1.625991	
3230.146776	1.626019	
3230.148544	1.626128	
3230.150027	1.625959	
3230.151796	1.626028	
3230.153304	1.626019	
3230.155034	1.625991	
3230.156557	1.625927	
3230.158266	1.625979	
3230.159790	1.626064	
3230.161493	1.626027	
3230.163054	1.625971	
3230.164724	1.626040	
3230.166295	1.625899	
3230.167973	1.626040	
3230.169543	1.626072	
3230.171212	1.626205	
3230.172802	1.626032	
3230.174422	1.626221	
3230.176052	1.626031	
3230.177679	1.626019	
3230.179293	1.625939	
3230.180902	1.625995	
3230.182537	1.626003	
3230.184133	1.626096	
3230.185821	1.625999	
3230.187385	1.626092	
3230.189077	1.626011	
3230.190627	1.625999	
3230.192332	1.626044	
3230.193885	1.626108	
3230.195581	1.626096	
3230.197135	1.626032	
3230.198867	1.625951	
3230.200366	1.626084	
3230.202132	1.626068	
3230.203609	1.626011	
3230.205394	1.626052	
3230.206878	1.625979	
3230.208622	1.625979	
3230.210101	1.626032	
3230.211881	1.626052	
3230.213370	1.626076	
3230.215146	1.626027	
3230.216647	1.626100	
3230.218385	1.626072	
3230.219904	1.625991	
3230.221618	1.626116	
3230.223147	1.625975	
3230.224857	1.626140	
3230.226399	1.626064	
3230.228082	1.625919	
3230.229640	1.626084	
3230.231309	1.626092	
3230.232887	1.625967	
3230.234555	1.626140	
3230.236144	1.625943	
3230.237774	1.626044	
3230.239390	1.625991	
3230.241001	1.626019	
3230.242631	1.625999	
3230.244153	1.626003	
3230.245788	1.625947	
3230.247272	1.625959	
3230.248819	1.625979	
3230.250338	1.625927	
3230.251977	1.626064	
3230.253473	1.626128	
3230.255061	1.626072	
3230.256592	1.626031	
3230.258131	1.625943	
3230.259726	1.625903	
3230.261221	1.625915	
3230.262885	1.625754	
3230.264381	1.625705	
3230.266013	1.625645	
3230.267532	1.621810	
3230.269204	1.458917	
3230.270693	1.249895	
3230.272409	1.073378	
3230.273879	0.886774	
3230.275602	0.658920	
3230.277085	0.498779	
3230.278773	0.298833	
3230.280257	0.094174	
3230.281945	-0.135029	
3230.283423	-0.303377	
3230.285111	-0.527601	
3230.286620	-0.710886	
3230.288263	-0.919750	
3230.289802	-1.098027	
3230.291508	-1.277151	
3230.293065	-1.461100	
3230.294754	-1.617189	
3230.296310	-1.627925	
3230.297989	-1.628122	
3230.299562	-1.628122	
3230.301215	-1.627731	
3230.302810	-1.628154	
3230.304451	-1.627828	
3230.306069	-1.627989	
3230.307701	-1.627502	
3230.309318	-1.628235	
3230.310945	-1.628038	
3230.312587	-1.628102	
3230.314186	-1.628098	
3230.315849	-1.628122	
3230.317427	-1.628142	
3230.319105	-1.628114	
3230.320651	-1.628219	
3230.322345	-1.628114	
3230.323890	-1.628187	
3230.325579	-1.628223	
3230.327127	-1.628203	
3230.328859	-1.627973	
3230.330358	-1.628134	
3230.332121	-1.627969	
3230.333597	-1.628211	
3230.335385	-1.628082	
3230.336867	-1.628211	
3230.338637	-1.628223	
3230.340126	-1.628054	
3230.341914	-1.628126	
3230.343401	-1.628179	
3230.345172	-1.628038	
3230.346669	-1.628299	
3230.348429	-1.628106	
3230.349931	-1.628247	
3230.351678	-1.628207	
3230.353191	-1.628255	
3230.354907	-1.628187	
3230.356445	-1.628255	
3230.358145	-1.628207	
3230.359699	-1.628163	
3230.361372	-1.628154	
3230.362938	-1.628110	
3230.364607	-1.628178	
3230.366193	-1.628259	
3230.367843	-1.628155	
3230.369444	-1.628183	
3230.371088	-1.628029	
3230.372691	-1.628195	
3230.374326	-1.628078	
3230.375954	-1.628231	
3230.377570	-1.628050	
3230.379243	-1.628029	
3230.380810	-1.628235	
3230.382492	-1.628054	
3230.384070	-1.628142	
3230.385757	-1.628195	
3230.387324	-1.628247	
3230.388999	-1.628158	
3230.390543	-1.627981	
3230.392248	-1.628170	
3230.393802	-1.628195	
3230.395522	-1.628122	
3230.397014	-1.628098	
3230.398572	-1.628110	
3230.400085	-1.628098	
3230.401584	-1.628090	
3230.403165	-1.628175	
3230.404707	-1.628102	
3230.406295	-1.628146	
3230.407787	-1.628187	
3230.409412	-1.628219	
3230.410933	-1.628146	
3230.412587	-1.628098	
3230.414072	-1.628235	
3230.415707	-1.628142	
3230.417181	-1.628030	
3230.418816	-1.628118	
3230.420295	-1.628146	
3230.421935	-1.628207	
3230.423417	-1.628110	
3230.425101	-1.628094	
3230.426601	-1.627961	
3230.428265	-1.628013	
3230.429808	-1.628191	
3230.431423	-1.628021	
3230.433000	-1.628130	
3230.434595	-1.627663	
3230.436181	-1.628110	
3230.437757	-1.627921	
3230.439371	-1.628162	
3230.440911	-1.628038	
3230.442580	-1.627901	
3230.444175	-1.628026	
3230.445844	-1.627727	
3230.447432	-1.628074	
3230.449115	-1.627917	
3230.450679	-1.627997	
3230.452386	-1.627824	
3230.453936	-1.628021	
3230.455613	-1.627518	
3230.457162	-1.627977	
3230.458877	-1.626676	
3230.460387	-1.627748	
3230.462132	-1.626511	
3230.463613	-1.626841	
3230.465386	-1.565135	
3230.466869	-1.524606	
3230.468618	-1.447939	
3230.470101	-1.379438	
3230.471863	-1.357286	
3230.473351	-1.288088	
3230.475118	-1.270774	
3230.476612	-1.223119	
3230.478360	-1.176213	
3230.479870	-1.117653	
3230.481579	-1.123535	
3230.483111	-1.037945	
3230.484838	-1.017280	
3230.486393	-0.958386	
3230.488082	-0.990802	
3230.489642	-0.938836	
3230.491335	-0.906324	
3230.492897	-0.831038	
3230.494563	-0.828162	
3230.496143	-0.773272	
3230.497790	-0.776330	
3230.499405	-0.748297	
3230.501016	-0.747858	
3230.502658	-0.706898	
3230.504264	-0.698072	
3230.505922	-0.618758	
3230.507528	-0.634718	
3230.509192	-0.577258	
3230.510762	-0.593601	
3230.512440	-0.555135	
3230.514002	-0.557532	
3230.515714	-0.509280	
3230.517278	-0.525430	
3230.518977	-0.451313	
3230.520526	-0.467289	
3230.522227	-0.467938	
3230.523767	-0.439369	
3230.525502	-0.401084	
3230.527007	-0.428891	
3230.528750	-0.341195	
3230.530234	-0.356446	
3230.532006	-0.364789	
3230.533494	-0.357783	
3230.535289	-0.321037	
3230.536776	-0.310644	
3230.538549	-0.307993	
3230.540031	-0.269257	
3230.541786	-0.213074	
3230.543289	-0.270465	
3230.545009	-0.229083	
3230.546530	-0.214359	
3230.548273	-0.256983	
3230.549801	-0.233711	
3230.551518	-0.193533	
3230.553056	-0.170869	
3230.554732	-0.192360	
3230.556301	-0.172855	
3230.557800	-0.134896	
3230.559366	-0.139066	
3230.560893	-0.120576	
3230.562524	-0.112330	
3230.564016	-0.132673	
3230.565670	-0.134183	
3230.567145	-0.086951	
3230.568780	-0.073577	
3230.570262	-0.104108	
3230.571887	-0.107568	
3230.573371	-0.065150	
3230.574979	-0.079620	
3230.576513	-0.049089	
3230.578049	-0.051917	
3230.579622	-0.015884	
3230.581194	-0.053492	
3230.582808	-0.053677	
3230.584346	-0.047091	
3230.585965	-0.060360	
3230.587476	-0.043389	
3230.589167	-0.003388	
3230.590645	-0.027268	
3230.592356	0.017116	
3230.593833	-0.008600	
3230.595525	0.009181	
3230.597009	-0.007400	
3230.598718	-0.006369	
3230.600218	-0.021346	
3230.601939	0.017088	
3230.603416	-0.021185	
3230.605199	-0.003271	
3230.606677	0.018131	
3230.608442	0.027920	
3230.609951	-0.042197	
3230.611667	0.005120	
3230.613190	0.054241	
3230.614896	0.016234	
3230.616439	-0.022619	
3230.618156	-0.007642	
3230.619696	0.009390	
3230.621387	-0.009708	
3230.622940	0.018486	
3230.624619	0.052787	
3230.626201	0.016484	
3230.627855	-0.022075	
3230.629450	0.056111	
3230.631087	0.004085	
3230.632699	0.018160	
3230.634337	-0.004681	
3230.635934	0.022345	
3230.637560	-0.028295	
3230.639232	0.036984	
3230.640820	0.020834	
3230.642500	0.036484	
3230.644074	0.018156	
3230.645766	0.044118	
3230.647345	0.021423	
3230.649030	0.016484	
3230.650594	0.026796	
3230.652306	0.058141	
3230.653839	0.006083	
3230.655535	0.031453	
3230.657076	0.014881	
3230.658807	0.017209	
3230.660308	0.035397	
3230.662042	0.030740	
3230.663519	0.012278	
3230.665291	-0.015856	
3230.666779	0.014099	
3230.668570	0.045274	
3230.670045	0.030587	
3230.671807	0.021298	
