time (s)	magX	magY	magZ
3230.129401	394.689667	385.980713	264.775543
3230.132347	394.280548	388.435425	254.898285
3230.135640	394.163635	390.013458	245.956146
3230.138972	392.994751	392.059052	235.611328
3230.142310	392.936310	394.046173	224.506714
3230.145664	392.118073	394.981323	214.337219
3230.148978	390.598480	396.734650	203.057251
3230.152311	390.247803	397.845123	192.011078
3230.155642	388.377563	398.254242	181.666260
3230.158980	386.448853	398.780243	170.678528
3230.162308	384.812378	399.189362	159.281708
3230.165640	382.708374	399.072479	148.235535
3230.168969	380.019867	398.604919	136.488007
3230.172306	378.266510	397.962006	125.675629
3230.175663	375.285797	397.436005	114.103455
3230.178971	372.597321	395.857971	101.946808
3230.182308	369.324371	394.338409	90.082397
3230.185643	365.116302	392.701935	79.503754
3230.188998	361.551147	390.481018	68.048523
3230.192311	357.284637	387.558746	56.359436
3230.195637	352.959686	385.162506	44.845673
3230.198973	347.348907	381.889526	33.799500
3230.202302	342.205719	378.382812	22.753326
3230.205639	336.945648	373.356537	11.122742
3230.208970	331.451782	368.563995	-0.566345
3230.212304	326.074829	363.245483	-11.144958
3230.215632	320.522491	357.634735	-22.775574
3230.218993	314.794861	351.030396	-34.055542
3230.222301	309.184113	343.900055	-45.101685
3230.225639	303.164246	336.652863	-54.803650
3230.228969	296.618347	328.061371	-65.966736
3230.232307	291.007599	319.586792	-76.895935
3230.235631	284.403259	310.819977	-86.890137
3230.238969	278.967865	300.767395	-97.059631
3230.243222	266.226776	278.324371	-117.573914
3230.246903	260.849792	266.693756	-126.983643
3230.249821	255.122162	254.595551	-136.860901
3230.253153	249.277618	241.270020	-144.575684
3230.256542	243.666870	228.470490	-152.056702
3230.259877	238.582123	214.443604	-160.180603
3230.263252	233.205139	199.832260	-167.544739
3230.266083	227.769714	185.045593	-172.921692
3230.269393	223.737000	170.258911	-179.292236
3230.272726	218.418472	154.653992	-182.857422
3230.276081	213.684387	139.341309	-187.533081
3230.279386	208.599655	123.561066	-189.637024
3230.282716	204.566925	108.540619	-192.150208
3230.286060	200.008179	93.344826	-193.026917
3230.288960	195.449448	78.207474	-193.436035
3230.292296	191.942734	61.375214	-193.085327
3230.295633	187.617767	46.413208	-191.507324
3230.298967	183.059021	31.977203	-189.052673
3230.302297	178.909409	17.774982	-186.130371
3230.305649	175.285797	3.806541	-181.454712
3230.308959	171.720642	-9.752777	-176.428406
3230.312325	167.278778	-22.844536	-171.518982
3230.315629	163.655182	-35.644073	-165.557617
3230.318979	160.557571	-48.209824	-158.018127
3230.322294	156.641739	-59.548225	-149.894226
3230.325629	153.193451	-70.652840	-141.536560
3230.328960	150.329636	-81.582115	-132.477539
3230.332301	146.998245	-91.634727	-122.717163
3230.335622	143.900635	-100.927528	-113.015259
3230.338959	141.562820	-110.804802	-102.202820
3230.342291	139.517242	-119.513145	-91.039795
3230.345627	137.237885	-127.578606	-79.292236
3230.348978	134.315613	-134.650513	-67.252502
3230.352282	133.614258	-142.657501	-54.336060
3230.355621	132.912918	-149.612518	-42.004150
3230.358957	131.860901	-156.684418	-29.146118
3230.362290	131.510239	-162.353607	-14.476379
3230.365622	131.159576	-168.139679	-2.319702
3230.368950	131.685577	-173.282867	11.298096
3230.372289	131.802460	-177.432495	24.506714
3230.375619	132.503799	-182.283447	37.832245
3230.378974	133.497391	-185.965515	51.683807
3230.382285	134.841614	-189.939789	66.061340
3230.385624	136.653427	-193.563416	79.153107
