time (s)	magX	magY	magZ
2066.908642	473.941559	461.375244	194.641113
2066.911983	472.012848	463.713043	184.530090
2066.915320	470.785522	466.869080	174.886597
2066.918646	469.032166	469.440674	163.781982
2066.921976	466.226776	472.421417	153.670929
2066.925316	464.239624	474.174744	143.092346
2066.928638	462.310944	477.038605	131.870819
2066.931970	460.206909	478.616577	121.233795
2066.935352	457.343079	480.369965	109.252502
2066.938647	454.888367	482.006439	98.030945
2066.941978	451.966125	483.000000	87.160156
2066.945306	448.985382	484.168945	75.646393
2066.948670	445.478668	485.045593	63.080627
2066.951973	442.439514	485.688477	51.157806
2066.955310	438.465210	485.805389	38.825836
2066.958639	434.841614	485.279388	26.435425
2066.961978	430.516663	485.045593	14.512512
2066.965301	426.308594	484.344269	1.011719
2066.968641	421.691406	483.350677	-12.255432
2066.971968	417.132690	481.305084	-25.522522
2066.975304	412.164825	479.551727	-38.438965
2066.978665	406.670959	476.687927	-50.946228
2066.981975	400.709534	474.817657	-63.395142
2066.985306	394.631226	470.901825	-77.831116
2066.988640	388.611328	467.570435	-90.513794
2066.992901	375.285797	458.336060	-117.340149
2066.996156	367.103455	453.835785	-128.620117
2066.999487	360.089996	447.874359	-141.127380
2067.002843	351.849213	441.854462	-154.277649
2067.006162	342.965515	435.425507	-166.434265
2067.009507	334.023376	428.061371	-178.298706
2067.012412	325.256592	420.521912	-190.338440
2067.015749	315.496216	412.164246	-201.384583
2067.019079	306.437164	403.338989	-212.196960
2067.022425	296.969025	393.987732	-223.944458
2067.025730	287.033325	383.993561	-232.711304
2067.029057	276.805389	373.707184	-242.939270
2067.031963	266.694336	363.596161	-252.232056
2067.035302	256.115723	352.842224	-261.057312
2067.038633	245.887787	341.679138	-269.181213
2067.041966	235.250732	329.405609	-276.369995
2067.045299	224.146118	317.073639	-283.675659
2067.048636	213.333725	305.092346	-289.987732
2067.051966	202.988907	292.585022	-295.423157
2067.055296	192.760956	279.902405	-300.975464
2067.058631	182.182358	266.401520	-304.891296
2067.061964	171.662186	252.257751	-309.976074
2067.065302	161.609589	238.347748	-313.073669
2067.068631	151.790771	224.905304	-315.645264
2067.071998	142.322617	210.235535	-317.281677
2067.075294	132.503799	196.150208	-318.333801
2067.078634	122.684982	181.012848	-318.392151
2067.081960	113.158401	166.401520	-318.216858
2067.085298	104.800705	152.608414	-317.749268
2067.088627	96.618347	137.587952	-316.638794
2067.091962	87.384003	123.093506	-313.482849
2067.095297	79.260101	108.423721	-309.625427
2067.098626	71.428406	94.396835	-306.060181
2067.101992	64.005859	80.428398	-301.793762
