crossing time (s)	slope (V/s)	crossing number
2065.005499	-120.647277	1210
2067.085385	-99.030853	1211
2068.132460	-101.124242	1212
2069.105097	-98.032384	1213
2070.205222	-86.678399	1214
2071.152396	-80.883246	1215
2072.233365	-76.587294	1216
2073.193179	-69.846951	1217
2074.307505	-66.216625	1218
2075.262775	-59.231652	1219
2076.347337	-59.465213	1220
2077.264786	-53.404426	1221
2078.402058	-51.871326	1222
2079.341328	-47.257796	1223
2080.467561	-42.059417	1224
2081.391439	-38.103806	1225
2082.505632	-37.016806	1226
2083.426156	-32.821713	1227
2084.506984	-33.389256	1228
2085.487520	-28.570683	1229
2086.623174	-25.113295	1230
2087.511011	-23.653283	1231
2088.660593	-22.720261	1232
2089.561120	-21.109877	1233
2090.683674	-19.904229	1234
2091.611100	-16.768359	1235
2092.756412	-16.780855	1236
2093.650491	-15.181809	1237
2094.805280	-13.376608	1238
2095.680944	-11.767324	1239
2096.844525	-12.465206	1240
2097.719949	-12.106197	1241
2098.921055	-10.007782	1242
2099.769714	-7.888960	1243
2100.968629	-8.128007	1244
2101.768746	-8.023244	1245
2103.064600	-6.854511	1246
2103.821080	-6.464715	1247
2105.114995	-5.286003	1248
2105.853531	-4.630947	1249
