time (s)	det(V)
2066.908019	1.625983	
2066.909544	1.626088	
2066.911256	1.626100	
2066.912787	1.625939	
2066.914471	1.625931	
2066.916024	1.625874	
2066.917723	1.626068	
2066.919288	1.625971	
2066.920948	1.626060	
2066.922527	1.626003	
2066.924162	1.626060	
2066.925774	1.625951	
2066.927414	1.626084	
2066.929013	1.625947	
2066.930635	1.626112	
2066.932262	1.625971	
2066.933864	1.626152	
2066.935530	1.625999	
2066.937099	1.626108	
2066.938799	1.626023	
2066.940363	1.626076	
2066.942057	1.626084	
2066.943607	1.626011	
2066.945279	1.626060	
2066.946828	1.626104	
2066.948550	1.626072	
2066.950052	1.626092	
2066.951806	1.626132	
2066.953281	1.625983	
2066.955048	1.626080	
2066.956528	1.626003	
2066.958298	1.626221	
2066.959787	1.626076	
2066.961571	1.626032	
2066.963048	1.625991	
2066.964783	1.625971	
2066.966296	1.626023	
2066.968029	1.626096	
2066.969550	1.625943	
2066.971285	1.626096	
2066.972824	1.626048	
2066.974523	1.626031	
2066.976072	1.625963	
2066.977761	1.625939	
2066.979325	1.625955	
2066.980993	1.626048	
2066.982560	1.626040	
2066.984229	1.626201	
2066.985821	1.626124	
2066.987465	1.626120	
2066.989083	1.625963	
2066.990704	1.626120	
2066.992345	1.625983	
2066.993862	1.626027	
2066.995481	1.625983	
2066.996968	1.626060	
2066.998613	1.626152	
2067.000110	1.625951	
2067.001733	1.626064	
2067.003247	1.626027	
2067.004864	1.626064	
2067.006352	1.625991	
2067.007951	1.626056	
2067.009466	1.626060	
2067.011008	1.625991	
2067.012592	1.625975	
2067.014184	1.626080	
2067.015804	1.625939	
2067.017356	1.626011	
2067.018991	1.625943	
2067.020503	1.626023	
2067.022183	1.625923	
2067.023660	1.626007	
2067.025372	1.626036	
2067.026847	1.625979	
2067.028553	1.625911	
2067.030033	1.625919	
2067.031717	1.625903	
2067.033201	1.626003	
2067.034977	1.626213	
2067.036463	1.625971	
2067.038249	1.625886	
2067.039730	1.625915	
2067.041496	1.625931	
2067.042994	1.625886	
2067.044723	1.625451	
2067.046243	1.625919	
2067.047975	1.626007	
2067.049506	1.625806	
2067.051225	1.625174	
2067.052764	1.611513	
2067.054467	1.358994	
2067.056015	1.221923	
2067.057688	1.034207	
2067.059255	0.898388	
2067.060906	0.691586	
2067.062487	0.581053	
2067.064126	0.371733	
2067.065730	0.253043	
2067.067376	0.043719	
2067.068997	-0.119307	
2067.070624	-0.267908	
2067.072258	-0.415247	
2067.073853	-0.584634	
2067.075534	-0.694825	
2067.077107	-0.885687	
2067.078783	-1.035516	
2067.080353	-1.215747	
2067.082051	-1.368223	
2067.083617	-1.543060	
2067.085320	-1.626571	
2067.086866	-1.628130	
2067.088567	-1.627780	
2067.090106	-1.628090	
2067.091824	-1.627796	
2067.093306	-1.628126	
2067.095071	-1.627913	
2067.096555	-1.628138	
2067.098314	-1.628050	
2067.099800	-1.628138	
2067.101574	-1.628098	
2067.103055	-1.628154	
2067.104797	-1.628090	
2067.106296	-1.628219	
2067.108045	-1.627997	
2067.109565	-1.628211	
2067.111295	-1.627752	
2067.112822	-1.628215	
2067.114536	-1.628050	
2067.116084	-1.628154	
2067.117788	-1.628005	
2067.119330	-1.628146	
2067.120996	-1.628114	
2067.122560	-1.628267	
2067.124235	-1.628005	
2067.125847	-1.628308	
2067.127336	-1.628235	
2067.128972	-1.628175	
2067.130498	-1.628231	
2067.132135	-1.628412	
2067.133613	-1.628267	
2067.135233	-1.628283	
2067.136706	-1.628291	
2067.138357	-1.628090	
2067.139840	-1.628179	
2067.141447	-1.628324	
2067.142982	-1.628320	
2067.144539	-1.628231	
2067.146100	-1.628384	
2067.147703	-1.628279	
2067.149276	-1.628348	
2067.150847	-1.628219	
2067.152455	-1.628324	
2067.154016	-1.628307	
2067.155638	-1.628332	
2067.157140	-1.628320	
2067.158829	-1.628344	
2067.160320	-1.628287	
2067.162030	-1.628360	
2067.163505	-1.628275	
2067.165217	-1.628070	
2067.166729	-1.628364	
2067.168452	-1.628207	
2067.169938	-1.628215	
2067.171713	-1.628259	
2067.173200	-1.628158	
2067.174979	-1.628134	
2067.176480	-1.628275	
2067.178261	-1.628287	
2067.179737	-1.628299	
2067.181516	-1.628046	
2067.183005	-1.628259	
2067.184755	-1.628271	
2067.186265	-1.628227	
2067.188020	-1.628215	
2067.189540	-1.628227	
2067.191272	-1.628046	
2067.192800	-1.628195	
2067.194514	-1.628267	
2067.196049	-1.628187	
2067.197742	-1.628267	
2067.199305	-1.628126	
2067.200965	-1.628191	
2067.202540	-1.628291	
2067.204186	-1.628175	
2067.205793	-1.628360	
2067.207428	-1.627792	
2067.209046	-1.628259	
