crossing time (s)	slope (V/s)	crossing number
2166.220616	-103.311680	1369
2167.158118	-113.685943	1370
2168.250309	-117.852956	1371
2169.160790	-99.637830	1372
2170.247768	-105.227867	1373
2171.245379	-97.381840	1374
2172.321516	-84.028929	1375
2173.302684	-81.442095	1376
2174.358489	-83.017321	1377
2175.350498	-75.399466	1378
2176.414140	-71.013819	1379
2177.400677	-72.101973	1380
2178.475160	-65.562516	1381
2179.419722	-58.152359	1382
2180.522191	-57.191955	1383
2181.475660	-48.985607	1384
2182.551008	-50.093465	1385
2183.541091	-46.979295	1386
2184.610598	-47.559686	1387
2185.558684	-45.345622	1388
2186.672121	-41.970205	1389
2187.594266	-36.953767	1390
2188.716685	-37.118170	1391
2189.677917	-32.704728	1392
2190.755242	-32.165681	1393
2191.698347	-30.216547	1394
2192.825626	-29.323186	1395
2193.726648	-26.891974	1396
2194.871169	-26.067958	1397
2195.779829	-23.381363	1398
2196.928720	-22.770968	1399
2197.831284	-19.876856	1400
2198.977454	-19.302896	1401
2199.867992	-19.485483	1402
2201.040364	-17.948773	1403
2201.895863	-16.310424	1404
2203.052529	-16.180614	1405
2203.976776	-14.636588	1406
2205.111962	-13.907403	1407
