time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2166.170419	74.324478	1.951005	0.100000	89
2168.220352	68.792252	1.931512	0.100000	91
2170.265994	76.292839	1.849343	0.100000	93
2172.311181	75.243591	1.778760	0.100000	95
2174.359152	73.997070	1.678394	0.100000	97
2176.412659	69.426941	1.628871	0.100000	99
2178.468978	78.159149	1.521431	0.100000	101
2180.518829	73.937408	1.469908	0.100000	103
2182.554017	72.661728	1.437765	0.100000	105
2184.609898	76.355721	1.335293	0.100000	107
2186.669918	75.204849	1.274303	0.100000	109
2188.704894	69.888535	1.278743	0.100000	111
2190.750305	75.463005	1.193859	0.100000	113
2192.810664	67.814568	1.142728	0.100000	115
2194.869179	68.320496	1.094573	0.100000	117
2196.922150	73.387482	1.016496	0.100000	119
2198.973955	72.706497	0.974599	0.100000	121
2201.021512	67.326309	0.955200	0.100000	123
2203.066585	67.304405	0.913344	0.100000	125
