time (s)	det(V)
3705.236692	1.544019	
3705.238344	1.590627	
3705.239939	1.599388	
3705.241584	1.618644	
3705.243074	1.624912	
3705.244628	1.624795	
3705.246138	1.625471	
3705.247680	1.625782	
3705.249195	1.625774	
3705.250769	1.625383	
3705.252315	1.625826	
3705.253846	1.625520	
3705.255460	1.625782	
3705.256956	1.625810	
3705.258571	1.625846	
3705.260095	1.625935	
3705.261735	1.625741	
3705.263216	1.625886	
3705.264850	1.625701	
3705.266343	1.625923	
3705.267956	1.625862	
3705.269458	1.625850	
3705.271155	1.625584	
3705.272637	1.625838	
3705.274319	1.625963	
3705.275816	1.625903	
3705.277485	1.625955	
3705.279005	1.625874	
3705.280643	1.626096	
3705.282206	1.625898	
3705.283791	1.625907	
3705.285379	1.625971	
3705.286946	1.625915	
3705.288559	1.625999	
3705.290095	1.626060	
3705.291765	1.626044	
3705.293366	1.625991	
3705.295007	1.625915	
3705.296612	1.626173	
3705.298292	1.626019	
3705.299850	1.626084	
3705.301559	1.625947	
3705.303109	1.626003	
3705.304821	1.625979	
3705.306375	1.625991	
3705.308057	1.626007	
3705.309587	1.626024	
3705.311316	1.625999	
3705.312804	1.626148	
3705.314586	1.625874	
3705.316063	1.626015	
3705.317828	1.625898	
3705.319314	1.626124	
3705.321094	1.625971	
3705.322570	1.626027	
3705.324350	1.625995	
3705.325849	1.625983	
3705.327608	1.626011	
3705.329113	1.626032	
3705.330845	1.625987	
3705.332363	1.625987	
3705.334099	1.626136	
3705.335633	1.625939	
3705.337310	1.625987	
3705.338854	1.625955	
3705.340521	1.626060	
3705.342099	1.626052	
3705.343756	1.626108	
3705.345345	1.625959	
3705.347002	1.626148	
3705.348601	1.626052	
3705.350234	1.626068	
3705.351853	1.626043	
3705.353468	1.626072	
3705.355094	1.625979	
3705.356701	1.626112	
3705.358351	1.625955	
3705.359935	1.626104	
3705.361609	1.625947	
3705.363189	1.626156	
3705.364889	1.626068	
3705.366441	1.626064	
3705.368141	1.626032	
3705.369671	1.626007	
3705.371381	1.626040	
3705.372914	1.625923	
3705.374614	1.626036	
3705.376111	1.625890	
3705.377887	1.626003	
3705.379364	1.625963	
3705.381120	1.625939	
3705.382604	1.625987	
3705.384362	1.626076	
3705.385844	1.625931	
3705.387572	1.625923	
3705.389075	1.626084	
3705.390793	1.625931	
3705.392325	1.625967	
3705.394061	1.625681	
3705.395595	1.626039	
3705.397301	1.625814	
3705.398846	1.625899	
3705.400517	1.625322	
3705.402085	1.625882	
3705.403755	1.623957	
3705.405359	1.625351	
3705.406857	1.625617	
3705.408453	1.620130	
3705.409949	1.500537	
3705.411585	1.387071	
3705.413058	1.263100	
3705.414691	1.183569	
3705.416178	1.049664	
3705.417810	0.914082	
3705.419299	0.840384	
3705.420905	0.707957	
3705.422433	0.607660	
3705.423992	0.486798	
3705.425528	0.404189	
3705.427017	0.301467	
3705.428678	0.181633	
3705.430169	0.103258	
3705.431788	-0.021266	
3705.433290	-0.159795	
3705.434976	-0.245997	
3705.436454	-0.353912	
3705.438161	-0.451555	
3705.439646	-0.583261	
3705.441361	-0.731052	
3705.442846	-0.831703	
3705.444565	-0.941616	
3705.446057	-1.066969	
3705.447754	-1.179661	
3705.449240	-1.278182	
3705.450897	-1.411459	
3705.452405	-1.500388	
3705.454133	-1.613769	
3705.455656	-1.627703	
3705.457379	-1.627462	
3705.458920	-1.627981	
3705.460641	-1.627731	
3705.462184	-1.628066	
3705.463865	-1.627965	
3705.465422	-1.627917	
3705.467084	-1.627760	
3705.468668	-1.628110	
3705.470308	-1.627832	
3705.471915	-1.628146	
3705.473540	-1.627828	
3705.475166	-1.628114	
3705.476795	-1.628142	
3705.478405	-1.627880	
3705.480009	-1.627985	
3705.481666	-1.628026	
3705.483248	-1.627969	
3705.484931	-1.628098	
3705.486495	-1.628158	
3705.488198	-1.628030	
3705.489756	-1.628166	
3705.491439	-1.628215	
3705.492988	-1.628114	
3705.494706	-1.627727	
3705.496234	-1.628142	
3705.497981	-1.627872	
3705.499477	-1.628167	
3705.501238	-1.628009	
3705.502723	-1.628263	
3705.504486	-1.627719	
3705.505973	-1.628271	
3705.507747	-1.628013	
3705.509239	-1.628134	
3705.511025	-1.627792	
3705.512508	-1.628183	
3705.514289	-1.627812	
3705.515782	-1.628183	
3705.517535	-1.627957	
3705.519048	-1.628203	
3705.520775	-1.627743	
3705.522300	-1.628187	
3705.524023	-1.627961	
3705.525574	-1.628158	
3705.527276	-1.628013	
3705.528824	-1.628158	
3705.530519	-1.627969	
3705.532086	-1.628118	
3705.533763	-1.628251	
3705.535337	-1.628207	
3705.536976	-1.627864	
3705.538585	-1.628134	
3705.540222	-1.628158	
3705.541821	-1.628279	
3705.543447	-1.628021	
3705.545072	-1.627892	
3705.546689	-1.627977	
3705.548361	-1.627985	
3705.549947	-1.628021	
3705.551638	-1.628009	
3705.553219	-1.628283	
3705.554878	-1.628078	
3705.556447	-1.628179	
3705.558132	-1.627973	
3705.559683	-1.628199	
3705.561390	-1.628150	
3705.562934	-1.628029	
3705.564652	-1.627800	
3705.566169	-1.628239	
3705.567910	-1.627731	
3705.569397	-1.628094	
3705.570931	-1.628142	
3705.572461	-1.628114	
3705.574021	-1.628030	
3705.575583	-1.628074	
3705.577089	-1.628126	
3705.578720	-1.628005	
3705.580211	-1.628134	
3705.581848	-1.628038	
3705.583365	-1.628094	
3705.585004	-1.628082	
3705.586489	-1.628098	
3705.588131	-1.628046	
3705.589608	-1.628231	
3705.591251	-1.628001	
3705.592745	-1.628158	
3705.594372	-1.627969	
3705.595873	-1.628199	
3705.597551	-1.627973	
3705.599059	-1.628005	
3705.600688	-1.627607	
3705.602224	-1.628130	
3705.603836	-1.627526	
3705.605402	-1.628162	
3705.606989	-1.627691	
3705.608584	-1.628102	
3705.610135	-1.627953	
3705.611770	-1.628066	
3705.613267	-1.628050	
3705.614959	-1.627466	
3705.616525	-1.627953	
3705.618216	-1.627562	
3705.619790	-1.627824	
3705.621457	-1.623792	
3705.622999	-1.609954	
3705.624683	-1.567665	
3705.626213	-1.488859	
3705.627965	-1.437369	
3705.629465	-1.413127	
3705.631224	-1.335114	
3705.632711	-1.291512	
3705.634478	-1.276470	
3705.635963	-1.184048	
3705.637740	-1.164346	
3705.639229	-1.145715	
3705.640992	-1.100662	
3705.642480	-1.027439	
3705.644236	-0.965202	
3705.645738	-0.982922	
3705.647458	-0.926542	
3705.648980	-0.853247	
3705.650681	-0.862496	
3705.652214	-0.807090	
3705.653924	-0.783875	
3705.655480	-0.735410	
3705.657155	-0.762255	
3705.658710	-0.715313	
3705.660384	-0.676726	
3705.661964	-0.626404	
3705.663605	-0.626835	
3705.665205	-0.551711	
3705.666822	-0.579571	
3705.668458	-0.504382	
3705.670082	-0.518513	
3705.671714	-0.478045	
3705.673316	-0.503568	
3705.674969	-0.459208	
3705.676552	-0.449645	
3705.678240	-0.429713	
3705.679793	-0.417378	
3705.681488	-0.359604	
3705.683039	-0.381981	
3705.684742	-0.398425	
3705.686302	-0.367520	
3705.688015	-0.309846	
3705.689559	-0.350444	
3705.691305	-0.303179	
3705.692809	-0.305459	
3705.694572	-0.272137	
3705.696047	-0.289822	
3705.697812	-0.264999	
3705.699289	-0.239375	
3705.701068	-0.237961	
3705.702554	-0.223330	
3705.704346	-0.239701	
3705.705829	-0.226247	
3705.707595	-0.249200	
3705.709095	-0.236068	
3705.710821	-0.241381	
3705.712340	-0.180239	
3705.714074	-0.194717	
3705.715607	-0.194435	
3705.717324	-0.213416	
3705.718871	-0.137773	
3705.720573	-0.190536	
3705.722124	-0.140548	
3705.723811	-0.199777	
3705.725386	-0.151960	
3705.727047	-0.185492	
3705.728665	-0.180014	
3705.730159	-0.136093	
3705.731733	-0.152315	
3705.733228	-0.101365	
3705.734869	-0.126441	
3705.736345	-0.129192	
3705.737966	-0.132193	
3705.739447	-0.126703	
3705.741078	-0.124463	
3705.742559	-0.091967	
3705.744144	-0.111347	
3705.745687	-0.103967	
3705.747239	-0.120346	
3705.748827	-0.099564	
3705.750306	-0.076397	
3705.751960	-0.070153	
3705.753445	-0.098480	
3705.755084	-0.064087	
3705.756580	-0.115923	
3705.758290	-0.077227	
3705.759763	-0.071229	
3705.761482	-0.065098	
3705.762962	-0.077372	
3705.764659	-0.047260	
3705.766148	-0.056392	
3705.767865	-0.062354	
3705.769349	-0.021000	
3705.771040	-0.007658	
3705.772523	-0.043949	
3705.774205	-0.040074	
3705.775712	0.004053	
3705.777438	-0.047804	
3705.778958	-0.012548	
3705.780641	-0.014401	
3705.782173	0.011791	
3705.783873	-0.022978	
3705.785447	0.028895	
3705.787129	0.015408	
3705.788692	-0.015231	
3705.790345	-0.019856	
3705.791916	0.004157	
3705.793575	-0.018220	
3705.795178	-0.003887	
3705.796791	0.001237	
3705.798430	0.035860	
3705.800045	0.021133	
3705.801697	0.014868	
3705.803298	0.035248	
3705.804967	0.034430	
3705.806558	0.021016	
3705.808238	0.032899	
3705.809795	0.051442	
3705.811493	0.067108	
3705.813038	0.031465	
3705.814730	0.112519	
3705.816280	0.058556	
3705.817984	0.069916	
3705.819514	0.060807	
3705.821275	0.041157	
3705.822764	0.029689	
3705.824542	0.074045	
3705.826027	0.058370	
3705.827812	0.044541	
3705.829293	0.028053	
3705.831053	0.057855	
3705.832541	0.051059	
3705.834342	0.067426	
3705.835821	0.053524	
3705.837590	0.058447	
3705.839087	0.038334	
3705.840810	0.048525	
3705.842321	0.016025	
3705.844042	0.041403	
3705.845576	0.091624	
3705.847279	0.032895	
3705.848834	0.060663	
3705.850547	0.041456	
3705.852093	0.074975	
3705.853772	0.038475	
3705.855340	0.067370	
3705.857008	0.006909	
3705.858595	0.046007	
3705.860236	0.037842	
3705.861846	0.033709	
3705.863466	0.003863	
3705.865091	0.059180	
3705.866714	0.020802	
3705.868351	0.032940	
3705.869949	0.030273	
3705.871614	0.061363	
3705.873187	0.004641	
3705.874870	0.058479	
3705.876430	0.021535	
3705.878132	0.022039	
3705.879693	0.027739	
3705.881375	0.055047	
3705.882924	0.038898	
3705.884641	0.033987	
3705.886144	0.017177	
3705.887906	0.016480	
3705.889384	0.001817	
3705.891166	0.006469	
3705.892650	0.049766	
3705.894173	0.021753	
3705.895705	0.008254	
3705.897264	0.024508	
3705.898827	0.059756	
3705.900323	0.007650	
3705.901972	0.007299	
3705.903455	0.032364	
3705.905078	0.026941	
3705.906601	0.036988	
3705.908224	0.022833	
3705.909698	0.049367	
3705.911327	0.011682	
3705.912802	0.037040	
3705.914436	0.043844	
3705.915921	0.058398	
3705.917602	0.019646	
3705.919104	0.062725	
3705.920761	0.054958	
3705.922297	0.046648	
3705.923933	0.021886	
3705.925480	0.036037	
3705.927101	0.056308	
3705.928681	0.042632	
3705.930277	0.020085	
3705.931892	0.079688	
3705.933446	0.042740	
3705.935071	0.040259	
3705.936571	0.064892	
3705.938274	0.082133	
3705.939865	0.024665	
3705.941550	0.053069	
3705.943126	0.037580	
3705.944793	0.033886	
3705.946355	0.042168	
3705.948059	0.046241	
3705.949618	0.027735	
3705.951323	0.026442	
3705.952849	0.062596	
3705.954577	0.085126	
3705.956061	0.010018	
3705.957833	0.043679	
3705.959319	0.020903	
3705.961097	0.035401	
3705.962587	0.051115	
3705.964370	0.036134	
3705.965847	0.038885	
3705.967604	0.021523	
3705.969096	0.066443	
3705.970818	0.061895	
3705.972336	0.045226	
3705.974035	0.042265	
3705.975572	0.043695	
3705.977290	0.013575	
3705.978826	0.009148	
3705.980513	0.050692	
3705.982070	0.087805	
3705.983749	0.000717	
3705.985313	0.095197	
3705.986969	0.051027	
3705.988554	0.058113	
3705.990180	0.014168	
3705.991800	0.010139	
3705.993406	0.005483	
3705.995053	-0.014260	
3705.996681	0.010872	
3705.998316	0.070334	
3705.999912	0.017435	
3706.001579	0.041242	
3706.003149	0.029165	
3706.004846	0.029689	
3706.006410	0.006361	
3706.008120	0.027530	
3706.009692	0.004214	
3706.011376	0.011980	
3706.012925	-0.013572	
3706.014626	0.048642	
3706.016131	0.035151	
3706.017876	0.008830	
3706.019362	0.015493	
3706.021127	0.000661	
3706.022620	0.010361	
3706.024377	-0.010679	
3706.025859	-0.004649	
3706.027628	0.016182	
3706.029124	0.006921	
3706.030880	0.004584	
3706.032382	0.038575	
3706.034109	0.002788	
3706.035625	0.025141	
3706.037351	0.004665	
3706.038882	0.004584	
3706.040588	-0.011948	
3706.042138	0.026136	
3706.043824	-0.008915	
3706.045391	0.014740	
3706.047061	-0.002155	
3706.048643	0.055285	
3706.050308	-0.003199	
3706.051932	0.021668	
3706.053416	0.057758	
3706.055049	0.013132	
3706.056568	0.012363	
3706.058214	-0.004435	
3706.059693	0.022611	
3706.061330	-0.001281	
3706.062810	0.031095	
3706.064440	0.030269	
3706.065923	0.027638	
3706.067547	0.029294	
3706.069054	0.044787	
3706.070613	0.015590	
3706.072180	0.043977	
3706.073679	0.004766	
3706.075280	0.040424	
3706.076829	-0.003335	
3706.078445	0.015465	
3706.079959	0.026220	
3706.081638	0.063289	
3706.083120	0.042253	
3706.084822	0.034213	
3706.086305	0.024601	
3706.088006	0.065940	
3706.089490	0.062427	
3706.091219	0.084587	
3706.092711	0.068594	
3706.094426	0.009418	
3706.095910	0.055631	
3706.097617	0.113063	
3706.099114	0.091817	
3706.100866	0.015211	
3706.102364	0.061416	
3706.104095	0.048577	
3706.105616	0.038047	
3706.107346	0.042454	
3706.108875	0.056928	
3706.110577	0.052775	
3706.112123	0.054745	
3706.113798	0.046640	
3706.115370	0.085582	
3706.117040	0.055893	
3706.118608	0.105719	
3706.120243	0.067140	
3706.121840	0.078951	
3706.123483	0.050346	
3706.125089	0.091028	
3706.126708	0.053734	
3706.128358	0.077481	
3706.129957	0.058552	
3706.131625	0.068635	
3706.133201	0.044316	
3706.134877	0.077368	
3706.136439	0.055921	
3706.138118	0.071833	
3706.139681	0.058177	
3706.141351	0.089396	
3706.142908	0.048420	
3706.144631	0.046265	
3706.146156	0.038672	
3706.147882	0.070089	
3706.149372	0.075757	
3706.151161	0.108825	
3706.152644	0.051297	
3706.154417	0.061827	
3706.155906	0.060252	
3706.157680	0.083765	
3706.159165	0.064256	
3706.160930	0.068042	
3706.162424	0.119774	
3706.164169	0.040654	
3706.165680	0.088708	
3706.167398	0.063587	
3706.168920	0.095286	
3706.170629	0.073928	
3706.172178	0.067696	
3706.173885	0.060316	
3706.175444	0.081497	
