time (s)	det(V)
6129.232552	1.625995	
6129.234139	1.626128	
6129.235809	1.625931	
6129.237382	1.626116	
6129.239077	1.626100	
6129.240550	1.626040	
6129.242112	1.626068	
6129.243602	1.626016	
6129.245128	1.626048	
6129.246658	1.626088	
6129.248232	1.626052	
6129.249814	1.625991	
6129.251317	1.625955	
6129.252962	1.626072	
6129.254453	1.626136	
6129.256062	1.626088	
6129.257583	1.626032	
6129.259231	1.626064	
6129.260712	1.626023	
6129.262348	1.625983	
6129.263829	1.625971	
6129.265456	1.626080	
6129.266946	1.626060	
6129.268649	1.626076	
6129.270125	1.626011	
6129.271795	1.626027	
6129.273308	1.626144	
6129.274946	1.626108	
6129.276483	1.626060	
6129.278087	1.626120	
6129.279667	1.625991	
6129.281237	1.626140	
6129.282854	1.626003	
6129.284420	1.626176	
6129.286044	1.626088	
6129.287658	1.626132	
6129.289293	1.626044	
6129.290882	1.626064	
6129.292554	1.626007	
6129.294111	1.625995	
6129.295804	1.626027	
6129.297348	1.626003	
6129.299039	1.626064	
6129.300580	1.626128	
6129.302292	1.626076	
6129.303840	1.626048	
6129.305554	1.626052	
6129.307030	1.626148	
6129.308801	1.626144	
6129.310289	1.626003	
6129.312062	1.626088	
6129.313543	1.625963	
6129.315294	1.626116	
6129.316768	1.626040	
6129.318526	1.626023	
6129.320039	1.626060	
6129.321801	1.626056	
6129.323301	1.625955	
6129.325028	1.625963	
6129.326547	1.625919	
6129.328259	1.626136	
6129.329806	1.625959	
6129.331494	1.626035	
6129.333053	1.625862	
6129.334714	1.626189	
6129.336290	1.626052	
6129.337944	1.625971	
6129.339523	1.626015	
6129.341151	1.625927	
6129.342739	1.625955	
6129.344373	1.626156	
6129.346000	1.625878	
6129.347597	1.625983	
6129.349265	1.625770	
6129.350835	1.625915	
6129.352512	1.625689	
6129.354099	1.625995	
6129.355777	1.623566	
6129.357345	1.541038	
6129.359055	1.332210	
6129.360580	1.141477	
6129.362281	0.965939	
6129.363788	0.802570	
6129.365546	0.642243	
6129.367031	0.392797	
6129.368801	0.228531	
6129.370292	-0.013438	
6129.372056	-0.223036	
6129.373532	-0.374009	
6129.375305	-0.590765	
6129.376783	-0.786485	
6129.378534	-1.006871	
6129.380036	-1.166356	
6129.381763	-1.362926	
6129.383281	-1.541296	
6129.385017	-1.627228	
6129.386537	-1.628054	
6129.388263	-1.627623	
6129.389803	-1.628126	
6129.391500	-1.627582	
6129.393076	-1.628106	
6129.394570	-1.627957	
6129.396125	-1.628130	
6129.397650	-1.628042	
6129.399299	-1.628235	
6129.400779	-1.628150	
6129.402420	-1.628018	
6129.403888	-1.628138	
6129.405515	-1.628166	
6129.407000	-1.628203	
6129.408636	-1.628259	
6129.410115	-1.628263	
6129.411715	-1.628094	
6129.413241	-1.628255	
6129.414785	-1.628199	
6129.416410	-1.628054	
6129.417891	-1.628114	
6129.419532	-1.628191	
6129.421073	-1.628170	
6129.422694	-1.628191	
6129.424183	-1.628211	
6129.425896	-1.628215	
6129.427366	-1.628150	
6129.429067	-1.628082	
6129.430545	-1.628154	
6129.432248	-1.628050	
6129.433734	-1.628207	
6129.435454	-1.628082	
6129.436939	-1.628167	
6129.438637	-1.628042	
6129.440116	-1.628312	
6129.441904	-1.627840	
6129.443397	-1.628344	
6129.445130	-1.628191	
6129.446643	-1.628267	
6129.448359	-1.627901	
6129.449880	-1.628171	
6129.451622	-1.628187	
6129.453144	-1.628227	
6129.454836	-1.628078	
6129.456387	-1.628275	
6129.458080	-1.628021	
6129.459641	-1.628320	
6129.461317	-1.628054	
6129.462887	-1.628211	
6129.464513	-1.628026	
6129.466132	-1.628368	
6129.467765	-1.628098	
6129.469371	-1.628304	
6129.470987	-1.628247	
6129.472626	-1.628078	
6129.474222	-1.628126	
6129.475901	-1.628307	
6129.477474	-1.628223	
6129.479164	-1.627965	
6129.480725	-1.628126	
6129.482431	-1.628187	
6129.483992	-1.628267	
6129.485653	-1.627993	
6129.487199	-1.628191	
6129.488910	-1.628098	
6129.490412	-1.628122	
6129.492163	-1.628170	
6129.493648	-1.628102	
6129.495413	-1.628191	
6129.496896	-1.628158	
6129.498665	-1.627981	
6129.500149	-1.628130	
6129.501907	-1.628179	
6129.503399	-1.628034	
6129.505145	-1.628122	
6129.506650	-1.628215	
6129.508370	-1.628134	
6129.509890	-1.628070	
6129.511606	-1.628042	
6129.513136	-1.628163	
6129.514827	-1.627627	
6129.516378	-1.628042	
6129.518035	-1.627860	
6129.519600	-1.628013	
6129.521249	-1.627707	
6129.522844	-1.628066	
6129.524488	-1.627679	
6129.526092	-1.628235	
6129.527719	-1.628179	
6129.529340	-1.627953	
6129.530933	-1.628062	
6129.532614	-1.628070	
6129.534203	-1.628030	
6129.535866	-1.627333	
6129.537454	-1.628062	
6129.539114	-1.627796	
6129.540667	-1.628029	
6129.542373	-1.627824	
6129.543908	-1.628078	
6129.545614	-1.627703	
6129.547117	-1.628034	
6129.548858	-1.627586	
6129.550337	-1.627792	
6129.552096	-1.627611	
6129.553592	-1.627659	
6129.555117	-1.626390	
6129.556642	-1.597761	
6129.558190	-1.514354	
6129.559763	-1.476577	
6129.561257	-1.402105	
6129.562909	-1.302348	
6129.564398	-1.294368	
6129.566038	-1.239607	
6129.567559	-1.185619	
6129.569186	-1.120139	
6129.570674	-1.072508	
6129.572318	-1.057406	
6129.573809	-1.010130	
6129.575427	-0.929043	
6129.576929	-0.941277	
6129.578559	-0.868014	
6129.580043	-0.853081	
6129.581707	-0.789567	
6129.583226	-0.793200	
6129.584854	-0.734822	
6129.586410	-0.688803	
6129.588000	-0.680182	
6129.589589	-0.647835	
6129.591154	-0.616059	
6129.592763	-0.593928	
6129.594293	-0.592989	
6129.595965	-0.530820	
6129.597442	-0.517393	
6129.599167	-0.495725	
6129.600750	-0.479801	
6129.602414	-0.431095	
6129.603972	-0.446032	
6129.605656	-0.439055	
6129.607205	-0.401442	
6129.608918	-0.380978	
6129.610441	-0.401757	
6129.612191	-0.349203	
6129.613673	-0.357517	
6129.615422	-0.337831	
6129.616904	-0.324042	
6129.618681	-0.276975	
6129.620173	-0.291461	
6129.621952	-0.283513	
6129.623433	-0.277463	
6129.625177	-0.252402	
6129.626671	-0.258513	
6129.628394	-0.255919	
6129.629911	-0.206399	
6129.631626	-0.206943	
6129.633154	-0.201851	
6129.634851	-0.190266	
6129.636403	-0.164476	
6129.638080	-0.208780	
6129.639647	-0.173645	
6129.641330	-0.188912	
6129.642907	-0.167949	
6129.644552	-0.209324	
6129.646140	-0.166801	
6129.647767	-0.149624	
6129.649381	-0.084091	
6129.650992	-0.145692	
6129.652626	-0.095113	
6129.654235	-0.136125	
6129.655899	-0.091471	
6129.657494	-0.123363	
6129.659172	-0.082963	
6129.660746	-0.112998	
6129.662436	-0.100345	
6129.663981	-0.081622	
6129.665678	-0.058934	
6129.667230	-0.056433	
6129.668902	-0.045540	
6129.670408	-0.067470	
6129.672147	-0.080031	
6129.673640	-0.034128	
6129.675417	-0.051667	
6129.676889	-0.036041	
6129.678667	-0.031530	
6129.680146	0.011936	
6129.681918	-0.024448	
6129.683395	-0.038769	
6129.685140	-0.021286	
6129.686648	-0.012850	
6129.688397	-0.006635	
6129.689911	0.006884	
6129.691639	-0.019755	
6129.693160	0.015521	
6129.694865	-0.001386	
6129.696410	0.022244	
6129.698102	0.014160	
6129.699656	0.013720	
6129.701344	0.018687	
6129.702921	0.093759	
6129.704567	0.009511	
6129.706149	0.075998	
6129.707815	0.024400	
6129.709417	0.035075	
6129.711060	0.013507	
6129.712680	0.099846	
6129.714199	0.031969	
6129.715835	0.070278	
6129.717313	0.056590	
6129.718943	0.084566	
6129.720424	0.064783	
6129.722047	0.027078	
6129.723523	0.023989	
6129.725125	0.086689	
6129.726653	0.072300	
6129.728203	0.062254	
6129.729761	0.095685	
6129.731262	0.063603	
6129.732906	0.052505	
6129.734397	0.073247	
6129.736028	0.093803	
6129.737530	0.063333	
6129.739207	0.093663	
6129.740680	0.039276	
6129.742380	0.087938	
6129.743852	0.065025	
6129.745558	0.075761	
6129.747052	0.043949	
6129.748762	0.052316	
6129.750264	0.057436	
6129.751963	0.065718	
6129.753449	0.084156	
6129.755144	0.062701	
6129.756635	0.033101	
6129.758265	0.070919	
6129.759790	0.072059	
6129.761471	0.038656	
6129.763014	0.057492	
6129.764696	0.047470	
6129.766261	0.076192	
6129.767896	0.039179	
6129.769491	0.073199	
6129.771136	0.048352	
6129.772719	0.071249	
6129.774341	0.033310	
6129.775948	0.087548	
6129.777554	0.019026	
6129.779224	0.036452	
6129.780802	0.056598	
6129.782479	0.071656	
6129.784048	0.014852	
6129.785733	0.108378	
6129.787296	0.009334	
6129.788991	0.045834	
6129.790532	0.029508	
6129.792248	0.055281	
6129.793753	0.028988	
