time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2006.982555	72.931534	2.042106	0.100000	131
2009.033789	73.277870	1.950545	0.100000	133
2011.083468	73.398132	1.852232	0.100000	135
2013.133943	73.270622	1.757274	0.100000	137
2015.180159	73.123093	1.679170	0.100000	139
2017.225517	73.337090	1.599320	0.100000	141
2019.277097	74.137054	1.510126	0.100000	143
2021.335737	74.389565	1.414223	0.100000	145
2023.387793	73.765236	1.330736	0.100000	147
2025.430414	73.396576	1.261668	0.100000	149
2027.473919	73.902649	1.199481	0.100000	151
2029.527844	74.466164	1.133061	0.100000	153
2031.582112	74.782913	1.066887	0.100000	155
2033.637890	74.736320	1.004216	0.100000	157
2035.690851	74.795227	0.950177	0.100000	159
2037.737023	74.595421	0.901189	0.100000	161
2039.781891	74.408470	0.853628	0.100000	163
2041.828696	71.460129	0.773156	0.100000	165
2043.889454	71.645958	0.704739	0.100000	167
2045.956644	72.939430	0.664948	0.076839	169
2048.018536	69.840279	0.614863	0.100000	171
2050.065840	71.378471	0.602487	0.100000	173
2052.108062	68.319572	0.564299	0.100000	175
