crossing time (s)	slope (V/s)	crossing number
5636.731059	74.948122	5019
5637.745844	74.762272	5020
5638.779866	73.988927	5021
5639.780386	73.019664	5022
5640.812753	71.723594	5023
5641.832912	71.850360	5024
5642.826811	70.618330	5025
5643.852104	70.798083	5026
5644.874963	68.739404	5027
5645.922947	69.435632	5028
5646.924031	67.357085	5029
5647.960557	68.188703	5030
5648.966527	66.942246	5031
5649.994845	66.299944	5032
5651.020318	65.445436	5033
5652.023740	65.699804	5034
5653.036756	63.563949	5035
5654.072211	64.016395	5036
5655.105300	62.314186	5037
5656.103902	62.047204	5038
5657.122509	61.502194	5039
5658.138026	60.352269	5040
5659.151089	60.782573	5041
5660.185542	58.553806	5042
5661.202636	59.760864	5043
5662.250456	58.197170	5044
5663.232890	58.280227	5045
5664.261830	55.953903	5046
5665.284767	56.385531	5047
5666.323827	56.152534	5048
5667.303872	55.402911	5049
5668.353370	55.749127	5050
5669.348625	54.078951	5051
5670.404876	54.329789	5052
5671.423034	53.324936	5053
5672.414224	53.663792	5054
5673.434015	52.525575	5055
5674.464808	52.007580	5056
5675.468316	52.334064	5057
5676.498380	51.023145	5058
5677.528517	53.031870	5059
5678.537002	47.925454	5060
5679.555878	49.972820	5061
5680.592604	47.315025	5062
5681.602774	48.261144	5063
5682.627063	47.250408	5064
5683.616021	46.723033	5065
5684.681459	45.892022	5066
5685.666373	45.542895	5067
5686.722473	45.097400	5068
5687.712240	43.456032	5069
5688.764995	44.174573	5070
5689.742572	44.149046	5071
5690.800341	43.152180	5072
5691.771440	42.285716	5073
5692.843869	42.045820	5074
5693.829066	42.266259	5075
5694.884652	41.790227	5076
5695.874552	40.608836	5077
5696.908973	41.322988	5078
5697.933793	39.451374	5079
5698.917780	40.134219	5080
5699.939298	39.701987	5081
5700.966250	39.854213	5082
5702.003929	38.291541	5083
5703.025315	37.583576	5084
5704.031090	37.085676	5085
5705.049569	37.235368	5086
5706.074272	37.439351	5087
5707.092544	36.219819	5088
5708.110694	35.780057	5089
5709.160956	35.003869	5090
5710.135023	34.770495	5091
5711.208181	35.396962	5092
5712.159462	34.222564	5093
5713.235514	33.832242	5094
5714.229019	34.579707	5095
5715.263060	33.884288	5096
5716.270302	33.207242	5097
5717.292284	33.193866	5098
5718.313060	32.796162	5099
5719.325287	33.074749	5100
5720.365585	32.129221	5101
5721.365169	31.452010	5102
5722.375954	31.200105	5103
5723.418674	30.819454	5104
5724.431388	30.234638	5105
5725.456277	30.253505	5106
5726.471638	29.932804	5107
5727.487287	30.036100	5108
5728.516762	29.485609	5109
5729.533367	29.134715	5110
5730.556873	28.804940	5111
5731.567306	28.242512	5112
5732.587095	27.938753	5113
5733.613650	27.304850	5114
5734.612196	27.789653	5115
5735.648767	26.181836	5116
5736.659884	27.030199	5117
5737.697429	25.779948	5118
5738.704929	26.425221	5119
5739.737696	25.806853	5120
5740.742331	25.698941	5121
5741.781084	25.246988	5122
5742.782780	25.489931	5123
5743.821266	24.430155	5124
5744.810934	24.899343	5125
5745.874960	24.458183	5126
5746.851538	24.178835	5127
5747.902312	24.650571	5128
5748.894535	22.173696	5129
5749.938615	23.442460	5130
5750.938579	22.613739	5131
5751.985115	22.971908	5132
5752.995566	22.721477	5133
5754.024731	22.850281	5134
5755.027140	21.292462	5135
5756.053440	21.811633	5136
5757.062877	21.484088	5137
5758.093752	21.845636	5138
5759.104665	21.058377	5139
5760.127595	20.631377	5140
5761.142070	20.113786	5141
5762.174477	20.404423	5142
5763.181706	20.304148	5143
5764.228266	20.177175	5144
5765.231306	19.412114	5145
5766.265975	19.289633	5146
5767.250039	18.658706	5147
5768.306164	19.002590	5148
5769.292230	18.772683	5149
5770.324262	18.167943	5150
5771.344199	17.365664	5151
5772.379648	18.202935	5152
5773.368025	18.260285	5153
5774.406755	17.799369	5154
5775.438267	17.631903	5155
5776.432887	17.425971	5156
5777.448546	17.137323	5157
5778.489437	16.671245	5158
5779.515565	17.165895	5159
5780.515762	17.238138	5160
5781.521368	15.937886	5161
5782.562906	16.347524	5162
5783.562953	16.645120	5163
5784.608061	15.680855	5164
5785.619671	15.812619	5165
5786.631789	15.322550	5166
5787.638119	14.763830	5167
5788.699315	15.026140	5168
5789.674121	16.034856	5169
5790.742172	15.279796	5170
5791.715861	14.255718	5171
5792.773650	14.716418	5172
5793.746523	14.899463	5173
5794.821676	13.386994	5174
5795.778697	13.217813	5175
5796.867266	13.726240	5176
5797.823079	13.853207	5177
5798.900667	13.824405	5178
5799.848763	15.232339	5179
5800.940638	12.514789	5180
5801.925633	13.323466	5181
5802.962821	13.565209	5182
5803.960312	12.917258	5183
5804.999550	13.557680	5184
5806.016733	11.949486	5185
5807.043119	12.639844	5186
5808.038995	13.319772	5187
5809.054258	12.417787	5188
5810.100057	9.479054	5189
5811.111076	14.223672	5190
5812.144856	14.012360	5191
5813.148461	11.065965	5192
5814.161699	10.731836	5193
5815.188609	12.466537	5194
5816.206099	10.195406	5195
5817.225971	8.803801	5196
5818.240514	9.334913	5197
