time (s)	magX	magY	magZ
5544.755144	-110.092346	218.203384	149.227936
5544.758455	-111.670380	222.995911	155.832260
5544.761790	-113.599060	226.444183	162.378128
5544.765127	-115.177094	230.593811	169.216248
5544.768457	-117.281128	234.392746	176.638809
5544.771787	-119.151382	238.367050	183.301590
5544.775126	-120.554062	242.984238	190.899475
5544.778457	-121.898300	246.549377	199.081818
5544.781830	-123.651672	250.699005	207.147293
5544.785120	-125.229691	254.556396	215.797195
5544.788457	-126.866165	258.413818	224.914673
5544.791791	-128.385742	262.329651	234.032135
5544.795127	-130.139099	265.777924	243.149612
5544.798481	-131.366455	270.336639	253.669785
5544.801783	-132.652252	273.901794	263.430176
5544.805122	-134.230286	277.233215	274.885437
5544.808452	-134.990067	280.856812	285.464050
5544.811792	-136.217422	283.662201	297.912903
5544.815113	-137.210983	287.227356	310.127991
5544.818455	-137.912338	290.091156	324.213318
5544.821782	-138.905914	292.428986	337.655762
5544.825115	-139.081238	295.175934	351.799530
5544.828454	-139.373474	297.221497	366.878448
5544.831783	-139.256577	299.091766	381.898895
5544.835117	-140.074814	299.793121	397.796021
5544.838448	-139.198135	301.078918	414.043823
5544.841802	-138.789017	300.319122	429.940979
5544.845167	-137.386322	300.494446	446.773224
5544.848454	-136.568100	298.857971	464.073059
5544.851782	-135.340744	297.864410	482.834045
5544.855119	-133.061371	295.409729	500.016968
5544.858445	-130.548218	292.312103	518.251953
5544.861781	-127.742844	288.571594	535.084167
5544.866426	-120.904739	279.044983	572.255371
5544.869334	-117.339569	273.317383	589.379883
5544.872658	-112.371719	266.946838	607.848633
5544.876092	-107.111633	259.582703	625.440674
5544.879381	-101.909988	251.225037	642.623596
5544.882707	-96.649902	242.984238	658.696106
5544.885985	-90.162476	234.100525	675.060791
5544.888868	-84.376389	224.573929	691.951477
5544.892218	-76.544708	214.404449	707.848633
5544.895543	-69.239044	203.007614	721.349487
5544.898870	-61.991817	191.786102	733.973694
5544.902199	-53.692577	179.804794	748.175903
5544.905558	-45.276447	166.362366	759.923462
5544.908441	-36.451199	153.036819	772.021606
5544.911774	-28.151958	139.652832	782.892456
5544.915107	-18.450031	125.684395	792.185303
5544.918442	-9.800114	110.371712	802.413208
5544.921783	-0.215076	96.111038	809.835754
5544.925106	9.837524	80.681473	816.732361
5544.928475	19.890123	65.251900	821.992432
5544.931768	29.650497	48.887199	826.843384
5544.935110	40.287552	33.457626	831.986572
5544.938447	50.983051	17.034483	832.220276
5544.941774	61.035652	1.546464	832.921753
5544.945105	71.029808	-16.104033	833.564575
5544.948436	80.907074	-32.176506	832.044983
5544.951773	90.784340	-48.482758	828.596741
5544.955105	100.836937	-64.496788	823.979492
5544.958440	111.006424	-79.984810	818.485657
5544.961772	119.539444	-95.297485	812.524231
5544.965099	128.715363	-110.259506	803.465210
5544.968438	137.949738	-125.163063	794.347717
5544.971791	146.073639	-139.131500	783.418518
5544.975100	153.496201	-152.632385	771.144958
5544.978438	162.146118	-165.548798	757.293396
5544.981766	169.276443	-177.646988	743.032715
5544.985133	176.056091	-189.745178	727.720032
5544.988433	182.426636	-200.031555	712.991821
5544.991773	187.920517	-209.558136	695.867310
5544.995103	192.713028	-218.734070	677.047974
5544.998432	197.447113	-227.150192	659.981873
5545.001770	201.304489	-235.157211	640.753357
5545.005099	204.694336	-240.592636	622.167786
5545.008433	207.616592	-246.378723	604.224976
5545.011772	210.714203	-251.521912	585.054932
5545.015096	212.116882	-256.197540	566.469299
5545.019782	214.922256	-263.152527	528.479858
5545.022665	215.740509	-265.665680	511.705994
5545.026040	215.623611	-266.834595	493.061951
5545.029379	216.266510	-268.237305	474.359436
5545.032713	215.389816	-269.464630	457.001190
5545.035961	215.039154	-269.932190	439.818207
5545.039269	213.636475	-269.990662	424.213348
5545.042610	213.344238	-268.821716	407.907074
5545.045526	212.233780	-268.354156	392.243713
5545.048848	210.305084	-267.009949	376.697266
5545.052220	208.727066	-264.847473	362.553467
5545.055555	206.973694	-264.204559	347.065460
5545.058881	205.220337	-262.217407	333.973694
5545.062304	203.057861	-259.996490	320.531281
5545.065116	200.544708	-257.191132	307.731720
5545.068424	197.856216	-255.203979	294.230865
5545.071760	195.226181	-251.872574	281.723541
5545.075091	192.654587	-249.184097	270.443604
5545.078433	189.790756	-245.677383	259.163635
5545.081756	187.511398	-243.164215	248.234375
5545.085092	184.121567	-240.475739	236.369965
5545.088420	181.140854	-236.209244	227.018692
5545.091758	178.627701	-233.170074	215.504959
5545.095092	175.471649	-229.604904	206.270599
5545.098425	172.257156	-225.630630	196.744003
5545.101758	169.685562	-222.299225	187.334305
5545.105092	165.945053	-217.974274	178.859726
5545.108440	163.198135	-214.233765	169.625366
5545.111760	159.457626	-210.727066	162.085922
5545.115087	156.009354	-206.869659	154.546463
5545.118421	152.327286	-203.538269	146.773239
5545.121753	149.463470	-199.622437	139.642899
5545.125085	146.833435	-195.531265	132.863235
5545.128426	143.677383	-192.725891	126.083580
5545.131759	141.047333	-188.459366	119.187027
5545.135089	137.248398	-185.069550	113.634720
5545.138420	134.735245	-181.679718	107.147278
5545.141752	132.105209	-177.530106	102.939217
5545.145086	129.708939	-174.490936	98.205139
5545.148414	126.728226	-170.808868	93.704849
5545.151760	124.039749	-168.529510	89.438339
5545.155083	121.234360	-164.613678	85.171829
5545.158417	119.656342	-161.749847	81.080658
5545.161753	117.260086	-158.184677	78.216827
5545.165082	114.922272	-155.437759	74.359436
5545.168414	112.876678	-152.866165	71.028053
5545.171752	110.655762	-150.294556	67.813560
5545.175087	108.376389	-147.606079	65.358856
5545.179395	104.635880	-142.521317	59.923439
5545.182679	102.882523	-140.008179	57.293396
5545.185936	101.538284	-137.319702	55.072472
5545.189308	99.609589	-135.332550	52.559319
5545.192597	97.505554	-132.760956	50.221504
5545.195952	95.810638	-131.066040	48.468147
5545.199301	94.524841	-129.312683	46.948566
5545.202196	92.713028	-126.682648	44.786091
5545.205553	91.193451	-124.111053	43.324955
