time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5544.934069	122.148376	1.594515	0.000029	65
5546.977555	121.117989	1.583918	0.002236	67
5549.018258	120.891609	1.577087	0.005264	69
5551.055418	121.504051	1.571451	0.006581	71
5553.090990	122.031372	1.557681	0.007822	73
5555.129165	122.280518	1.536518	0.008639	75
5557.168295	122.212975	1.516831	0.009492	77
5559.208369	122.079720	1.499528	0.010903	79
5561.248603	121.903549	1.486027	0.012387	81
5563.288445	121.812012	1.473547	0.013614	83
5565.328279	121.643745	1.459994	0.014745	85
5567.366649	121.512726	1.446949	0.015757	87
5569.405364	121.402359	1.432930	0.016809	89
5571.445069	121.366257	1.419484	0.018234	91
5573.486444	121.350769	1.405089	0.019350	93
5575.529722	121.658058	1.392237	0.020951	95
5577.573667	122.072800	1.383296	0.022045	97
5579.615035	122.193161	1.376578	0.022115	99
5581.651833	121.795792	1.373177	0.021682	101
5583.685721	121.064323	1.358887	0.022654	103
5585.722789	120.744362	1.338114	0.024661	105
5587.765133	121.249802	1.323055	0.026836	107
5589.810252	121.820930	1.311030	0.027207	109
5591.853083	122.040260	1.303836	0.026886	111
5593.890819	121.788994	1.297732	0.026574	113
5595.926147	121.355995	1.285889	0.026959	115
5597.961815	121.189445	1.265569	0.028079	117
5599.999839	121.234108	1.246577	0.028794	119
5602.039073	121.375702	1.232363	0.029379	121
5604.079013	121.547226	1.221362	0.029909	123
5606.119089	121.630531	1.212383	0.030414	125
5608.158597	121.744759	1.201510	0.030566	127
5610.197634	121.895538	1.187868	0.030927	129
5612.236823	122.052483	1.173211	0.031298	131
5614.277477	122.058685	1.158587	0.031396	133
5616.320169	121.763908	1.141858	0.030877	135
5618.364835	121.096855	1.131829	0.030738	137
5620.408489	120.518890	1.121958	0.031057	139
5622.447689	120.530418	1.115325	0.032236	141
5624.482884	121.239349	1.108826	0.033035	143
5626.516790	122.094231	1.097492	0.033239	145
5628.553435	122.536690	1.081679	0.032902	147
5630.595147	122.270721	1.066940	0.032202	149
5632.640527	301.508942	-1.055858	-0.032045	151
5634.684830	120.864731	1.047337	0.032574	153
5636.726628	120.726425	1.039548	0.033351	155
5638.765778	120.899300	1.031431	0.033376	157
5640.803449	121.194710	1.022230	0.033280	159
5642.840870	121.394180	1.010948	0.033285	161
5644.879393	301.501129	-0.999036	-0.033181	163
5646.919082	301.535339	-0.985811	-0.032870	165
5648.959486	301.543213	-0.972952	-0.032932	167
5651.001189	301.566193	-0.963298	-0.032876	169
5653.042906	301.581085	-0.952831	-0.032679	171
5655.085002	301.672852	-0.944551	-0.032592	173
5657.124666	301.755249	-0.936164	-0.032188	175
5659.161352	301.685760	-0.930115	-0.031909	177
5661.195683	301.369995	-0.920985	-0.031379	179
5663.229857	301.094208	-0.907965	-0.031370	181
5665.267903	301.019867	-0.893502	-0.031865	183
5667.309985	301.242126	-0.881310	-0.031880	185
5669.355461	301.522736	-0.872677	-0.031796	187
5671.401517	301.714569	-0.865307	-0.031490	189
5673.443556	301.747375	-0.859300	-0.030715	191
5675.482177	301.648804	-0.854393	-0.030297	193
5677.519280	301.463531	-0.845648	-0.030019	195
5679.554019	301.332947	-0.835128	-0.030124	197
5681.590463	301.293427	-0.824413	-0.029742	199
5683.627161	301.423950	-0.814121	-0.029751	201
5685.666024	301.520935	-0.804580	-0.029482	203
5687.705838	301.619843	-0.795145	-0.029329	205
5689.746134	301.671326	-0.787169	-0.029020	207
5691.787390	301.650024	-0.777844	-0.028645	209
5693.830645	301.427368	-0.767843	-0.027959	211
5695.874737	301.120300	-0.758688	-0.027311	213
5697.919321	300.733887	-0.749836	-0.026722	215
5699.960379	300.502899	-0.741403	-0.026774	217
5701.999733	300.576904	-0.737607	-0.026763	219
5704.034312	300.956970	-0.732801	-0.026606	221
5706.067923	301.474640	-0.725540	-0.026312	223
5708.101886	302.001099	-0.715726	-0.026309	225
5710.138544	302.259979	-0.705040	-0.025702	227
5712.178863	302.133575	-0.695609	-0.025291	229
5714.224211	301.655945	-0.687737	-0.024374	231
5716.270217	301.164276	-0.681006	-0.024181	233
5718.314823	300.783966	-0.675443	-0.024118	235
5720.357691	300.718414	-0.669409	-0.024294	237
5722.397277	300.772186	-0.661687	-0.023929	239
5724.437414	300.849213	-0.652557	-0.023491	241
5726.476847	301.016296	-0.643906	-0.023038	243
5728.516588	301.186432	-0.634919	-0.022626	245
5730.556659	301.232574	-0.627650	-0.022679	247
5732.595513	301.342468	-0.619750	-0.022369	249
5734.633146	301.412750	-0.614417	-0.021920	251
5736.669305	301.463440	-0.608402	-0.021434	253
5738.702917	301.292389	-0.604355	-0.021262	255
5740.735470	301.001953	-0.597315	-0.020589	1
5742.770031	300.914398	-0.588586	-0.020661	3
5744.808072	300.860260	-0.578305	-0.020633	5
5746.850400	301.049530	-0.569404	-0.020334	7
5748.895160	301.153381	-0.562957	-0.020389	9
5750.941802	301.335999	-0.556924	-0.019920	11
5752.987890	301.445465	-0.551117	-0.019709	13
5755.030219	301.446655	-0.546635	-0.019219	15
5757.070389	301.402313	-0.542152	-0.018922	17
5759.108372	301.251068	-0.537046	-0.018651	19
5761.144801	301.166138	-0.530542	-0.018108	21
5763.180890	301.122742	-0.524710	-0.018149	23
5765.218174	301.117218	-0.519444	-0.017817	25
5767.254910	301.031067	-0.513692	-0.017642	27
5769.293919	301.047485	-0.507253	-0.017412	29
5771.334773	300.967529	-0.500872	-0.017001	31
5773.376167	300.893555	-0.494018	-0.016564	33
5775.419866	300.735138	-0.487756	-0.016128	35
5777.460968	300.522705	-0.481904	-0.015961	37
5779.505038	300.386322	-0.476882	-0.015780	39
5781.542533	300.289764	-0.471761	-0.015651	41
5783.580274	300.357483	-0.467061	-0.015508	43
5785.616419	300.591522	-0.462954	-0.015151	45
5787.648012	300.979431	-0.456682	-0.014821	47
5789.679955	301.402191	-0.450404	-0.014820	49
5791.712060	301.778809	-0.443572	-0.014558	51
5793.746889	301.989685	-0.436107	-0.014432	53
5795.785069	302.017700	-0.428824	-0.013889	55
5797.828323	301.786041	-0.422590	-0.013505	57
5799.872621	301.329956	-0.418635	-0.013006	59
5801.921541	300.941711	-0.414448	-0.012737	61
5803.966141	300.697205	-0.410407	-0.012599	63
5806.011299	300.562378	-0.406515	-0.012485	65
5808.050296	300.513947	-0.402897	-0.012299	67
5810.093305	300.567139	-0.398875	-0.012236	69
5812.132686	300.797882	-0.393565	-0.012148	71
5814.169552	300.742432	-0.389236	-0.011497	73
5816.208744	300.893372	-0.384873	-0.011220	75
5818.244243	300.963287	-0.381453	-0.011164	77
