time (s)	magX	magY	magZ
1759.503649	421.866760	459.797180	299.725891
1759.507020	421.165405	462.894806	293.296875
1759.510260	420.230286	466.693756	287.452332
1759.513568	419.587372	470.551147	279.679138
1759.516942	418.827576	474.350098	272.841003
1759.520248	418.067810	477.798401	265.944458
1759.523169	417.424896	481.012848	258.346558
1759.526501	416.781982	485.220917	250.047302
1759.529834	416.489777	488.844543	242.390991
1759.533164	415.087097	491.708344	233.857941
1759.536487	413.976624	495.624176	224.389801
1759.539808	412.690826	498.838684	216.499695
1759.542720	412.457031	503.046783	207.791351
1759.546052	411.346588	506.261261	198.323181
1759.549384	410.177673	509.475739	188.504364
1759.552722	409.184113	512.222656	179.211548
1759.556047	407.372314	515.144897	167.931580
1759.559420	406.437164	518.067200	158.229675
1759.562717	405.326721	520.405029	148.703094
1759.566055	403.398010	522.976624	138.007568
1759.569377	402.229126	525.372864	127.604340
1759.572721	400.183533	527.535339	116.441223
1759.576049	398.605499	529.464050	105.979523
1759.579385	396.501465	531.100525	94.991821
1759.582714	394.280548	533.379883	83.594971
1759.586045	392.351837	534.841003	72.782562
1759.589404	390.423157	535.425476	60.509033
1759.592714	387.500885	536.828125	50.105743
1759.596047	384.870850	537.880188	37.189331
1759.599384	381.948578	537.704834	26.026276
1759.602752	378.500305	537.938599	14.395630
1759.606044	375.519592	537.821716	2.180542
1759.609404	371.486847	537.471069	-10.209839
1759.612711	368.272369	537.704834	-20.963806
1759.616047	364.765625	535.951477	-34.464661
1759.619379	360.908234	535.250122	-46.679749
1759.622716	356.466400	533.146118	-59.187073
1759.626040	351.966095	531.100525	-73.213928
1759.629377	346.121582	528.996460	-86.188782
1759.632714	341.095276	525.957275	-98.520752
1759.636037	336.244293	522.509033	-111.437195
1759.639370	331.451782	518.710083	-125.522522
1759.642712	325.899475	514.911133	-139.081848
1759.646053	319.879608	509.884857	-152.173584
1759.649420	313.684387	504.274109	-166.025146
1759.652715	307.898315	497.845154	-179.935120
1759.656041	301.878448	491.649933	-192.910034
1759.660668	288.494446	477.038605	-221.606689
1759.663557	282.182343	469.206909	-234.932251
1759.666911	275.636475	460.323212	-248.140869
1759.670250	268.564575	451.556396	-262.810669
1759.673620	261.960266	441.503815	-275.317932
1759.676960	254.888367	430.223846	-288.351318
