crossing time (s)	slope (V/s)	crossing number
1758.774082	-118.636962	886
1759.720825	-95.621887	887
1760.775112	-71.589835	888
1761.789964	-71.715560	889
1762.852829	-63.257272	890
1763.833364	-52.294060	891
1764.893136	-46.241141	892
1765.875600	-36.122294	893
1766.945546	-29.679705	894
1767.940141	-27.306271	895
1769.008187	-23.091346	896
1769.994290	-18.426722	897
1771.075730	-13.819473	898
1772.014356	-12.325572	899
1773.125998	-11.106561	900
1774.038423	-9.251219	901
1775.206389	-6.376711	902
1776.061957	-6.283406	903
1777.239388	-4.865582	904
1778.141885	-3.819170	905
1779.310450	-3.268085	906
1780.153242	-4.031524	907
1781.427188	-1.847976	908
