time (s)	det(V)
1759.500119	1.625608	
1759.501609	1.625484	
1759.503269	1.625894	
1759.504762	1.625895	
1759.506376	1.625621	
1759.507905	1.625959	
1759.509524	1.625665	
1759.511012	1.625939	
1759.512653	1.625854	
1759.514129	1.625935	
1759.515773	1.625923	
1759.517256	1.626064	
1759.518870	1.625810	
1759.520369	1.625838	
1759.521943	1.625802	
1759.523500	1.625967	
1759.525108	1.626035	
1759.526683	1.625999	
1759.528270	1.625971	
1759.529885	1.625947	
1759.531436	1.625850	
1759.533067	1.626003	
1759.534559	1.626076	
1759.536272	1.626080	
1759.537750	1.626011	
1759.539456	1.625822	
1759.540931	1.626044	
1759.542641	1.625959	
1759.544176	1.625995	
1759.545900	1.625971	
1759.547388	1.625975	
1759.549158	1.626015	
1759.550642	1.625987	
1759.552415	1.625947	
1759.553900	1.625874	
1759.555649	1.626023	
1759.557129	1.626015	
1759.558879	1.626015	
1759.560390	1.626007	
1759.562111	1.625947	
1759.563628	1.625915	
1759.565341	1.626056	
1759.566870	1.625979	
1759.568571	1.625971	
1759.570119	1.625951	
1759.571797	1.625955	
1759.573365	1.626015	
1759.575025	1.626217	
1759.576604	1.626019	
1759.578264	1.626189	
1759.579864	1.625955	
1759.581514	1.626148	
1759.583119	1.625935	
1759.584764	1.626253	
1759.586396	1.625995	
1759.588013	1.626076	
1759.589677	1.626064	
1759.591272	1.626056	
1759.592916	1.626007	
1759.594506	1.626116	
1759.596173	1.626027	
1759.597738	1.625983	
1759.599434	1.625939	
1759.600972	1.626019	
1759.602673	1.625999	
1759.604192	1.626128	
1759.605930	1.626031	
1759.607442	1.625943	
1759.609178	1.626096	
1759.610670	1.626096	
1759.612446	1.626213	
1759.613929	1.626064	
1759.615722	1.626048	
1759.617201	1.626068	
1759.618974	1.626032	
1759.620453	1.626072	
1759.622183	1.626048	
1759.623693	1.626019	
1759.625424	1.626072	
1759.626952	1.625991	
1759.628661	1.626015	
1759.630191	1.626060	
1759.631889	1.626161	
1759.633441	1.626080	
1759.635113	1.626024	
1759.636676	1.626003	
1759.638350	1.626052	
1759.639924	1.625991	
1759.641566	1.626116	
1759.643167	1.625979	
1759.644791	1.626124	
1759.646414	1.626088	
1759.648033	1.626080	
1759.649699	1.626011	
1759.651290	1.626064	
1759.652951	1.626068	
1759.654529	1.626120	
1759.656219	1.626064	
1759.657797	1.626080	
1759.659471	1.626140	
1759.660958	1.625963	
1759.662506	1.625923	
1759.664005	1.626007	
1759.665617	1.625907	
1759.667122	1.625939	
1759.668707	1.625975	
1759.670241	1.626088	
1759.671776	1.626068	
1759.673371	1.626096	
1759.674863	1.626177	
1759.676504	1.625895	
1759.678017	1.625987	
1759.679664	1.625967	
1759.681153	1.626064	
1759.682862	1.626044	
1759.684348	1.626052	
1759.686074	1.625895	
1759.687547	1.626011	
1759.689247	1.626072	
1759.690733	1.626044	
1759.692428	1.625947	
1759.693912	1.625943	
1759.695633	1.625931	
1759.697115	1.625939	
1759.698793	1.626048	
1759.700314	1.625903	
1759.701953	1.625995	
1759.703502	1.626015	
1759.705211	1.626156	
1759.706762	1.626011	
1759.708451	1.625983	
1759.710010	1.625923	
1759.711665	1.625597	
1759.713240	1.625894	
1759.714893	1.625886	
1759.716516	1.625814	
1759.718156	1.625878	
1759.719773	1.625230	
1759.721407	1.573551	
1759.723032	1.352601	
1759.724646	1.190075	
1759.726301	1.137018	
1759.727870	0.927529	
1759.729554	0.784507	
1759.731132	0.649281	
1759.732826	0.503000	
1759.734382	0.338008	
1759.736059	0.184384	
1759.737604	0.006925	
1759.739316	-0.145720	
1759.740866	-0.296432	
1759.742585	-0.463116	
1759.744082	-0.592820	
1759.745835	-0.790792	
1759.747320	-0.955449	
1759.749097	-1.101444	
1759.750581	-1.232533	
1759.752363	-1.414017	
1759.753853	-1.539713	
1759.755654	-1.626213	
1759.757137	-1.627961	
1759.758900	-1.627889	
1759.760392	-1.628030	
1759.762125	-1.627921	
1759.763635	-1.628050	
1759.765348	-1.627683	
1759.766884	-1.628142	
1759.768574	-1.627711	
1759.770123	-1.628026	
1759.771820	-1.627981	
1759.773380	-1.628183	
1759.775061	-1.627836	
1759.776636	-1.628191	
1759.778301	-1.628050	
1759.779895	-1.628235	
1759.781521	-1.627925	
1759.783145	-1.628211	
1759.784799	-1.628038	
1759.786414	-1.628203	
1759.788032	-1.628179	
1759.789650	-1.628138	
1759.791256	-1.628118	
1759.792933	-1.628167	
1759.794509	-1.628130	
1759.796190	-1.627889	
1759.797753	-1.628086	
1759.799452	-1.628195	
1759.801031	-1.628070	
1759.802730	-1.628050	
1759.804277	-1.628215	
1759.805985	-1.628162	
1759.807531	-1.628279	
1759.809243	-1.628030	
1759.810738	-1.628195	
1759.812508	-1.628255	
1759.813990	-1.628167	
1759.815776	-1.628118	
1759.817270	-1.628308	
1759.818803	-1.628332	
1759.820354	-1.628344	
1759.821906	-1.628247	
1759.823458	-1.628203	
1759.824959	-1.628312	
1759.826604	-1.628312	
1759.828101	-1.628263	
1759.829729	-1.628372	
1759.831254	-1.628267	
1759.832883	-1.628324	
1759.834381	-1.628223	
1759.836024	-1.628279	
1759.837523	-1.628424	
1759.839166	-1.628191	
1759.840645	-1.628404	
1759.842279	-1.628348	
1759.843761	-1.628376	
1759.845418	-1.628219	
1759.846927	-1.628392	
1759.848565	-1.628352	
1759.850103	-1.628396	
1759.851730	-1.628106	
1759.853315	-1.628469	
1759.854881	-1.628275	
1759.856505	-1.628436	
1759.858053	-1.628207	
1759.859688	-1.628287	
1759.861191	-1.628295	
1759.862873	-1.628291	
1759.864442	-1.628283	
1759.866108	-1.628163	
1759.867676	-1.628122	
1759.869399	-1.628203	
1759.870938	-1.628030	
1759.872669	-1.628279	
1759.874219	-1.628239	
1759.875917	-1.628227	
1759.877447	-1.628223	
1759.879177	-1.628243	
1759.880666	-1.628295	
1759.882453	-1.628094	
1759.883941	-1.628251	
1759.885725	-1.628001	
1759.887204	-1.628126	
1759.888999	-1.628038	
1759.890476	-1.628110	
1759.892253	-1.628154	
1759.893745	-1.628167	
1759.895508	-1.628199	
1759.897025	-1.628138	
1759.898789	-1.627812	
1759.900296	-1.628231	
1759.902041	-1.627776	
1759.903571	-1.628227	
1759.905278	-1.628030	
1759.906816	-1.628155	
1759.908520	-1.627929	
1759.910089	-1.628320	
1759.911783	-1.627808	
1759.913348	-1.628211	
1759.915025	-1.628179	
1759.916584	-1.628308	
1759.918242	-1.627881	
1759.919848	-1.628126	
1759.921495	-1.627816	
1759.923100	-1.628259	
1759.924708	-1.628058	
1759.926351	-1.628178	
1759.927966	-1.628175	
1759.929588	-1.627917	
1759.931181	-1.628130	
1759.932841	-1.627796	
1759.934408	-1.628175	
1759.936102	-1.628150	
1759.937635	-1.628017	
1759.939363	-1.628074	
1759.940912	-1.628114	
1759.942602	-1.627844	
1759.944129	-1.628126	
1759.945852	-1.628021	
1759.947351	-1.628223	
1759.949133	-1.627349	
1759.950616	-1.628050	
1759.952411	-1.627965	
1759.953892	-1.627933	
1759.955671	-1.627856	
1759.957148	-1.628046	
1759.958921	-1.627872	
1759.960420	-1.628066	
1759.962160	-1.627848	
1759.963666	-1.628058	
1759.965403	-1.627880	
1759.966925	-1.628054	
1759.968646	-1.627099	
1759.970174	-1.627917	
1759.971864	-1.627639	
1759.973411	-1.627788	
1759.975103	-1.626551	
1759.976699	-1.626640	
1759.978194	-1.612710	
1759.979844	-1.584153	
1759.981340	-1.476214	
1759.982989	-1.416241	
1759.984490	-1.399600	
1759.986114	-1.374032	
1759.987605	-1.269312	
1759.989242	-1.273368	
1759.990738	-1.249327	
1759.992370	-1.209366	
1759.993855	-1.133364	
1759.995459	-1.128909	
1759.996961	-1.066123	
1759.998533	-1.026799	
1760.000084	-1.002766	
1760.001700	-1.004929	
1760.003277	-0.910006	
1760.004853	-0.906598	
1760.006470	-0.859732	
1760.008007	-0.868482	
1760.009649	-0.818587	
1760.011133	-0.795352	
1760.012861	-0.731805	
1760.014334	-0.745348	
1760.016046	-0.699933	
1760.017523	-0.702676	
1760.019220	-0.660806	
1760.020704	-0.640108	
1760.022390	-0.632656	
1760.023882	-0.610947	
1760.025649	-0.602057	
1760.027132	-0.593710	
1760.028923	-0.545850	
1760.030411	-0.555175	
1760.032168	-0.506243	
1760.033671	-0.505856	
1760.035404	-0.493006	
1760.036917	-0.497469	
1760.038645	-0.494851	
1760.040189	-0.471301	
1760.041898	-0.439006	
1760.043438	-0.422353	
1760.045124	-0.433649	
1760.046679	-0.385003	
1760.048357	-0.399710	
1760.049928	-0.343922	
1760.051596	-0.392016	
1760.053193	-0.330153	
1760.054850	-0.380825	
1760.056440	-0.323700	
1760.058089	-0.361763	
1760.059688	-0.337207	
1760.061310	-0.343475	
1760.062984	-0.293548	
1760.064571	-0.311542	
1760.066244	-0.273422	
1760.067815	-0.306692	
1760.069506	-0.272943	
1760.071110	-0.281008	
1760.072794	-0.266050	
1760.074351	-0.299111	
1760.076063	-0.229787	
1760.077601	-0.243552	
1760.079309	-0.265353	
1760.080853	-0.232825	
1760.082563	-0.216579	
1760.084077	-0.230827	
1760.085820	-0.215169	
1760.087314	-0.191031	
1760.089101	-0.193384	
1760.090584	-0.209227	
1760.092360	-0.181162	
1760.093847	-0.172037	
1760.095618	-0.188763	
1760.097096	-0.164577	
1760.098856	-0.121631	
1760.100359	-0.160807	
1760.102116	-0.163509	
1760.103637	-0.111899	
1760.105389	-0.164521	
1760.106907	-0.175268	
1760.108624	-0.106199	
1760.110149	-0.129756	
1760.111842	-0.122119	
1760.113393	-0.105441	
1760.115105	-0.106557	
1760.116678	-0.095713	
1760.118356	-0.094085	
1760.119924	-0.068232	
1760.121578	-0.112148	
1760.123168	-0.051865	
1760.124828	-0.084700	
1760.126437	-0.050874	
1760.128071	-0.080643	
1760.129706	-0.054165	
1760.131311	-0.058975	
1760.132974	-0.029568	
1760.134575	-0.042382	
1760.136203	-0.023312	
1760.137689	-0.004999	
1760.139241	-0.009056	
1760.140743	-0.062677	
1760.142354	-0.033669	
1760.143857	0.035643	
1760.145468	-0.031461	
1760.146968	-0.027304	
1760.148534	-0.002687	
1760.150072	0.009193	
1760.151567	-0.006848	
1760.153212	0.008230	
1760.154703	0.008121	
1760.156319	-0.010047	
1760.157847	-0.017161	
1760.159463	0.008004	
1760.160951	0.061222	
1760.162604	0.022446	
1760.164080	0.003513	
1760.165800	0.042056	
1760.167287	0.004983	
1760.168993	0.019135	
1760.170471	0.050801	
1760.172163	-0.002735	
1760.173659	-0.008657	
1760.175305	0.030325	
1760.176835	0.016045	
1760.178464	0.009023	
1760.180032	0.040416	
1760.181623	0.025032	
1760.183208	0.004105	
1760.184857	-0.004222	
1760.186452	0.013861	
1760.188093	-0.007650	
1760.189709	0.069408	
1760.191341	-0.009463	
1760.192990	0.071180	
1760.194594	-0.013579	
1760.196254	0.023425	
1760.197850	0.006997	
1760.199524	0.027393	
1760.201105	-0.003952	
1760.202781	0.068723	
1760.204358	-0.013032	
1760.206053	-0.017753	
1760.207599	-0.015062	
1760.209304	-0.016955	
1760.210832	-0.001700	
1760.212559	0.021310	
1760.214080	-0.018973	
1760.215806	0.016987	
1760.217293	-0.024263	
1760.219076	0.003074	
1760.220560	0.029963	
1760.222317	0.017302	
1760.223802	-0.035208	
1760.225590	0.016331	
1760.227071	-0.023658	
1760.228824	-0.000173	
1760.230334	0.000910	
1760.232088	0.020456	
1760.233607	-0.025374	
1760.235335	0.000737	
1760.236855	0.023332	
1760.238556	-0.013914	
1760.240100	0.019191	
1760.241808	-0.014148	
1760.243358	0.031091	
1760.245030	-0.024774	
1760.246598	0.014595	
1760.248260	0.025282	
1760.249850	0.026792	
1760.251507	-0.005209	
1760.253108	0.030289	
1760.254741	-0.022583	
1760.256346	-0.013515	
1760.257942	-0.000334	
1760.259602	0.056578	
1760.261184	0.010736	
1760.262851	0.022301	
1760.264444	0.017012	
1760.266097	0.024049	
1760.267673	0.030253	
1760.269374	0.069287	
1760.270928	0.005913	
1760.272623	0.010679	
1760.274171	0.032517	
1760.275887	0.068046	
1760.277398	0.037149	
1760.279135	0.048948	
1760.280625	0.055804	
1760.282386	0.034454	
1760.283879	0.066427	
1760.285661	0.066979	
1760.287147	0.055450	
1760.288916	0.027324	
1760.290394	0.056715	
1760.292147	0.032130	
1760.293645	0.019485	
1760.295381	0.053436	
1760.296934	0.036231	
1760.298418	0.106839	
1760.300023	0.092704	
1760.301522	0.045105	
1760.303191	0.071241	
1760.304683	0.094935	
1760.306313	0.053162	
1760.307841	0.060046	
1760.309465	0.071402	
1760.310950	0.102823	
1760.312592	0.064582	
1760.314091	0.099608	
1760.315703	0.113873	
1760.317201	0.058499	
1760.318822	0.075712	
1760.320321	0.102819	
1760.321888	0.084160	
1760.323429	0.037193	
1760.325046	0.067422	
1760.326614	0.069807	
1760.328205	0.059978	
1760.329794	0.090182	
1760.331352	0.073585	
1760.332991	0.109313	
1760.334495	0.054801	
1760.336182	0.092124	
1760.337659	0.066963	
1760.339384	0.053085	
1760.340858	0.044908	
1760.342550	0.106932	
1760.344073	0.075716	
1760.345790	0.046930	
1760.347282	0.075765	
1760.349059	0.051244	
1760.350537	0.081815	
1760.352322	0.062093	
1760.353796	0.087338	
1760.355570	0.043623	
1760.357063	0.057476	
1760.358824	0.042321	
1760.360319	0.088897	
1760.362077	0.020552	
1760.363601	0.088373	
1760.365337	0.067664	
1760.366866	0.087225	
1760.368579	0.059240	
1760.370108	0.076828	
1760.371787	0.055845	
1760.373345	0.083116	
1760.375038	0.045266	
1760.376613	0.091588	
1760.378285	0.091342	
1760.379861	0.101147	
1760.381522	0.071640	
1760.383121	0.117772	
1760.384754	0.074178	
1760.386350	0.139642	
1760.387962	0.093292	
1760.389608	0.113655	
1760.391206	0.083918	
1760.392858	0.101445	
1760.394448	0.092837	
1760.396122	0.134836	
1760.397709	0.105522	
1760.399397	0.139610	
1760.400943	0.121377	
1760.402659	0.169399	
1760.404197	0.167449	
1760.405910	0.167062	
1760.407446	0.128487	
1760.409160	0.149261	
1760.410660	0.172940	
1760.412421	0.161201	
1760.413922	0.204175	
1760.415708	0.183498	
1760.417188	0.181544	
1760.418983	0.198580	
1760.420459	0.215157	
1760.422225	0.209529	
1760.423704	0.223814	
1760.425451	0.216144	
1760.426956	0.241868	
1760.428684	0.209863	
1760.430198	0.225961	
1760.431920	0.261672	
1760.433451	0.314318	
1760.435134	0.256177	
1760.436690	0.338697	
1760.438363	0.275751	
1760.439932	0.269080	
1760.441596	0.297230	
1760.443192	0.318721	
1760.444855	0.299977	
1760.446445	0.370291	
1760.448083	0.350842	
1760.449700	0.363721	
1760.451328	0.360414	
1760.452959	0.434946	
1760.454556	0.383544	
1760.456214	0.396342	
1760.457810	0.392834	
1760.459469	0.470431	
1760.460948	0.420496	
1760.462501	0.471326	
1760.464005	0.494561	
1760.465618	0.503443	
1760.467118	0.500914	
1760.468715	0.518691	
1760.470257	0.544109	
1760.471809	0.539199	
1760.473354	0.530542	
1760.474841	0.551030	
1760.476536	0.543662	
1760.478033	0.567566	
1760.479666	0.594532	
1760.481202	0.619532	
1760.482821	0.625880	
1760.484314	0.594028	
1760.486007	0.673084	
1760.487492	0.666127	
1760.489204	0.668161	
1760.490688	0.703530	
1760.492386	0.720816	
1760.493875	0.744305	
1760.495568	0.737904	
1760.497045	0.755258	
1760.498721	0.797297	
1760.500235	0.837379	
1760.501891	0.824041	
1760.503433	0.899153	
1760.505045	0.851970	
1760.506624	0.884877	
1760.508293	0.895729	
1760.509870	0.974044	
1760.511536	0.970535	
1760.513133	1.015229	
1760.514764	1.019109	
1760.516363	1.104702	
1760.517966	1.070425	
1760.519611	1.123502	
1760.521210	1.138847	
1760.522875	1.218623	
1760.524467	1.213946	
1760.526115	1.287407	
1760.527708	1.259450	
1760.529406	1.345572	
1760.530950	1.367401	
1760.532658	1.435717	
1760.534203	1.459561	
1760.535925	1.560604	
1760.537483	1.587448	
1760.539204	1.605346	
1760.540735	1.623981	
1760.542471	1.624654	
1760.543962	1.625834	
1760.545730	1.625246	
1760.547219	1.625907	
1760.549001	1.625669	
1760.550482	1.625907	
1760.552252	1.625846	
1760.553731	1.625903	
1760.555513	1.625923	
1760.557008	1.626096	
1760.558758	1.625886	
1760.560270	1.625911	
1760.561989	1.625919	
1760.563514	1.625890	
1760.565240	1.626080	
1760.566775	1.625971	
1760.568487	1.625890	
1760.570041	1.625951	
1760.571723	1.625818	
1760.573292	1.626031	
1760.574974	1.625967	
1760.576545	1.625866	
1760.578221	1.625943	
1760.579802	1.625995	
1760.581453	1.626068	
1760.583070	1.626096	
1760.584688	1.625874	
1760.586308	1.625818	
1760.587938	1.626056	
1760.589577	1.625862	
1760.591180	1.626168	
1760.592867	1.626023	
1760.594439	1.626076	
1760.596122	1.625951	
1760.597680	1.625979	
1760.599372	1.626015	
1760.600925	1.626112	
1760.602614	1.625967	
1760.604158	1.626072	
1760.605872	1.626072	
1760.607406	1.626084	
1760.609145	1.626076	
1760.610634	1.625959	
1760.612394	1.625967	
1760.613876	1.625955	
1760.615628	1.625987	
1760.617114	1.626116	
1760.618885	1.625991	
1760.620393	1.625991	
1760.621878	1.626060	
1760.623437	1.625983	
1760.624956	1.626136	
1760.626579	1.625895	
1760.628071	1.625903	
1760.629687	1.625975	
1760.631209	1.626043	
1760.632832	1.626015	
1760.634320	1.625959	
1760.635954	1.625951	
1760.637438	1.625963	
1760.639058	1.626047	
1760.640551	1.625935	
1760.642153	1.626052	
1760.643664	1.626056	
1760.645339	1.626108	
1760.646851	1.625906	
1760.648481	1.626164	
1760.650027	1.625947	
1760.651650	1.626140	
1760.653226	1.626027	
1760.654802	1.626104	
1760.656429	1.626056	
1760.657980	1.626108	
1760.659620	1.626044	
1760.661127	1.626100	
1760.662829	1.625951	
1760.664306	1.626108	
1760.666015	1.625999	
1760.667589	1.626165	
1760.669292	1.626035	
1760.670850	1.626092	
1760.672565	1.626072	
1760.674103	1.626060	
1760.675817	1.626116	
1760.677322	1.626052	
1760.679082	1.626136	
1760.680558	1.626032	
1760.682325	1.626104	
1760.683815	1.626019	
1760.685573	1.625999	
1760.687047	1.626092	
1760.688811	1.626100	
1760.690304	1.626100	
1760.692041	1.626056	
1760.693548	1.626064	
1760.695268	1.625967	
1760.696789	1.626028	
1760.698514	1.626241	
1760.700059	1.626028	
1760.701755	1.626023	
1760.703312	1.626007	
1760.704991	1.626112	
1760.706557	1.626024	
1760.708230	1.626024	
1760.709812	1.625999	
1760.711457	1.626080	
1760.713058	1.625959	
1760.714676	1.626056	
1760.716295	1.625987	
1760.717917	1.626092	
1760.719557	1.625983	
1760.721170	1.626225	
1760.722850	1.626019	
1760.724419	1.625971	
1760.726099	1.625943	
1760.727662	1.625919	
1760.729365	1.625919	
1760.730916	1.625995	
1760.732601	1.625971	
1760.734151	1.626104	
1760.735861	1.626044	
1760.737393	1.626015	
1760.739121	1.626023	
1760.740604	1.626015	
1760.742395	1.625894	
1760.743880	1.626019	
1760.745640	1.626007	
1760.747120	1.625858	
1760.748897	1.626035	
1760.750387	1.625995	
1760.752163	1.625975	
1760.753652	1.625915	
1760.755416	1.625931	
1760.756916	1.625971	
1760.758654	1.625927	
1760.760182	1.625927	
1760.761902	1.625653	
1760.763435	1.625959	
1760.765134	1.625814	
1760.766682	1.625786	
1760.768376	1.625363	
1760.769934	1.625093	
1760.771610	1.551310	
1760.773178	1.409493	
1760.774818	1.231570	
1760.776413	1.170678	
