time (s)	magX	magY	magZ
1649.001300	547.641113	479.376373	190.140839
1649.004693	548.693176	481.363556	182.542938
1649.008031	550.388062	484.344269	173.776123
1649.011292	551.147888	486.682068	164.249542
1649.014617	552.199890	489.487427	154.372284
1649.017535	552.842773	491.591461	144.845673
1649.020863	553.602600	494.572174	136.838654
1649.024212	554.479248	497.494446	126.669189
1649.027522	555.414368	498.780273	116.616577
1649.030877	556.641724	501.176514	106.330200
1649.034215	557.226196	503.514313	96.160675
1649.037107	557.810669	505.384552	86.984772
1649.040438	557.810669	506.904144	75.646393
1649.043774	558.453552	508.423737	65.476868
1649.047104	558.395081	509.300385	53.378723
1649.050439	558.278198	510.936890	42.215668
1649.053766	558.628906	512.398010	30.643463
1649.057104	558.921082	512.865540	18.369934
1649.060432	557.869080	513.391602	7.148437
1649.063764	557.752197	514.385132	-4.540649
1649.067117	557.226196	514.443604	-17.866211
1649.070438	556.349487	514.794250	-30.724182
1649.073761	555.589722	514.502075	-44.341919
1649.077101	554.771484	514.326721	-57.725891
1649.080442	554.011719	513.625366	-71.752808
1649.083762	553.193481	512.281067	-86.364136
1649.087103	551.790771	510.118652	-99.572754
1649.090431	550.505005	508.423737	-114.067261
1649.093761	549.511414	506.845673	-129.321472
1649.097095	546.998291	504.157227	-143.465271
1649.100430	545.127991	501.118073	-160.005310
1649.103834	542.907104	497.786682	-174.499695
1649.107096	540.510803	493.286377	-189.987793
1649.110460	537.237854	488.552307	-205.709595
1649.113766	534.724731	484.052002	-220.963806
1649.117096	531.802490	479.493317	-235.925781
1649.120426	528.295715	473.940979	-252.582703
1649.123777	523.853882	467.453552	-268.070740
1649.127095	520.171814	460.966095	-284.610779
1649.130426	516.372864	454.069550	-299.923462
1649.133767	511.463470	446.296326	-316.346619
1649.137103	507.430725	439.341339	-331.308594
1649.140431	502.696655	429.990082	-346.504395
1649.143758	496.852142	420.989502	-363.161316
1649.147095	490.773804	412.164246	-377.480469
1649.151344	479.143188	392.526611	-406.294006
1649.154714	472.714203	382.707794	-420.729980
1649.158037	465.408539	371.310913	-435.166016
1649.161277	458.511993	360.206329	-448.608459
1649.164610	451.147888	349.043243	-461.232605
1649.167988	443.842194	336.828186	-474.149109
1649.171284	435.952087	324.846863	-486.247192
1649.174626	427.652832	312.456451	-499.163635
1649.177540	419.645813	299.656921	-510.209778
1649.180873	411.580353	286.623596	-521.898865
1649.184192	402.462891	272.304504	-532.126892
1649.187517	393.929871	258.628296	-541.945740
1649.190853	384.637054	243.783173	-551.589172
1649.194174	375.402679	229.347168	-561.408020
1649.197116	365.934540	214.502045	-569.882507
1649.200421	357.284637	199.598480	-577.071350
1649.203753	346.413788	183.526001	-585.429016
1649.207086	337.471649	168.154877	-591.799500
1649.210431	327.302155	151.790176	-597.351868
1649.213754	316.957336	135.133255	-602.085999
1649.217081	307.372314	118.417877	-607.638245
1649.220421	297.611938	101.877846	-611.028015
1649.223750	287.442444	84.344238	-613.950256
1649.227082	277.331390	66.459961	-616.112854
1649.230422	267.337219	49.569252	-617.574036
1649.233822	257.401520	33.087662	-617.983093
