time (s)	det(V)
4715.587530	-1.628303	
4715.589038	-1.628251	
4715.590788	-1.628187	
4715.592307	-1.628392	
4715.594041	-1.628324	
4715.595567	-1.628336	
4715.597280	-1.628332	
4715.598818	-1.628340	
4715.600523	-1.628412	
4715.602073	-1.628360	
4715.603754	-1.628235	
4715.605334	-1.628509	
4715.606999	-1.628416	
4715.608582	-1.628392	
4715.610240	-1.628481	
4715.611820	-1.628469	
4715.613458	-1.628453	
4715.615068	-1.628420	
4715.616674	-1.628456	
4715.618345	-1.628489	
4715.619932	-1.628481	
4715.621621	-1.628412	
4715.623205	-1.628440	
4715.624865	-1.628533	
4715.626437	-1.628505	
4715.628131	-1.628448	
4715.629678	-1.628360	
4715.631397	-1.628477	
4715.632932	-1.628283	
4715.634653	-1.628384	
4715.636182	-1.628368	
4715.637890	-1.628444	
4715.639385	-1.628332	
4715.641181	-1.628384	
4715.642662	-1.628203	
4715.644450	-1.628291	
4715.645930	-1.628215	
4715.647700	-1.628267	
4715.649179	-1.628243	
4715.650956	-1.628158	
4715.652442	-1.628203	
4715.654201	-1.628154	
4715.655738	-1.628283	
4715.657228	-1.628146	
4715.658797	-1.628312	
4715.660271	-1.628126	
4715.661948	-1.628275	
4715.663434	-1.628078	
4715.665072	-1.628090	
4715.666590	-1.628005	
4715.668212	-1.628219	
4715.669701	-1.628142	
4715.671336	-1.627917	
4715.672838	-1.628017	
4715.674471	-1.623308	
4715.675956	-1.307323	
4715.677572	-0.938498	
4715.679062	-0.574970	
4715.680658	-0.198113	
4715.682194	0.194177	
4715.683841	0.520137	
4715.685397	0.913321	
4715.686988	1.273755	
4715.688588	1.578187	
4715.690135	1.626056	
4715.691752	1.626015	
4715.693271	1.626124	
4715.694968	1.626028	
4715.696444	1.626189	
4715.698147	1.626088	
4715.699626	1.626152	
4715.701348	1.626112	
4715.702892	1.626201	
4715.704629	1.626100	
4715.706155	1.626281	
4715.707896	1.626096	
4715.709375	1.626201	
4715.711141	1.626096	
4715.712630	1.626233	
4715.714385	1.626257	
4715.715866	1.626217	
4715.717645	1.626237	
4715.719131	1.626116	
4715.720903	1.626181	
4715.722389	1.626181	
4715.724144	1.626249	
4715.725653	1.626132	
4715.727354	1.626261	
4715.728879	1.626168	
4715.730581	1.626281	
4715.732116	1.626201	
4715.733822	1.626402	
4715.735377	1.626237	
4715.737061	1.626370	
4715.738636	1.626241	
4715.740312	1.626342	
