time (s)	magX	magY	magZ
4715.591386	-64.037399	350.991241	387.801880
4715.594715	-64.037399	353.153717	405.803040
4715.598047	-62.810047	353.855042	424.447083
4715.601378	-62.517834	354.907074	443.324982
4715.604712	-61.582706	353.562836	462.085907
4715.608046	-60.413799	351.751038	483.067780
4715.611380	-58.835766	349.588562	504.283447
4715.614716	-56.965511	346.198700	524.096436
4715.618081	-54.803043	341.815308	544.961426
4715.621425	-52.406780	337.431915	565.358887
4715.624715	-49.250729	330.944489	586.632935
4715.628056	-45.627117	322.995911	608.608398
4715.631380	-42.587963	314.521362	629.181152
4715.634710	-38.379894	304.644073	651.039734
4715.638043	-33.938046	293.071899	671.963196
4715.641382	-29.613094	280.447693	692.068359
4715.644713	-24.937466	266.829926	712.465820
4715.648046	-20.203392	251.984802	731.577393
4715.651382	-13.657505	236.438339	749.987732
4715.656072	-3.137348	201.078903	784.236694
4715.658945	3.350090	182.493286	800.133850
4715.662336	10.012859	162.271194	815.329651
4715.665680	16.149622	141.815323	828.362976
4715.668888	22.520164	120.658089	840.870239
4715.672247	29.299824	98.331970	851.857971
4715.675558	35.495033	76.239624	859.748108
4715.678908	43.092930	53.504387	867.579773
4715.681802	49.346581	31.119812	871.963135
4715.685161	55.249561	8.735243	876.989502
4715.688502	61.444771	-15.402689	877.983032
4715.691817	67.347748	-37.319695	878.742798
4715.695144	73.426071	-59.295147	877.047974
4715.698455	78.627701	-80.569267	873.073608
4715.701373	84.004677	-102.252487	866.177124
4715.704708	89.440094	-122.416138	860.274170
4715.708075	93.998825	-142.871994	850.981262
4715.711372	98.557571	-162.042084	840.110413
4715.714705	104.051437	-179.867905	826.784912
4715.718042	107.382812	-197.167725	814.745178
4715.721371	111.298660	-213.181763	799.315613
4715.724703	115.097610	-228.260666	783.652222
4715.728034	118.136765	-241.703094	766.235535
4715.731365	121.526596	-254.677948	747.708374
4715.734699	123.104614	-266.133240	728.187561
4715.738033	125.676208	-276.770294	707.381104
4715.741365	127.721802	-287.232025	686.808289
4715.744699	129.299820	-295.297485	666.586182
4715.748035	131.462296	-302.252472	645.604309
4715.751397	132.455872	-309.265900	622.635315
4715.754699	133.566330	-314.584473	600.718262
4715.758039	133.800110	-318.324951	577.749268
4715.761370	133.624786	-322.123901	555.656921
4715.764704	134.033905	-325.279938	533.739929
4715.768030	134.033905	-327.676208	511.998230
4715.771365	133.683228	-328.202209	490.490356
4715.774694	133.215668	-328.377533	468.398010
4715.778036	132.338989	-327.734650	447.357666
4715.781366	131.403854	-326.799530	427.427856
4715.784698	129.884277	-324.870850	407.322632
4715.788033	128.130920	-322.416138	388.503235
4715.791370	127.195786	-319.669189	369.625366
4715.794711	124.916428	-317.798950	351.448853
4715.798034	123.805954	-314.350677	335.201050
4715.801362	121.526596	-310.376404	318.135010
4715.804691	119.539444	-306.109863	302.296295
4715.808024	117.260086	-301.492676	286.808289
4715.811356	114.922272	-297.459961	272.138489
4715.815620	109.720627	-287.582703	245.136765
4715.818901	107.733490	-283.257721	233.038574
4715.822210	105.863235	-277.880768	221.524841
4715.825544	102.824081	-272.854462	210.537109
4715.828889	100.486267	-267.886597	199.724731
4715.832235	98.732903	-262.392761	189.087662
4715.835628	96.044418	-257.132660	179.444183
4715.838491	93.589714	-251.989471	170.677383
4715.841860	91.310349	-246.554047	161.618347
4715.845117	88.680298	-241.410858	153.377563
4715.848458	87.102280	-236.501465	145.312103
4715.851779	84.822906	-232.351837	137.305084
4715.855109	82.660431	-226.331955	130.408524
4715.858453	80.322617	-221.773224	123.745766
4715.861354	78.569260	-216.980713	117.082993
4715.864688	76.699005	-211.895950	111.355347
4715.868026	75.413208	-207.395660	105.744591
4715.871357	73.309174	-202.895386	100.484520
4715.874684	70.737579	-198.453537	95.341324
4715.878023	69.860901	-193.836349	90.431915
4715.881356	68.282875	-189.686722	85.756279
4715.884689	66.295731	-185.478668	81.139099
4715.888021	64.600815	-181.095261	78.099937
4715.891361	63.315022	-177.530106	73.541206
4715.894683	61.737000	-172.854477	70.092926
4715.898017	61.094101	-169.873749	66.001755
4715.901353	59.574516	-165.841019	62.495033
4715.904682	58.814728	-161.925186	59.748096
4715.908017	57.002922	-157.950897	56.708942
4715.911380	55.892464	-154.911743	53.436001
4715.914683	54.723553	-151.171249	50.689068
4715.918014	53.496201	-147.898300	48.585037
4715.921353	52.677967	-144.917587	46.071888
4715.924698	51.567505	-141.703094	42.389832
4715.928016	50.983051	-138.605484	40.753361
4715.931350	49.755699	-135.800110	39.818233
4715.934679	48.879021	-133.053192	36.720631
4715.938018	48.119228	-129.955582	34.908825
4715.941352	47.067211	-127.617775	33.389248
4715.944685	45.313850	-124.520164	31.928112
4715.948016	45.255405	-121.597893	30.233196
4715.951349	44.320282	-119.084747	28.655170
4715.954732	43.385155	-117.214500	27.194038
4715.958022	41.982468	-114.993568	25.674459
4715.961345	40.988895	-112.597321	24.447107
4715.964684	40.112217	-110.668617	23.687317
4715.968022	39.469318	-108.623039	22.226183
4715.971341	38.534191	-106.752785	21.174168
4715.975999	36.956165	-103.070717	18.661016
4715.978887	35.787258	-101.375809	18.602571
4715.982221	35.436588	-99.564003	17.901226
4715.985661	34.559906	-97.927528	17.082993
4715.988928	33.858562	-96.115723	16.498539
4715.992278	32.806545	-94.596146	16.030975
4715.995531	32.631210	-93.310349	15.972530
4715.998440	32.105202	-91.907661	14.862068
4716.001766	31.228521	-90.212746	14.160725
4716.005104	31.286968	-88.810059	13.459381
4716.008429	30.644070	-87.699593	13.284044
4716.011797	30.410286	-86.121567	12.582701
4716.015120	29.884279	-85.244888	12.874928
4716.018463	29.358271	-83.608421	11.472239
4716.021338	28.949154	-82.497955	11.647573
4716.024734	28.247810	-81.796616	11.413794
4716.028004	27.721802	-80.686157	11.472239
4716.031338	27.838692	-79.108124	10.478668
4716.034671	27.721802	-78.056114	9.835770
4716.038008	27.195793	-77.471657	9.835770
4716.041342	26.260666	-76.302750	9.309759
4716.044670	26.202221	-74.724724	8.842197
4716.048006	26.202221	-74.257164	8.257744
4716.051339	26.143776	-72.854477	7.731736
4716.054707	25.793104	-72.620689	6.971946
4716.057998	24.916424	-71.627121	7.147282
4716.061340	25.267097	-70.925781	7.907073
4716.064665	25.150206	-69.990646	6.913501
4716.068006	24.507307	-69.639977	6.504383
4716.071332	24.331970	-68.763298	6.913501
4716.074664	24.039745	-68.178848	6.796610
4716.078003	23.630625	-67.068382	6.212157
4716.081333	23.689072	-66.776154	5.803039
4716.084672	23.630625	-65.431908	4.926359
4716.087998	22.987726	-64.905907	5.569258
4716.091389	22.403273	-64.672127	5.744594
4716.094686	22.870836	-63.795441	5.335476
4716.098032	22.403273	-63.736996	5.452367
4716.101330	22.169493	-63.210987	5.160140
4716.104668	21.818821	-62.860313	4.751023
4716.107998	21.877266	-62.392750	5.452367
4716.111331	21.468147	-62.100529	6.095266
4716.114662	21.292812	-61.808300	5.744594
4716.118000	21.585039	-60.814724	4.867914
4716.121327	21.292812	-60.522503	5.627703
4716.124666	21.000586	-60.522503	5.335476
4716.127999	20.591469	-60.288719	4.809468
4716.132709	20.942141	-59.528927	4.926359
4716.135574	20.883694	-59.412037	4.283460
4716.138935	20.416132	-58.827583	3.815897
4716.142382	20.708359	-58.710693	4.575687
4716.145526	20.240795	-58.886032	5.101695
4716.148874	20.299242	-57.834015	5.160140
4716.152182	19.773233	-58.301579	5.160140
4716.155523	20.123905	-57.541786	4.867914
4716.158420	19.656343	-57.775566	4.400351
4716.161756	19.597897	-57.191113	4.926359
4716.165098	19.714788	-57.541786	5.627703
4716.168442	20.065460	-57.015781	4.634132
4716.171838	19.481007	-56.606659	5.101695
4716.175083	19.597897	-57.074223	5.803039
4716.177992	19.481007	-55.905315	4.517241
4716.181331	19.597897	-56.197544	4.458796
4716.184690	19.247223	-56.372879	3.991233
4716.187988	19.422562	-56.665108	4.049678
