time (s)	magX	magY	magZ
1790.502958	368.272369	387.208069	407.615997
1790.506294	367.746338	391.240814	403.407928
1790.509622	366.928101	395.624207	397.446503
1790.512953	365.934540	399.832275	392.887756
1790.516290	365.350098	404.098755	388.913483
1790.519621	364.298065	408.248413	382.601379
1790.522959	363.246063	412.456451	377.750427
1790.526286	362.077148	416.664520	372.315002
1790.529635	360.908234	420.638824	366.295135
1790.532952	359.856232	424.905334	361.035034
1790.536286	358.395081	428.587372	355.190521
1790.539618	358.044434	433.905914	348.819977
1790.542972	356.057281	438.990662	342.332520
1790.546283	354.946808	443.081818	335.786652
1790.549621	353.135010	447.699005	329.825226
1790.552951	352.433655	451.907074	322.461121
1790.556285	350.738739	456.115143	316.265900
1790.559620	349.043823	460.381653	309.486267
1790.562945	346.706024	465.174164	302.297455
1790.566283	345.244904	468.739349	294.524231
1790.569616	343.140869	473.414978	287.335449
1790.572949	341.095276	477.798401	278.568665
1790.576277	339.283478	482.064880	269.801849
1790.579638	337.237885	486.448273	260.859711
1790.582948	335.250732	490.364105	252.502014
1790.586290	333.205139	494.513733	242.449432
1790.589611	330.808899	498.371155	232.747498
1790.592945	328.178833	501.994720	222.519562
1790.596274	325.782593	506.144348	212.291626
1790.599616	322.626526	509.300385	201.888367
1790.602945	319.412048	513.157776	190.725281
1790.607554	313.509064	518.593201	166.762695
1790.610465	310.353027	521.749268	154.664490
1790.613804	306.144958	524.379333	142.975433
1790.617162	302.170654	527.301575	130.468140
1790.620545	298.663940	528.937988	115.798370
1790.623908	293.988312	530.106934	102.589691
1790.627190	289.838684	532.152527	89.614807
1790.630057	284.403259	532.035645	75.997040
1790.633377	279.318542	533.204590	62.320831
1790.636698	274.350677	533.321411	46.949707
1790.640028	269.499695	532.561646	33.215088
1790.643369	264.064301	530.925171	18.019287
1790.646692	258.102875	529.405579	4.869080
1790.650030	253.135010	527.769165	-10.735840
1790.652945	246.296906	525.372864	-25.405640
1790.656277	240.218597	521.164795	-39.666260
1790.659608	233.555817	517.248962	-54.102295
1790.662938	225.841034	513.274658	-69.531860
1790.666300	219.295151	508.832855	-84.669250
1790.669601	212.515488	503.514313	-98.929871
1790.672945	205.151382	497.903564	-112.781433
1790.676269	198.956177	490.071899	-126.925171
1790.679602	191.182938	483.467560	-142.004150
1790.682933	183.585037	475.109894	-155.563416
1790.686272	176.104034	466.927521	-169.940979
1790.689601	169.265930	457.400940	-183.149658
1790.692933	161.258911	447.640564	-196.299866
1790.696269	153.953247	437.295746	-209.333130
1790.699602	146.589142	425.782013	-222.483337
1790.702936	138.523682	413.976044	-235.633606
1790.706272	130.984207	401.702515	-247.497925
1790.709629	123.795441	388.902985	-260.063721
1790.712938	116.372879	374.992981	-272.337219
1790.716273	109.184097	361.433655	-284.318481
1790.719599	101.352432	347.114563	-293.962036
1790.722937	94.631226	331.684998	-305.300415
1790.726265	86.974854	315.144928	-314.359436
1790.729600	80.019867	299.306244	-323.769165
1790.732940	72.947968	282.415558	-332.886658
1790.736271	65.116302	264.706604	-341.653381
1790.739604	58.745758	247.289886	-349.426697
1790.742928	51.557007	228.762726	-355.738770
1790.746264	44.134430	209.826416	-362.050903
1790.749598	38.348358	190.773224	-366.083557
1790.752967	31.919342	171.544708	-370.876099
1790.756268	25.431915	152.199295	-374.558105
1790.759594	19.353607	132.152542	-377.188171
1790.764297	8.015198	93.227936	-378.532471
1790.767129	3.398010	72.772057	-378.123352
1790.770546	-1.043854	53.134422	-376.077698
1790.773847	-6.128571	33.964344	-372.921692
1790.777146	-10.511963	15.144939	-369.824097
1790.780445	-14.836914	-3.557571	-364.505554
1790.783777	-18.577423	-21.617187	-359.713074
1790.787117	-21.791931	-39.150795	-352.524231
1790.790021	-25.181763	-56.567513	-344.517273
1790.793374	-27.402679	-72.873756	-336.860901
1790.796734	-28.922272	-89.413795	-327.158997
1790.800028	-30.675629	-104.784935	-316.931030
1790.803419	-31.435425	-119.220924	-306.878418
1790.806686	-32.779663	-133.540039	-294.897156
1790.809589	-33.364105	-146.865570	-283.734070
1790.812927	-34.007019	-159.372894	-270.583862
1790.816260	-32.779663	-171.821747	-258.076599
1790.819593	-32.545868	-183.452362	-245.043274
1790.822918	-31.493866	-194.147858	-230.957947
1790.826261	-30.149628	-204.083557	-217.340149
1790.829586	-28.630035	-213.551727	-203.547058
1790.832923	-26.759796	-222.669189	-189.111084
1790.836253	-24.947968	-230.910004	-175.317993
1790.839612	-22.142609	-239.033905	-160.589722
1790.842921	-19.337219	-246.047333	-144.926392
1790.846256	-17.057861	-252.067200	-130.198181
1790.849588	-13.200470	-258.437744	-115.703674
1790.852926	-10.453522	-263.756287	-100.858582
1790.856248	-5.953247	-268.782562	-84.143250
1790.859589	-2.212738	-273.867310	-69.590271
1790.862943	1.469330	-277.607819	-53.576294
1790.866255	5.911163	-281.231445	-39.023437
1790.869584	10.528351	-285.205719	-22.950928
